Tau,dtime,msd_xx,msd_xy,msd_xz,msd_yy,msd_yz,msd_zz,pred_msd_xx,pred_msd_yy,pred_msd_zz,xx_error,yy_error,zz_error
1.0,0.01,0.0036677721792507736,-1.7907622427773612e-05,1.2226782468200908e-05,0.003618290934285383,-9.703817290863935e-06,0.002815838964585474,-0.4816242509748499,-0.4886202565637527,0.5046169778351176,0.4852920231541007,0.4922385474980381,-0.5018011388705321
2.0,0.02,0.009919003526237527,2.4502053479340815e-06,2.4044977405662918e-05,0.009765594012951163,1.3391252951558477e-06,0.008167860809545407,-0.4616279772582571,-0.46903831353338565,0.5094453338161143,0.47154698078449464,0.47880390754633684,-0.5012774730065689
3.0,0.03,0.017854916581287836,-2.6316026099925976e-06,3.7333754344999636e-05,0.017548877325120286,3.113189835837361e-05,0.015191226527741956,-0.4416317035416643,-0.44945637050301857,0.5142736897971111,0.45948662012295216,0.46700524782813885,-0.4990824632693691
4.0,0.04,0.02666504593643619,3.5584380786528086e-05,7.320221454779084e-05,0.02632755553932805,8.576112315146167e-05,0.02299122072740981,-0.4216354298250715,-0.42987442747265153,0.5191020457781078,0.4483004757615077,0.45620198301197956,-0.496110825050698
5.0,0.05,0.03584750040465732,9.270512599532065e-05,0.00020898209530389203,0.03525819720056606,0.0001835667554502278,0.03145770027231029,-0.4016391561084788,-0.4102924844422845,0.5239304017591045,0.4374866565131361,0.44555068164285055,-0.49247270148679423
6.0,0.06,0.045442850390692326,3.0135362082843392e-05,0.00020278701894931391,0.04460326263949012,0.0001370910069019393,0.03975068218940301,-0.381642882391886,-0.39071054141191747,0.5287587577401013,0.42708573278257833,0.43531380405140757,-0.48900807555069825
7.0,0.07,0.05514389090801832,6.504972110625985e-05,-1.658181010630776e-05,0.05446720240020637,0.0004402895375969108,0.048344072314034175,-0.3616466086752932,-0.37112859838155043,0.5335871137210979,0.4167904995833115,0.4255958007817568,-0.48524304140706376
8.0,0.08,0.0650168584369049,0.00014434769897247508,0.0002352765105801393,0.06403136469558772,0.000203648507034895,0.05743950577879964,-0.3416503349587004,-0.35154665535118335,0.5384154697020946,0.4066671933956053,0.4155780200467711,-0.480975963923295
9.0,0.09,0.07539925732188932,2.8742638390639255e-06,0.00039126841801698773,0.07448878401526271,0.000724748928568492,0.06662276893004562,-0.3216540612421076,-0.33196471232081637,0.5432438256830914,0.39705331856399695,0.4064534963360791,-0.4766210567530458
10.0,0.1,0.08628996467333656,0.00021711582617358238,0.0005636322165952777,0.08526281939162379,0.0005993551720518475,0.07682949333264302,-0.3016577875255148,-0.3123827692904493,0.5480721816640881,0.38794775219885136,0.39764558868207306,-0.4712426883314451
11.0,0.11,0.09813314123525735,0.00012892243197370855,0.000792654861033891,0.09732848216127829,0.0010116847777063007,0.08748004207584359,-0.281661513808922,-0.29280082626008225,0.5529005376450848,0.37979465504417936,0.3901293084213605,-0.46542049556924125
12.0,0.12,0.11045295392820287,0.0006668622120282898,0.0007684346408765721,0.10900449493252587,0.00125855483330216,0.09844677219146525,-0.2616652400923293,-0.2732188832297152,0.5577288936260816,0.37211819402053214,0.38222337816224106,-0.45928212143461633
13.0,0.13,0.12365745221991233,0.0003509674050629531,0.0005166009984548275,0.12210653405792271,0.0009045090132856686,0.10999457477132028,-0.24166896637573643,-0.2536369401993481,0.5625572496070783,0.36532641859564874,0.37574347425727084,-0.452562674835758
14.0,0.14,0.13727663699438933,0.0006000703814928296,0.0005736725568305516,0.13398587332196146,0.001251832944734807,0.12215668526797235,-0.22167269265914363,-0.2340549971689811,0.567385605588075,0.358949329653533,0.3680408704909426,-0.4452289203201027
15.0,0.15,0.1496400459328261,0.0009399203407036479,0.0009775578987313116,0.1459938332066374,0.0008949186839507404,0.13315207230569515,-0.2016764189425509,-0.21447305413861406,0.5722139615690718,0.351316464875377,0.36046688734525145,-0.43906188926337664
16.0,0.16,0.16240084826370643,0.0008614167087450209,0.0003409342350663476,0.15975398572221053,0.0015791819987075026,0.14535436182730058,-0.1816801452259581,-0.19489111110824703,0.5770423175500685,0.34408099348966453,0.35464509683045753,-0.43168795572276797
17.0,0.17,0.17643218056559914,-3.9010223107700003e-07,0.0016309254721185418,0.17293305627682184,0.001459097066645903,0.15652997854723114,-0.1616838715093653,-0.17530916807787994,0.5818706735310653,0.3381160520749644,0.34824222435470176,-0.4253406949838341
18.0,0.18,0.1882511288776635,0.0016007412055254442,0.0005035998185435699,0.18617701432812153,0.0018463026799677084,0.16886842772171243,-0.1416875977927725,-0.15572722504751296,0.586699029512062,0.329938726670436,0.3419042393756345,-0.4178306017903496
19.0,0.19,0.20273242888107826,0.0021343847603181843,0.0010866544870884551,0.20030962423004436,0.0021150138628315863,0.17973750904101668,-0.12169132407617972,-0.13614528201714587,0.5915273854930587,0.324423752957258,0.3364549062471902,-0.411789876452042
20.0,0.2,0.21404581359922858,0.0011557939069301113,0.00025039070686724206,0.21257431283030215,0.0019135459901221852,0.19284091907264064,-0.10169505035958692,-0.11656333898677884,0.5963557414740555,0.3157408639588155,0.329137651817081,-0.4035148224014148
21.0,0.21,0.2291457840129322,-0.0007223164761688301,0.000765682599710247,0.228533665093717,0.00241530812960122,0.2043479600135214,-0.08169877664299419,-0.09698139595641181,0.6011840974550521,0.31084456065592636,0.32551506105012884,-0.3968361374415307
22.0,0.22,0.24401587889378396,0.0009305636734007752,0.001774062221271761,0.2371094989090388,0.0025444466817468054,0.21897739310857758,-0.06170250292640139,-0.07739945292604478,0.6060124534360488,0.30571838182018535,0.31450895183508354,-0.38703506032747126
23.0,0.23,0.25645425200950583,0.00020112497950655327,0.001861058419474532,0.25456048874292414,0.0035403604352420483,0.22948250839054277,-0.04170622920980854,-0.05781750989567769,0.6108408094170455,0.2981604812193144,0.31237799863860183,-0.3813583010265028
24.0,0.24,0.26783132143318433,0.0030887789004547636,0.0022163005734922624,0.2652993316674378,0.0037696818968508236,0.2402444186180714,-0.021709955493215805,-0.03823556686531071,0.6156691653980423,0.28954127692640014,0.3035348985327485,-0.3754247467799709
25.0,0.25,0.2846890186608304,0.0008870962860491705,0.0017632107298379824,0.2769654525883213,0.002258848255955449,0.25729035704148123,-0.0017136817766230106,-0.018653623834943622,0.620497521379039,0.2864027004374534,0.2956190764232649,-0.3632071643375578
26.0,0.26,0.3000831325978238,0.0010218821299651112,0.0005697083484382919,0.29532283008076515,0.004749687889704349,0.2649238385399979,0.01828259193996984,0.000928319195423466,0.6253258773600358,0.281800540657854,0.2943945108853417,-0.36040203882003785
27.0,0.27,0.3100509787692399,0.002815641781248358,0.0019680018229831634,0.30785909236538966,0.005292992022117657,0.2767654294833971,0.03827886565656258,0.020510262225790554,0.6301542333410325,0.27177211311267735,0.2873488301395991,-0.3533888038576354
28.0,0.28,0.32683104800949014,0.001596273549691193,0.0028710818245857826,0.3178931646275367,0.0033959127590534677,0.2886717991846822,0.05827513937315543,0.04009220525615753,0.6349825893220292,0.2685559086363347,0.27780095937137916,-0.346310790137347
29.0,0.29,0.33891868241443757,0.002703690663046685,0.0029735420314284757,0.33247621242403486,0.004023780257754685,0.2957051721985795,0.07827141308974805,0.05967414828652451,0.639810945303026,0.2606472693246895,0.27280206413751035,-0.34410577310444646
30.0,0.3,0.34901857427625904,0.003009033042305027,0.004620532474395995,0.34537564645293917,0.0006733674329223677,0.31443995402235675,0.0982676868063409,0.0792560913168916,0.6446393012840227,0.25075088746991814,0.26611955513604757,-0.33019934726166594
