nstep,msd_oh,msd_ohx,msd_ohy,msd_ohz
67,0.15206734384874618,0.02681925690153954,0.10737434624006251,0.017873740707144113
68,0.14101073890460342,0.03368270664168012,0.0971890164573409,0.010139015805582418
69,0.139631328987442,0.03826402324608629,0.09649476177232359,0.004872543969032118
70,0.15761116833811065,0.04361315988076962,0.11008062929168011,0.003917379165660896
71,0.19328194779955524,0.05284238689507829,0.13327043177257286,0.007169129131904087
72,0.24298581290569188,0.06553507328327594,0.15666470115156633,0.0207860384708496
73,0.3203030931506281,0.07861287710881436,0.18454166558059684,0.05714855046121691
74,0.41281521499170104,0.08220226284579694,0.21972955313517603,0.1108833990107281
75,0.5351427848899515,0.08652885836609425,0.2731834794039848,0.1754304471198724
76,0.6750795862405315,0.09848453012400249,0.34167334519145615,0.2349217109250729
77,0.7631942505928992,0.11116220142720161,0.39144212687928964,0.26058992228640804
78,0.7310322288523001,0.11682970097295999,0.38195380054129197,0.23224872733804816
79,0.6522732723361336,0.11235743774971198,0.3594011732305928,0.18051466135582886
80,0.6130616775150678,0.10973683149024985,0.35374238382525147,0.1495824621995665
81,0.577891376256721,0.10145330225102252,0.3444146480296201,0.1320234259760785
82,0.5167546600111178,0.0830136126798889,0.29684561309316,0.13689543423806896
83,0.4790725378749406,0.07248611213300253,0.24256249494019563,0.16402393080174243
84,0.4824374092864363,0.08215237151952251,0.19395969972127367,0.20632533804564013
85,0.4792518817170277,0.09785194794396161,0.14545839312240647,0.23594154065065964
86,0.43661072132810275,0.10231251789235832,0.10764068586495992,0.2266575175707845
87,0.3512012933226307,0.09696633533787224,0.0833028205123984,0.1709321374723601
88,0.255147620614041,0.0888786646875625,0.07307660042438564,0.09319235550209289
89,0.20092741273628226,0.08991291307723225,0.07694033011344,0.03407416954561001
90,0.19388175102938537,0.09461887351527609,0.09067095385779238,0.00859192365631689
91,0.20661513703103077,0.11263977082988003,0.08860464273070234,0.005370723470448406
92,0.21866418974114737,0.14580354970613585,0.06075865115328995,0.012101988881721601
93,0.2399172781115268,0.18407448068256024,0.03486990420452246,0.0209728932244441
94,0.2544206977461182,0.2004079722768601,0.03366331781243562,0.02034940765682249
95,0.24405330676686768,0.18193956213318765,0.05194378857924,0.010169956054440021
96,0.23685986841127551,0.16793791688924412,0.0675266115289689,0.0013953399930624942
97,0.24847754431605895,0.17577275937686437,0.07261400005902245,9.07848801720996e-05
98,0.28290195560938475,0.20299015725160396,0.07899074384052643,0.0009210545172544013
99,0.3115867325670347,0.20987929443822256,0.09777985783924405,0.003927580289568094
100,0.3404642242283147,0.20764819038017618,0.11961823344851612,0.013197800399622397
101,0.364796708938103,0.19783309131786211,0.1415373123888025,0.025426305231438403
102,0.3857114614286625,0.18829900275254893,0.169035762465368,0.028376696210745588
103,0.3869254794926573,0.17838017291959288,0.18364087491556005,0.024904431657504382
104,0.37252708338002405,0.166706595361896,0.18234258739312806,0.023477900624999982
105,0.37545045852401293,0.17215746952107677,0.17147367519844006,0.03181931380449609
106,0.40582978710870277,0.20060832756410385,0.1522719059453089,0.05294955359929001
107,0.45709124943833335,0.24852852164432218,0.1318374561687183,0.07672527162529287
108,0.512504417138595,0.3032573944953719,0.11975202823024352,0.08949499441297956
109,0.5673275796510979,0.36202455041625753,0.11892904034881002,0.08637398888603036
110,0.5899485123667657,0.37645294078891206,0.12871411188090007,0.08478145969695361
111,0.5914573965245489,0.3250920727787712,0.16754381202374558,0.09882151172203206
112,0.5747463756434977,0.25180923152764084,0.20663406672804002,0.11630307738781688
113,0.5661527517669976,0.24006101718244835,0.21249659536066087,0.11359513922388839
114,0.563170016356799,0.2628129651192366,0.2014436562125625,0.09891339502499995
115,0.5375957065037535,0.2720501089846927,0.1826988669050944,0.08284673061396641
116,0.4928418341374081,0.27002418107502013,0.1639743141162564,0.0588433389461316
117,0.4549170903626725,0.29040942693432004,0.14192243386888362,0.022585229559468904
118,0.45144352436686963,0.3390927856842276,0.11145794579611239,0.0008927928865295925
119,0.4894314838028427,0.399536794681993,0.08802616659936156,0.0018685225214880945
120,0.5581934268279319,0.46617861448710746,0.09151024304356004,0.0005045692972643995
121,0.632885310473496,0.5182502652139198,0.11339018410246814,0.0012448611571081003
122,0.6786064967120073,0.5485583193066729,0.12707741290305608,0.0029707645022783945
123,0.6792370483263155,0.5568476165461728,0.12200824051836838,0.0003811912617744013
124,0.6896292080865016,0.5719150910004623,0.1159859632250944,0.0017281538609449035
125,0.7227301807896562,0.607641468175232,0.10515193437253213,0.009936778241892107
126,0.7552018621688188,0.6385527550974011,0.08549472491493611,0.03115438215648161
127,0.7759637748982471,0.6370169561208958,0.07246590495380634,0.06648091382354497
128,0.7651264230707551,0.6021844584297025,0.05900310622080246,0.10393885842025004
129,0.7349196182329193,0.57346451689536,0.03922916587733157,0.12222593546022768
130,0.7167665556913877,0.5689400985021924,0.018033879302478364,0.12979257788671697
131,0.7372718246682728,0.5828425116639125,0.006241109020476097,0.1481882039838841
132,0.7775107111503867,0.6083884716546119,0.0003857445265444005,0.16873649496923046
133,0.8243434606592184,0.6354904199828405,0.0011815127534596016,0.18767152792291836
134,0.8776954385644116,0.6529950318539665,0.008524982168488895,0.2161754245419562
135,0.9864218570437095,0.6685697235128767,0.0265082748575044,0.2913438586733284
136,1.0760821123042414,0.6754972216295044,0.04871183145530493,0.35187305921943207
137,1.0602593253010215,0.6437376170694116,0.05836676210977963,0.35815494612183035
138,1.0368882206074488,0.6126352415298361,0.056270420120376925,0.36798255895723575
139,1.0512737867563628,0.603863350773602,0.061524139248360026,0.38588629673440095
140,1.0643011735460701,0.6187798031103363,0.07035312758988962,0.37516824284584416
141,1.0218352032956188,0.5998951873315796,0.0802487255178436,0.3416912904461956
142,0.9673219531464596,0.5500563219671523,0.07873357086070094,0.33853206031860644
143,0.9614988901662339,0.5047524169564895,0.07757833699405439,0.37916813621569
144,0.971560977707076,0.47090359776770574,0.07446285040459244,0.4261945295347777
145,0.9461983131659162,0.4388864017244005,0.0750551829232401,0.4322567285182755
146,0.934947979406217,0.4166259053299222,0.08097557737392642,0.43734649670236836
147,0.9983784911502553,0.4171169782144837,0.09734303904237158,0.4839184738934001
148,1.0932982759461682,0.4451156487792142,0.12297056403312813,0.5252120631338258
149,1.167313027507436,0.4859311220737596,0.15284402145634413,0.5285378839773321
150,1.2235744385502483,0.5366254295297281,0.2000345661850176,0.48691444283550245
151,1.3009250560147685,0.5945598941444098,0.2591488846862225,0.4472162771841362
152,1.3606222565526225,0.60939334513225,0.3245214251435525,0.42670748627682
153,1.4017552877976622,0.6346639052313611,0.366567970915045,0.4005234116512562
154,1.4511674797081175,0.6842054940391221,0.36653430874739296,0.4004276769216024
155,1.5103665851035002,0.7392294208316301,0.37591306880625,0.3952240954656201
156,1.5734271009315544,0.7851210727415359,0.4017408618746961,0.38656516631532245
157,1.6264621210924726,0.824996500834512,0.4256942908543504,0.37577132940360997
158,1.6119636340198116,0.8516670358212858,0.4073590287699857,0.3529375694285402
159,1.5535432555898978,0.859519249468812,0.38692053714259694,0.3071034689784889
160,1.4783002359488684,0.8674494063137291,0.3775251588341777,0.2333256708009617
161,1.4205983779589961,0.904759866912595,0.37258270304398095,0.14325580800242013
162,1.4588833608624279,0.99858546058455,0.38760992808389294,0.07268797219398487
163,1.6132467148721321,1.1355366069633592,0.43808686852731615,0.03962323938145691
164,1.816335647786264,1.29977282974564,0.49071291512172166,0.025849902918902476
165,1.981828139468997,1.4774559056814736,0.49643251137730887,0.007939722410214387
166,2.0897417547699058,1.6252073368304394,0.46397205228640376,0.0005623656530625023
167,2.1388362284738953,1.685825551002902,0.4324122191931365,0.020598458277856887
168,2.1470971636555087,1.649377147563024,0.4389092312550626,0.058810784837422476
169,2.2041121356622613,1.5895191312233683,0.5091169124200042,0.10547609201888887
170,2.297926605544639,1.5331739345602804,0.6152649110502977,0.1494877599340609
171,2.4667691132143177,1.5441203699769595,0.7211673390951184,0.20148140414224
172,2.6644442803566317,1.6072215535642562,0.8232870349047556,0.23393569188762006
173,2.808821844494672,1.6715346606168335,0.9060704132928361,0.23121677058500242
174,2.9078500264412868,1.7176260174965823,0.9669751771330817,0.2232488318116225
175,2.9044029653090297,1.6961557653537023,0.9796321422471425,0.22861505770818485
176,2.752241069614146,1.6408415873524924,0.8694237095009449,0.24197577276070886
177,2.5957582285896716,1.6630387056664158,0.6837699771448225,0.24894954577843353
178,2.6232547608218404,1.8625226917929978,0.5374507852771225,0.22328128375172013
179,2.800348583942872,2.1437292780551207,0.47010739305268845,0.18651191283506252
180,2.9601666107462443,2.3048990542723593,0.44595100344709704,0.2093165530267876
181,3.098525299511505,2.374236164954036,0.4098364373103961,0.3144526972470725
182,3.25857024734528,2.4415809093736924,0.3664971610702081,0.4504921769013796
183,3.4156243876270875,2.492991966338899,0.3410335630890241,0.5815988581991641
184,3.566060953365682,2.5660027787625523,0.29914591234582893,0.700912262257301
185,3.7893466590899787,2.785277677764614,0.2122219347272704,0.7918470465980944
186,4.033018524846882,3.0685006765620493,0.12448844437264005,0.8400294039121924
187,4.275298960301425,3.3874026302844484,0.05882094156748412,0.8290753884494928
188,4.354407890311697,3.5580815889773283,0.020329863410808915,0.77599643792356
189,4.084643035671049,3.326090397502128,0.005452350030400908,0.75310028813852
190,3.7911818105656883,3.019503458282422,0.004835445826516906,0.766842906456749
191,3.6825898600734646,2.837451342786432,0.020570584331760105,0.8245679329552728
192,3.8079476963636956,2.804348326267699,0.06161694636631212,0.9419824237296841
193,4.143802988492801,2.9396218993001533,0.12230401545040812,1.0818770737422396
194,4.598485459968452,3.202209215626932,0.17861826386685165,1.217657980474668
195,4.932604156180263,3.4273747085416804,0.20710254836074413,1.298126899277838
196,5.031830739197703,3.5604462548336704,0.20401799320592012,1.2673664911581126
197,5.015903650109097,3.6371513211448896,0.17639942040047613,1.2023529085637314
198,5.071684676180993,3.724393739602945,0.1446983171149824,1.2025926194630656
199,5.2332806316295555,3.79930735043344,0.11905739080336361,1.3149158903927523
200,5.342841505749097,3.749029636054032,0.09887945026806094,1.4949324194270042
201,5.421216052092149,3.6199343251562492,0.08845843630933693,1.7128232906265624
202,5.534900362251565,3.4595668920792093,0.0862452758062116,1.989088194366144
203,5.633881180154905,3.2970471305641977,0.08081626120964008,2.2560177883810675
204,5.673764386605916,3.12861700282609,0.07002326279242813,2.4751241209873984
205,5.660592479110422,3.0225087445835035,0.05654154928700891,2.581542185239909
206,5.675593753337447,3.0318305468325617,0.0497349052152976,2.5940283012895873
207,5.761952632981123,3.2291892689701394,0.041854506672387604,2.490908857338596
208,5.726996655776608,3.4469184076358648,0.03253892500254011,2.2475393231382026
209,5.561762827302694,3.560480596760016,0.027912749113788094,1.9733694814288898
210,5.2824504864389645,3.512086790682937,0.025272497395027602,1.7450911983609998
211,4.909368013085689,3.3086373455353195,0.02671041086224002,1.5740202566881294
212,4.5832898030835425,3.0755070416167696,0.032916474783840424,1.4748662866829327
213,4.386959834305106,2.906020023471667,0.04472327439028839,1.4362165364431505
214,4.253931042232283,2.7974646808325363,0.05821412747808161,1.3982522339216654
215,4.085514648893979,2.675789261940319,0.07073051417536809,1.3389948727782919
216,3.9002146308787013,2.5472934065880617,0.07458402511257763,1.2783371991780623
217,3.7466188184391527,2.435059037021704,0.0740232112740849,1.2375365701433638
218,3.6574081435168386,2.4137413188839996,0.0789417133378624,1.1647251112949764
219,3.6443200843695136,2.4927364402896486,0.08690640912914491,1.0646772349507203
220,3.631362817748157,2.5678095949650492,0.08643487104368643,0.977118351739421
221,3.492230364485021,2.4947499627450616,0.07567470066312253,0.9218057010768368
222,3.1874770553224803,2.2534401539578384,0.0628831052862016,0.8711537960784399
223,2.889615659511459,2.0454933786396508,0.0558598760473636,0.7882624048244448
224,2.69300708814546,1.943663368134758,0.06155653265269213,0.6877871873580096
225,2.653201517705012,1.949613420915936,0.07742420889424362,0.6261638878948323
226,2.6304173059396296,1.9177234688863443,0.10068859345091564,0.6120052436023695
227,2.5518372540229537,1.797452679246854,0.1296157396778596,0.62476883509824
228,2.3895596765081217,1.6013603110957948,0.1653823921210756,0.6228169732912514
229,2.211116173654762,1.4365651067958431,0.21338872065962894,0.56116234619929
230,2.0825276676950772,1.334768392235933,0.27921645173560966,0.4685428237235344
231,2.0431397929066306,1.2743144238007291,0.37936767074089,0.38945769836501154
232,2.0615677201204625,1.1995288186138002,0.48830601061788165,0.37373289088878087
233,2.0617086567653264,1.084950225497113,0.5524870705116677,0.4242713607565456
234,2.0407703068802534,0.9667178518319716,0.579141288437689,0.4949111666105929
235,2.02116585568451,0.8808417143636226,0.5919540783856705,0.5483700629352168
236,2.072585130470662,0.8696093846616796,0.608789703585053,0.5941860422239295
237,2.1950935663481435,0.9132779507342927,0.6511980147379283,0.6306176008759224
238,2.383122661172857,1.005236838225,0.7345893490243345,0.6432964739235224
239,2.59572070940805,1.1257356418476094,0.8423579780723846,0.6276270894880561
240,2.8339695929213926,1.2904085067630193,0.9380880952082705,0.6054729909501025
241,3.0144613473725466,1.4583675359626322,0.9891279123108101,0.5669658990991043
242,3.0819090375720206,1.5721524111792005,0.9923129497388836,0.5174436766539363
243,3.1132194132015085,1.6116969756106385,0.9815597833542602,0.5199626542366096
244,3.1747976024924105,1.607624270843137,0.988171924234457,0.5790014074148163
245,3.2927923740818694,1.5880765425550278,1.0357007519739456,0.6690150795528963
246,3.4669455550311215,1.5780787894019233,1.1270057705238783,0.7618609951053199
247,3.7555894372019827,1.6343129520062498,1.26251314017921,0.8587633450165224
248,4.084099373492534,1.757187204368784,1.3769316518538364,0.9499805172699136
249,4.351358576476785,1.8960249002288398,1.4353175247248644,1.0200161515230801
250,4.584416366503072,2.0929339458457594,1.4092705853566212,1.0822118353006922
251,4.833974155430042,2.382829975834403,1.3120431942158115,1.1391009853798273
252,5.117572704625639,2.7500208112705686,1.1964930336936976,1.1710588596613731
253,5.3904975217933515,3.1397814282272654,1.0887852938765625,1.1619307996895236
254,5.602802946056981,3.416417906511811,0.991998410717969,1.194386628827201
255,5.764807299771293,3.5355607696895155,0.9298456576535025,1.2994008724282757
256,5.991031161617647,3.5910473989349274,0.9051902358288197,1.4947935268539
257,6.2567701628599774,3.633547582761955,0.90339683268961,1.7198257474084124
258,6.464923213604667,3.6528211364602496,0.9317853053566729,1.880316771787745
259,6.61518556937785,3.6313189824039993,0.9395816695144441,2.044284917459406
260,6.603739360133359,3.568632994059456,0.8826172965825797,2.1524890694913226
261,6.408052148088223,3.424090999857002,0.7686478127643843,2.2153133354668366
262,6.088863556207121,3.1912203510896635,0.6468237405174609,2.250819464599997
263,5.948638496952489,3.0594358518329754,0.5531256559166725,2.3360769892028412
264,6.179673620258844,3.1758697174089994,0.5230340637356835,2.480769839114161
265,6.528018256039469,3.398752520312948,0.5448860466061609,2.58437968912036
266,6.718905063701635,3.626024026460352,0.5844096259062721,2.508471411335011
267,6.691359084398689,3.8151913050571604,0.6139965037169042,2.2621712756246244
268,6.542390113946664,3.9458007320317603,0.6040141771285802,1.9925752047863232
269,6.440498944620916,4.0568587941934116,0.5523037595048165,1.8313363909226885
270,6.325175456261439,4.142506253686448,0.48256471390668837,1.7001044886683023
271,6.103078215748735,4.210684834341807,0.4216580328910402,1.4707353485158885
272,5.939714235717232,4.338638710329605,0.38381723504102255,1.217258290346604
273,6.138265442693279,4.670767891072483,0.3857944643646026,1.0817030872561935
274,6.488130399058655,4.997081474057477,0.412474786564,1.0785741384371776
275,6.7103900546774815,5.096575708761702,0.45524730780482897,1.1585670381109505
276,6.7368666970305195,4.9886439318220175,0.4884488395483225,1.25977392566018
277,6.653010476720313,4.8722259563203245,0.5095255869485721,1.2712589334514162
278,6.468614388685859,4.764372897456923,0.5082974600970289,1.1959440311319074
279,6.225739438557682,4.5910564127460045,0.5112938711193856,1.1233891546922914
280,5.957244212984418,4.365938204337218,0.5180915402987777,1.0732144683484226
281,5.871212170676774,4.304194862776729,0.5333442537498085,1.033673054150237
282,6.0824413421256995,4.563403588810751,0.5676416059896037,0.9513961473253443
283,6.460978247615419,5.058645538952025,0.5850371004847524,0.8172956081786409
284,6.796721606836181,5.520753900041972,0.5972463318777796,0.6787213749164303
285,6.833736814409991,5.57604216017838,0.6243765938390017,0.633318060392609
286,17.489343910706932,16.97656875486898,0.003474208875456393,0.5093009469624975
287,17.653245526191984,17.082499573575763,0.002130842537102493,0.5686151100791185
288,17.447719067339076,16.84800984818725,1.0219466304099676e-05,0.5996989996855226
289,17.129714523798285,16.486865376100493,0.002168790979278407,0.640680356718512
290,16.898656926345602,16.157927955343947,0.013059952684022505,0.7276690183176324
291,16.775703755664072,15.914219682095302,0.0303528976058889,0.8311311759628817
292,16.55392671421636,15.67281137812263,0.03284891630328999,0.8482664197904402
293,16.186636579386512,15.377963273733638,0.013950158714424106,0.7947231469384518
294,15.80585023946274,15.122021677257095,3.7928846649599916e-05,0.6837906333589955
295,15.496353231080553,14.891934177067471,0.007841995109401586,0.5965770589036803
296,15.261943897734074,14.647063497849167,0.01299435617198409,0.6018860437129226
297,14.960200188782709,14.286802011881502,0.0038908726634595972,0.6695073042377477
298,14.535558573440522,13.819881269251807,0.0004715542540899997,0.7152057499346244
299,13.942383296506412,13.24588127296772,0.010501658501760013,0.686000365036932
300,13.361443636066223,12.700976073326693,0.022350719432464927,0.6381168433070656
301,12.919605586678344,12.271408765615842,0.0258473851802884,0.6223494358822128
302,12.569615032276648,11.863032411075597,0.023929698397752924,0.682652922803297
303,12.147362707519259,11.36046594207274,0.028718213370960127,0.7581785520755602
304,11.600923170828498,10.788229813463046,0.04844633428387843,0.7642470230815728
305,11.164380494198113,10.356264989934916,0.06709504889549443,0.7410204553677027
306,10.925453243224275,10.06404987354437,0.06733006241533691,0.7940733072645683
307,10.857738272770382,9.858816083182528,0.0520875772226209,0.9468346123652334
308,10.777464414747358,9.629971947888553,0.0360126529,1.1114798139588051
309,10.541157294613365,9.288919040419838,0.020378113518724924,1.2318601406748024
310,10.159991804491863,8.85631429249336,0.005560456718140899,1.2981170552803605
311,9.791935110166133,8.493706667772601,0.000999813649228901,1.2972286287443024
312,9.65787530759942,8.381392263723365,0.0048386562042025,1.2716443876718522
313,9.861476986781012,8.530627691129869,0.02388127639306242,1.3069680192580806
314,10.243859960368487,8.765000896358336,0.0399715850481025,1.4388874789620496
315,10.622593983217879,9.000274922099472,0.03903218210860959,1.5832868790097985
316,10.907062296723062,9.20472074750519,0.02896847911766412,1.6733730701002087
317,11.159660703186978,9.403508480177683,0.0145716090549264,1.7415806139543684
318,11.353932428480022,9.548252152206144,0.002480159521439999,1.8032001167524365
319,11.425966266070049,9.527462609350616,0.001830675169232096,1.8966729815502001
320,11.48160558562584,9.388295222336899,0.01361803576939559,2.0796923275195454
321,11.73239770980928,9.408450939511228,0.035276367425601626,2.288670402872449
322,12.101523562661551,9.655199687446158,0.07087148044032042,2.375452394775073
323,12.581725221762653,10.070375023868575,0.11239240828505283,2.3989577896090255
324,13.025310206084622,10.40237366849521,0.150686732455532,2.4722498051338815
325,13.3271927092361,10.481957473997115,0.1829785748240025,2.662256660414982
326,13.479232151131288,10.402900942496064,0.19121375467200247,2.8851174539632223
327,13.557098858463199,10.320218379843507,0.17887464862806246,3.058005829991631
328,13.528291069970964,10.13012742200893,0.17260274900671693,3.2255608989553157
329,13.431723824813592,9.791198846065937,0.1937883657959999,3.4467366129516552
330,13.393802515130766,9.409220607143183,0.21533528403182894,3.7692466239557536
331,13.473808402632645,9.108342289089181,0.23658423040056256,4.128881883142902
332,13.705455593343059,9.025038530484636,0.2801472477807844,4.400269815077639
333,14.06510843420693,9.143769093640897,0.3521833416531369,4.5691559989128985
334,14.515948279497778,9.395961647953223,0.4363659231884001,4.683620708356154
335,14.793630321382864,9.597122205086617,0.47764724142727844,4.718860874868969
336,14.92456812597813,9.841812895802304,0.47155331916675985,4.611201911009066
337,15.105969998132423,10.17796961726658,0.43497395110280235,4.493026429763041
338,15.525363129583729,10.609445712711649,0.40354631048370243,4.512371106388377
339,16.240532284119844,11.04376657658569,0.40187845286054547,4.79488725467361
340,17.039363187695034,11.397698680363883,0.4535126115789023,5.18815189575225
341,17.752812301556155,11.654613797443995,0.5585829032467217,5.539615600865439
342,18.417786543552815,11.99647286751255,0.6693426201743045,5.751971055865958
343,18.95913073543423,12.493281649538996,0.730234629449029,5.735614456446204
344,19.230135847862922,12.95529306745444,0.72404646664464,5.550796313763841
345,19.276438854718013,13.252487186867766,0.6997711645210274,5.3241805033292176
346,19.15608531614574,13.36232442599877,0.7056502664952062,5.088110623651765
347,19.033163427310015,13.459606154394288,0.7533628419611528,4.820194430954575
348,19.08990004022549,13.718124810121688,0.8301868693097278,4.541588360794074
349,19.46776143142265,14.267554633584389,0.9309768764302446,4.2692299214080185
350,20.16501778944904,15.12144491012464,1.0508416141640355,3.992731265160361
351,20.90121125725579,16.00360196269805,1.17231722404128,3.7252920705164647
352,21.342561065604507,16.592514890623562,1.2633936243814656,3.4866525505994814
353,21.25647004042264,16.7661336451443,1.3057741913807528,3.1845622038975887
354,20.950827471134314,16.78269370015933,1.3029186266902517,2.865215144284729
355,20.645781186960086,16.79167611025315,1.2398065999639607,2.6142984767429778
356,20.41181719977357,16.86758970611344,1.088540264159569,2.4556872295005627
357,20.26485873804201,16.99530554481769,0.9434841835336996,2.326069009690625
358,20.34905094888664,17.303040613036217,0.8692081266494224,2.1768022092010004
359,20.91741510671957,18.023131539975488,0.8695634862150545,2.024720080529028
360,21.825619751470892,19.01047357963603,0.9146626661448002,1.9004835056900624
361,22.603508938767717,19.770090927157558,0.9756501020100005,1.85776790960016
362,22.939520499070248,20.08832839236024,0.9956881580430622,1.8555039486669458
363,23.05020713291914,20.18989919021681,0.9760087474854022,1.8842991952169283
364,23.029135082210278,20.215741601625606,0.9547715263432919,1.8586219542413795
365,22.78806866437709,20.08080184658699,0.9365245011446414,1.7707423166454561
366,22.506842741208096,19.97101823088603,0.8781981301875076,1.6576263801345605
367,22.5656325238262,20.186025327857767,0.7637933393163441,1.615813856652089
368,22.99894169388927,20.635198588347173,0.7135926789592224,1.650150426582876
369,23.55955334677414,21.13977762188593,0.7388693869230143,1.680906337965198
370,23.96050742476842,21.507396831406243,0.7868485481706256,1.6662620451915529
371,24.27607210118155,21.79821980368958,0.8121633865931662,1.6656889108988047
372,24.710879191629612,22.23248514875697,0.824488679624688,1.6539053632479501
373,24.887046958042184,22.414745992777956,0.8921445905000838,1.5801563747641445
374,24.892890669930665,22.399403696448694,0.9974673256437797,1.4960196478381926
375,24.65375735797293,22.13108006708388,1.1291955872868222,1.393481703602228
376,24.03027653977932,21.49969380709301,1.282128313952102,1.2484544187342053
