Tau,dtime,msd_xx,msd_xy,msd_xz,msd_yy,msd_yz,msd_zz,pred_msd_xx,pred_msd_yy,pred_msd_zz,xx_error,yy_error,zz_error
1.0,0.01,0.2782397349965694,0.022704261461433936,0.00022007303013717926,0.17536046305609598,0.0007036589957981149,0.002989172518557851,0.9119276486616734,0.48043082351871547,0.6825702199203538,-0.633687913665104,-0.3050703604626195,-0.6795810474017959
2.0,0.02,0.45337299920533586,0.03478213081065797,-0.0002592498346169432,0.2811038740449261,0.0014520177855217625,0.008529284339709736,1.0658046245647184,0.581556142068228,0.6869620468463444,-0.6124316253593824,-0.30045226802330194,-0.6784327625066346
3.0,0.03,0.6967652774141286,0.03439224542574613,-0.0005173111782376005,0.3849271274753504,0.0021347808642665027,0.01577157173188177,1.219681600467763,0.6826814606177405,0.6913538737723349,-0.5229163230536344,-0.2977543331423901,-0.6755823020404531
4.0,0.04,0.8425918169741615,0.005684177546623128,-0.0012528204636450516,0.49598965842020554,0.0028847116746161037,0.02392135202550752,1.373558576370808,0.7838067791672529,0.6957457006983255,-0.5309667593966465,-0.2878171207470474,-0.671824348672818
5.0,0.05,1.0558637642620439,-0.06478073019185342,-0.0027206732676881996,0.6233958897029226,0.003886667173979337,0.032617065834868134,1.527435552273853,0.8849320977167654,0.7001375276243161,-0.4715717880118091,-0.2615362080138428,-0.667520461789448
6.0,0.06,1.328680312414735,0.09711994005222059,-0.00039146124236331037,0.6966842245713281,0.0039263170254940855,0.04154395438062201,1.681312528176898,0.9860574162662779,0.7045293545503067,-0.35263221576216286,-0.2893731916949498,-0.6629854001696848
7.0,0.07,1.473527301434326,-0.05584290495103618,-0.005138970839703156,0.7194437704871147,0.003575413478065075,0.05063123351386915,1.8351895040799429,1.0871827348157903,0.7089211814762972,-0.3616622026456169,-0.3677389643286756,-0.6582899479624281
8.0,0.08,1.5906349851171555,0.007281053426837232,-0.0016030579701275098,0.8233513303275293,0.002818084440723661,0.06060583211915344,1.9890664799829878,1.188308053365303,0.7133130084022878,-0.3984314948658323,-0.3649567230377737,-0.6527071762831343
9.0,0.09,1.8955934509384325,-0.11739930429551532,-0.00712809502335767,0.970995812359575,0.005006102809934143,0.07047525450015188,2.1429434558860327,1.2894333719148152,0.7177048353282784,-0.2473500049476003,-0.3184375595552402,-0.6472295808281265
10.0,0.1,2.0610836525890575,-0.08907317032967872,-0.008027020492390723,1.169638870179854,0.004454109602809531,0.08109348969192173,2.2968204317890777,1.390558690464328,0.722096662254269,-0.23573677920002023,-0.220919820284474,-0.6410031725623473
11.0,0.11,2.3700825429332535,0.012869292055915912,-0.010437556251040172,1.2824099011508006,0.0013545647949036966,0.0919215674481196,2.4506974076921226,1.4916840090138401,0.7264884891802595,-0.08061486475886914,-0.20927410786303957,-0.6345669217321399
12.0,0.12,2.4646266283727662,0.23087395746440195,0.011239693689214113,1.1824089171124301,0.008348168997972171,0.10443879117115762,2.6045743835951676,1.5928093275633528,0.7308803161062501,-0.13994775522240133,-0.4104004104509227,-0.6264415249350925
