nrep,#hops,D_nonhop (mean),D_nonhop (SE),D_hop,D_tot
1.0,6.0,0.5325508150258491,0.0,0.14261030139935313,0.6751611164252023
2.0,14.0,0.554712752690584,0.015670856406967523,0.20360155945470204,0.758314312145286
3.0,18.0,0.6019417364556275,0.03995242226974991,0.18545872213771447,0.7874004585933421
4.0,20.0,0.7289394497402734,0.1139919938420384,0.1663568115916264,0.8952962613318998
5.0,22.0,0.791078371055652,0.10679545035367559,0.174466645501543,0.965545016557195
