nrep,#hops,D_nonhop (mean),D_nonhop (SE),D_hop,D_tot
1.0,3.0,1.4272319922600039,0.0,0.05026631300535516,1.477498305265359
2.0,8.0,1.1760448335721447,0.17761614325516661,0.0684865819834826,1.2445314155556273
3.0,18.0,1.0804346197615462,0.1418284782908997,0.12030649842125664,1.200741118182803
4.0,22.0,1.0799423537455919,0.10637221300660932,0.1083924594558516,1.1883348132014435
5.0,22.0,1.175395680646624,0.12054335577347776,0.1083924594558516,1.2837881401024756
