nstep,rx_o1n1,ry_o1n1,rz_o1n1,r_o1n1,rx_o2n2,ry_o2n2,rz_o2n2,r_o2n2,rx_o2n1,ry_o2n1,rz_o2n1,r_o2n1,rx_o1n2,ry_o1n2,rz_o1n2,r_o1n2
0,2.1587247400000003,1.129699,5.30227495,5.835274798935058,5.34165776,0.011945620000000101,1.59522001,5.574780462324037,13.68808602,1.74081405,5.79448169,14.965632312179197,6.1877035199999995,2.88245867,1.1030132700000002,6.914685900999022
1,2.15093571,1.23696398,5.29336072,5.846047556119396,5.29874818,0.017743239999999938,1.5788654,5.529001993934906,13.68861396,1.73142519,5.7709814999999995,14.955942391163978,6.23893007,2.9861324099999997,1.10124462,7.003854288995565
2,2.19911237,1.2821434100000002,5.34762527,5.922590899938642,5.25238696,0.02252900000000002,1.53782332,5.472931289259428,13.72814318,1.7346027099999999,5.793416369999999,15.001147788362857,6.27664385,2.99421712,1.09203222,7.039469337312441
3,2.2018811300000003,1.2165632100000001,5.37788281,5.9371651545724315,5.19007843,0.07804049000000002,1.53551694,5.4130228801158475,13.709106550000001,1.82471115,5.77530275,14.987437907605983,6.31714699,2.96323387,1.1380970000000001,7.069820778703676
4,2.1721771199999997,1.16909647,5.3032765699999995,5.84892147106874,5.12160149,0.11708082999999991,1.43414201,5.319894082401505,13.641638319999998,1.88561101,5.68089291,14.897059078543451,6.34785971,2.9376266500000003,1.0565256699999999,7.073981886038474
5,2.09753833,1.18891927,5.138335049999999,5.675886112533885,5.0937691,0.1578609499999999,1.37544047,5.278564218626457,13.53039581,1.89685564,5.56905399,14.754119236260776,6.33908838,2.92791396,0.94472153,7.04622029288465
6,1.9946083100000003,1.23789188,5.02102282,5.542698690696774,5.0070257,0.18511637000000003,1.40355049,5.203318980120449,13.40096723,1.89832136,5.54486721,14.626520401718903,6.39933322,2.9510968699999998,0.8797060999999999,7.101712555369766
7,1.9797437700000002,1.21807512,5.04060842,5.550750006674028,4.91604738,0.24364315000000003,1.39207428,5.115149521566726,13.385991350000001,1.95171467,5.64521496,14.658185648980432,6.4902002,2.92614664,0.7874677400000001,7.162760517873262
8,2.06542481,1.20523676,5.12305351,5.65369370940292,4.92152121,0.22437025999999993,1.42101365,5.127474312713683,13.464455090000001,1.96705086,5.73747818,14.767514883094915,6.47750907,2.94791736,0.8065889799999999,7.162326877208207
9,2.15180754,1.28491755,5.21386412,5.784951846067712,4.9117061500000005,0.20353488000000008,1.45101944,5.125596664446234,13.51194523,1.87017133,5.81650731,14.829091745260637,6.44843154,2.951554,0.84837625,7.1423863380908506
10,2.17553684,1.39102288,5.1647435,5.77429481544482,4.931610710000001,0.24328846999999998,1.47695702,5.153772939657793,13.48980336,1.75448596,5.79626442,14.786808205351901,6.382655809999999,2.90222037,0.8454361000000001,7.062290029739143
11,2.23362977,1.44712605,5.1118796699999995,5.763210000909056,4.973348930000001,0.24035523000000003,1.55047668,5.214973456437178,13.52413905,1.6974848100000002,5.77671604,14.803858954026444,6.31716035,2.9042556299999998,0.8856403100000001,7.008963861420297
12,2.2209461599999996,1.5358046600000002,5.1101540100000005,5.779703435749584,5.000300129999999,0.2852958699999999,1.53342131,5.237917146870423,13.50620122,1.6353752199999998,5.7961393900000004,14.78807476765076,6.2849549300000005,2.88588401,0.8474359300000001,6.967577243688078
13,2.2221898400000004,1.66239383,5.1559572,5.855388593360233,5.005074190000001,0.37771039000000006,1.48648737,5.234794884929842,13.488251140000001,1.58958932,5.84778606,14.78703198162159,6.260987109999999,2.87427276,0.7946585100000001,6.934903433933279
14,2.26500843,1.67920686,5.188382140000001,5.905023970934674,4.92437278,0.4592334199999999,1.5140881099999999,5.172311419016956,13.49533597,1.6633872699999999,5.88385682,14.815894209646423,6.30595476,2.88336071,0.8186134299999999,6.982045715040451
15,2.3562578500000004,1.66209551,5.15561715,5.907190595995944,4.90874623,0.5502097399999999,1.49635273,5.1611618654241544,13.53646759,1.7078771899999998,5.83031406,14.837296295129933,6.27146351,2.8197629600000003,0.8216558199999999,6.925130756483184
16,2.4343121599999997,1.6728490900000001,5.11108359,5.903175013008252,4.9013487,0.5890657300000002,1.5096247799999998,5.162284812913965,13.56852757,1.63982785,5.75260587,14.828568713501792,6.23286671,2.72361121,0.8681024999999999,6.857134051363597
17,2.3876311099999996,1.66351201,5.0474532299999995,5.826219926666989,4.89159723,0.6118456100000003,1.56120809,5.171020132556186,13.50236211,1.5774948000000002,5.68563145,14.735286810198836,6.2231337700000005,2.6291612,0.9230298699999999,6.818494458149252
18,2.4161156099999994,1.6996840300000002,5.00839206,5.814682404860455,4.9394731599999995,0.6548721499999999,1.5314420000000002,5.212731263989158,13.51616748,1.53763482,5.67009207,14.737742305704861,6.16057871,2.5824467,0.8697419900000001,6.736335215056872
19,2.5109467199999997,1.67832654,4.98899687,5.831957062120479,4.94581914,0.68678913,1.5303506700000002,5.222526155783803,13.577373099999999,1.60548103,5.67183236,14.801767190245785,6.12060724,2.5970184400000003,0.84751518,6.702583065085497
20,2.5856205099999996,1.6813512499999999,4.95047749,5.832632581142577,4.984493720000001,0.6988137500000002,1.48581754,5.247968374912349,13.60503044,1.6238484400000002,5.6385354,14.816437442464709,6.0349162100000004,2.60638594,0.79775963,6.621924324334143
21,2.71087931,1.68409233,4.91534029,5.860512245175177,5.005848230000001,0.7290863099999998,1.4178674900000001,5.2536112882875585,13.69484328,1.6098147099999998,5.612440899999999,14.887569604212985,5.97811574,2.56482073,0.72076688,6.544897101802167
22,2.7540549499999996,1.6115944100000001,4.80385506,5.767068462178194,4.975604779999999,0.8182648399999999,1.46494431,5.250929642124378,13.70620612,1.6590719299999999,5.520556249999999,14.869066789218932,5.97654639,2.4524015,0.74824312,6.503325890315787
23,2.81600928,1.65971585,4.70337003,5.727674450148991,4.990743369999999,0.8520655999999998,1.45752634,5.268578385456185,13.749214949999999,1.5923644899999998,5.410661950000001,14.861083377314529,5.942462300000001,2.40001474,0.75023442,6.452579377589345
24,2.85819023,1.75956598,4.691529780000001,5.768515884130654,4.99586697,0.8844845200000002,1.38893133,5.260240478106698,13.79753807,1.48335425,5.35245832,14.873506872672282,5.94348087,2.35843571,0.7280027899999999,6.435617446096912
25,2.77671514,1.8528572300000001,4.753239819999999,5.808314357014616,5.005536010000001,0.9340998599999999,1.3517457899999998,5.26831566790008,13.74860935,1.3928096499999998,5.377753449999999,14.828499922413847,5.9663582,2.31156702,0.7272321599999999,6.439692451755533
26,2.7871191499999997,1.91998297,4.84917081,5.9134444536110085,5.02461844,0.9344116900000001,1.26289929,5.264487656997516,13.78802139,1.3351266800000001,5.47140538,14.893903918551318,5.9762838,2.3206979600000004,0.64066472,6.442985205876488
