0     334        -7.09258133      5.25241121      0.50521149
1     334        -7.06293654      5.24484590      0.58936640
2     334        -7.02427910      5.25039798      0.68607076
3     334        -6.97283700      5.25967453      0.77626895
4     334        -6.92085505      5.28255358      0.82948113
5     334        -6.88628528      5.30772581      0.84341102
6     334        -6.86756494      5.31768495      0.81830840
7     334        -6.86047761      5.30349060      0.78946197
8     334        -6.86825293      5.28403739      0.75379960
9     334        -6.90065004      5.27764261      0.70393896
10    334        -6.94539768      5.28837670      0.64698742
11    334        -6.96307353      5.29100687      0.59366940
12    334        -6.93783552      5.26917882      0.56327066
13    334        -6.91583356      5.24268189      0.58199815
14    334        -6.92470412      5.20989285      0.64624533
15    334        -6.94843506      5.16440863      0.73515630
16    334        -6.95749457      5.11283100      0.81458946
17    334        -6.94283572      5.08050939      0.85320744
18    334        -6.92619883      5.08282089      0.85991947
19    334        -6.91425842      5.08123562      0.84908520
20    334        -6.89662314      5.04633721      0.85155682
21    334        -6.87515735      4.98229833      0.85813773
22    334        -6.86831586      4.93119179      0.84700713
23    334        -6.89560454      4.90471631      0.80356143
24    334        -6.95110354      4.86467212      0.73685069
25    334        -6.98866444      4.80455998      0.67334444
26    334        -7.00568714      4.75860892      0.64308907
27    334        -7.03707905      4.75021157      0.67566956
28    334        -7.08910627      4.77507234      0.74453730
29    334        -7.13688984      4.80085732      0.81208995
30    334        -7.14658840      4.80012444      0.83752223
31    334        -7.12239568      4.77452509      0.83942786
32    334        -7.11413562      4.73688941      0.83416606
33    334        -7.11621673      4.69091193      0.82856924
34    334        -7.11371289      4.62886114      0.79645176
35    334        -7.11831459      4.56829601      0.73926098
36    334        -7.13134469      4.55261910      0.70659849
37    334        -7.14217121      4.56947182      0.71673445
38    334        -7.15170638      4.56666936      0.77334336
39    334        -7.16912432      4.51213624      0.82356681
40    334        -7.18954711      4.42310917      0.83926912
41    334        -7.20435812      4.33938725      0.82152585
42    334        -7.23202929      4.28171002      0.79517594
43    334        -7.26747982      4.25054432      0.78335877
44    334        -7.30949527      4.22566447      0.77906814
45    334        -7.33488312      4.20050581      0.78926225
46    334        -7.31611931      4.18035498      0.80943104
47    334        -7.27321780      4.16075004      0.83339216
48    334        -7.25098823      4.11312407      0.86001826
49    334        -7.27337551      4.03985806      0.88808217
50    334        -7.31462918      3.96042166      0.91928339
51    334        -7.34945964      3.89481272      0.94850517
52    334        -7.37559595      3.83711706      0.96924323
53    334        -7.39301181      3.77754005      0.98375622
54    334        -7.40544911      3.72230771      0.98911568
55    334        -7.41451702      3.69750763      0.98357649
56    334        -7.42346941      3.71793716      0.98016513
57    334        -7.43692493      3.75168113      1.00108660
58    334        -7.44351588      3.78757658      1.03431968
59    334        -7.45790535      3.79433399      1.07536242
60    334        -7.49085619      3.77026184      1.11169953
61    334        -7.53546234      3.72585281      1.14544854
62    334        -7.57655734      3.67015277      1.17981343
63    334        -7.59223797      3.61435863      1.20550151
64    334        -7.57212948      3.58280142      1.19058581
65    334        -7.53435439      3.58865982      1.13992875
66    334        -7.51628249      3.59362943      1.07771443
67    334        -7.51149548      3.57491551      1.03988017
68    334        -7.49313229      3.50868187      1.02539690
69    334        -7.47337319      3.41362807      1.03536720
70    334        -7.47466441      3.32297620      1.05527879
71    334        -7.49156465      3.25674926      1.08786944
72    334        -7.49663060      3.20502815      1.12483499
73    334        -7.48514209      3.16897036      1.14469023
74    334        -7.48166615      3.15008886      1.14057528
75    334        -7.50158290      3.16102896      1.13002553
76    334        -7.52412025      3.19568638      1.11930122
77    334        -7.50737280      3.23567056      1.10119216
78    334        -7.45325041      3.25924681      1.09153729
79    334        -7.42795585      3.25777900      1.09641239
80    334        -7.46307667      3.23938098      1.09788316
81    334        -7.50938449      3.21948668      1.08480454
82    334        -7.52761914      3.21304413      1.06429122
83    334        -7.50606392      3.20682458      1.04315149
84    334        -7.46791939      3.19206315      1.02251874
85    334        -7.40359530      3.16127038      0.99845891
86    334        -7.31809247      3.13156899      0.98063598
87    334        -7.25106559      3.12120533      0.98105929
88    334        -7.22554176      3.11183553      0.99020775
89    334        -7.23683341      3.08087969      0.99111260
90    334        -7.26339458      3.04043286      0.97657975
91    334        -7.28996537      3.01534289      0.93234034
92    334        -7.30794268      2.99000857      0.86528940
93    334        -7.32690999      2.98628891      0.81057730
94    334        -7.36108292      3.02487070      0.81082130
95    334        -7.39763813      3.06173738      0.85674126
96    334        -7.43543593      3.08950207      0.91696849
97    334        -7.48378032      3.10265654      0.96369029
98    334        -7.54145620      3.10030899      0.99554585
99    334        -7.60039123      3.08674206      1.02647968
100   334        -7.65272869      3.08982859      1.05168061
101   334        -7.70303875      3.12733935      1.06621449
102   334        -7.75875389      3.18195684      1.06557974
103   334        -7.82885790      3.22731830      1.05726700
104   334        -7.90214834      3.25421071      1.04548380
105   334        -7.97586064      3.28113075      1.02890221
106   334        -8.04758703      3.30056256      1.00164902
107   334        -8.10860749      3.26789576      0.97034423
108   334        -8.15965471      3.18264533      0.96046289
109   334        -8.19983753      3.08642932      0.95881390
110   334        -8.24394583      3.00612399      0.94324007
111   334        -8.29126704      2.94166402      0.90819183
112   334        -8.33764103      2.88062839      0.88189295
113   334        -8.39074031      2.84934440      0.87623250
114   334        -8.45735205      2.83887366      0.86580744
115   334        -8.52535815      2.82940313      0.84125184
116   334        -8.58580581      2.81323179      0.82237052
117   334        -8.64720151      2.78775359      0.79734077
118   334        -8.71779924      2.76715205      0.74946589
119   334        -8.78651856      2.73170567      0.68138491
120   334        -8.82751556      2.68217751      0.61001643
121   334        -8.83941947      2.63387707      0.55756527
122   334        -8.86103253      2.61243877      0.53686899
123   334        -8.90309889      2.61194105      0.54857731
124   334        -8.93058847      2.60896368      0.57023337
125   334        -8.93288993      2.58405495      0.57099252
126   334        -8.93352728      2.56068233      0.53269488
127   334        -8.95971664      2.56640468      0.45344298
128   334        -9.01866852      2.57219526      0.36195575
129   334        -9.09833403      2.55325425      0.29768845
130   334        -9.16274109      2.52930438      0.27422245
131   334        -9.18736406      2.53248438      0.26373532
132   334        -9.17861049      2.53443249      0.26049354
133   334        -9.17112307      2.51049339      0.27530420
134   334        -9.18870175      2.47411159      0.30124685
135   334        -9.22903754      2.46211281      0.31395046
136   334        -9.27064679      2.46369091      0.31388685
137   334        -9.29192607      2.43970998      0.31325375
138   334        -9.31281482      2.38710736      0.31095168
139   334        -9.34427235      2.32863926      0.30182019
140   334        -9.39638225      2.28579471      0.29388846
141   334        -9.45977671      2.25028935      0.29148333
142   334        -9.52677771      2.21453196      0.28656126
143   334        -9.57301036      2.17837510      0.25955577
144   334        -9.60886737      2.14606401      0.21196352
145   334        -9.65408850      2.12150633      0.17258066
146   334        -9.70456609      2.09906143      0.14356831
147   334        -9.72119901      2.07816340      0.11053784
148   334        -9.69815072      2.05865470      0.07429910
149   334        -9.67605303      2.03614375      0.05444253
150   334        -9.67337415      2.00345106      0.05330829
151   334        -9.68297262      1.97449196      0.06342927
152   334        -9.67243270      1.96563479      0.05576161
153   334        -9.64170289      1.95385667      0.03850087
154   334        -9.60981215      1.92357779      0.02445078
