nstep,rx_o1n1,ry_o1n1,rz_o1n1,r_o1n1,rx_o2n2,ry_o2n2,rz_o2n2,r_o2n2,rx_o2n1,ry_o2n1,rz_o2n1,r_o2n1,rx_o1n2,ry_o1n2,rz_o1n2,r_o1n2
0,2.06487668,6.576318789999999,2.03993321,7.188394259678289,3.1130743700000005,3.43973736,1.7900338100000002,4.9726498147239155,13.660077650000002,6.525792119999999,1.5151954,15.214450410634779,8.4821266,3.38921069,1.7650948,9.30315970047945
1,2.01559735,6.588135019999999,2.07447102,7.195108458661151,3.035882709999999,3.5132852499999996,1.85777728,5.00110922684445,13.63936644,6.484897869999999,1.51700021,15.178521235814404,8.58788638,3.4100480999999996,1.73369395,9.401378368748368
2,2.0069963399999997,6.593004989999999,2.0873806,7.200896255063993,3.0840577799999993,3.57040598,1.85876669,5.070919528078891,13.69207778,6.46289369,1.53858097,15.218712829377447,8.601023660000001,3.44029468,1.76719488,9.430599833998595
3,1.9851219599999999,6.5648874899999985,2.14890174,7.187227256780444,3.1409596200000003,3.5256236800000003,1.86878601,5.078189718651619,13.7836751,6.451451939999998,1.5327561600000001,15.295759962895197,8.65759352,3.41218813,1.81287189,9.48068868182112
4,1.88863861,6.542378189999998,2.2592526,7.174530680872244,3.18967346,3.51165332,1.9120482500000002,5.114846462174936,13.83569382,6.457070859999998,1.4804789299999999,15.339882836385069,8.75738175,3.42634599,1.8276832799999998,9.5797707765068
5,1.8696700699999997,6.581544179999999,2.3338603300000003,7.229058998506885,3.2133065100000007,3.59521243,1.9322759299999999,5.194668556673491,13.963760310000001,6.5268343699999996,1.47107279,15.483869801894583,8.880783730000001,3.54050262,1.8726571900000002,9.742192946791718
6,1.8179413600000003,6.57891342,2.35291694,7.219642006553629,3.2169548799999994,3.63577146,1.95258645,5.23261183865476,14.00373541,6.5423253,1.50863107,15.530054522430929,8.96883917,3.59918334,1.9089615599999998,9.850803571781213
7,1.77421769,6.542592259999999,2.4368712300000004,7.20358961100107,3.2038325599999995,3.6600786,1.92958986,5.232975774691579,13.98906927,6.480852519999999,1.47266733,15.487551694560958,9.01101902,3.5983388599999997,1.9799487,9.902863383124073
8,1.81659236,6.608474190000001,2.5173111300000004,7.301287163749171,3.1501848700000004,3.70582434,1.93016932,5.232814955450136,13.98357956,6.51021664,1.44678605,15.492469392742311,9.01680233,3.60756679,2.0339278600000004,9.922405199460892
9,1.92461426,6.69352449,2.5842792,7.428721904310172,3.10119965,3.71226227,2.01367557,5.239582018791241,14.01472713,6.571113239999999,1.4379960999999999,15.54541535388735,8.98891322,3.5849,2.0085997300000002,9.88365022459045
10,2.0570202999999996,6.667326490000001,2.60711979,7.448600448290771,3.16474356,3.7257518800000002,2.0503185100000003,5.301003194144824,14.107143129999999,6.569867629999999,1.46781387,15.631030852857796,8.88537927,3.570946,2.02461515,9.787782517622224
11,2.0214108,6.641683260000001,2.56649751,7.401686808921131,3.166277619999999,3.7529303499999997,2.07902152,5.332178791027837,14.104967579999999,6.540549649999999,1.5200356199999998,15.621760734406186,8.91727916,3.54316326,2.00751161,9.80316154965677
12,1.94217503,6.64961792,2.61550158,7.404749208725649,3.14785498,3.82443261,2.0883319399999998,5.375537745674043,14.11354392,6.465291199999999,1.47759696,15.594082373091648,9.02351391,3.54734173,2.0047666,9.900834598852686
13,1.9633880299999995,6.667473449999999,2.65717915,7.441148822459936,3.1925240500000003,3.9464580899999997,2.09465679,5.491295688072894,14.2189801,6.43976634,1.46638343,15.678018559810788,9.06306802,3.6616978799999997,2.02890579,9.98317043850493
14,1.9060994900000003,6.67469822,2.6672361,7.436327050835825,3.2005676000000003,3.9919792,2.14598294,5.548402803886308,14.23305786,6.493980169999999,1.49269404,15.715592575258258,9.12639077,3.76865759,2.0139472,10.077190672096746
15,1.8270865699999996,6.653145,2.72676359,7.418748102008118,3.1904944000000004,3.97791988,2.16746535,5.540848954048576,14.22652092,6.5069149,1.43188587,15.709364600382326,9.208939950000001,3.83168978,1.99118411,10.171098059343395
16,1.69624021,6.623096839999999,2.70283095,7.351730255274381,3.122995040000001,3.98182646,2.09071611,5.475320431722172,14.20922361,6.535983009999999,1.39379496,15.70234931137731,9.38998836,3.89471263,2.0059098,10.361676601638996
17,1.6155722700000004,6.6368697999999995,2.70430201,7.346520527639941,3.08350948,3.94514751,2.02061795,5.399547804100939,14.26141995,6.60132428,1.31689748,15.770218775045763,9.5623382,3.90960199,2.0005815399999998,10.522624485820064
18,1.5927281899999999,6.604888469999999,2.73612124,7.324458630393017,3.1459547700000003,3.96800631,1.97593533,5.435662417721301,14.377493860000001,6.587957209999999,1.2453511099999999,15.863934230899563,9.6388109,3.95107505,2.0055370200000002,10.608480020968216
19,1.5454019000000003,6.53343487,2.7808447899999997,7.26685186164722,3.17599548,4.0401833,1.93613785,5.491689918484286,14.425941810000001,6.50386741,1.19960704,15.869692670079777,9.70454443,4.01061584,2.04431398,10.6977774167687
20,1.5354443,6.472628099999998,2.84553935,7.235302199059173,3.1823571499999996,4.1738442099999995,1.9118518999999998,5.586013802976166,14.48091002,6.416222269999999,1.1341671,15.879263151547766,9.76310857,4.11743838,2.06785455,10.795721847225417
21,1.5492482799999996,6.46021706,2.8726320800000003,7.237858092173618,3.1659112,4.29627202,1.86173107,5.652166803370515,14.52931402,6.361666189999999,1.0880496,15.898289673320768,9.81415454,4.1977211500000005,2.09895061,10.878606797351365
22,1.54800586,6.48248381,2.89695224,7.267134976753044,3.1787716799999997,4.37391486,1.85510085,5.716390448505907,14.53021208,6.34758504,1.0376288100000002,15.89010926573986,9.803434540000001,4.23901609,2.0794802,10.881214274773564
23,1.5796881700000003,6.512801619999999,2.88481817,7.2961754042700155,3.18042609,4.40044549,1.84722384,5.735090804815419,14.522544750000002,6.365624499999999,1.01134425,15.888621667179343,9.76243049,4.25326837,2.0489385799999997,10.844053218420523
24,1.5707439799999996,6.460700029999999,2.84131366,7.230556330107029,3.136671110000001,4.39352343,1.77157742,5.681570235183357,14.480758810000001,6.331319779999999,0.97814428,15.834606155585575,9.77334372,4.26414318,2.0478805199999996,10.857945438847969
25,1.6031576700000003,6.44942361,2.765903,7.198291382092994,3.1884036899999995,4.42355342,1.70449901,5.713060460479155,14.56339805,6.354790939999999,0.94648913,15.917655993489054,9.77183669,4.32892075,2.00789312,10.874740545739657
26,1.6081869799999997,6.42852904,2.73058038,7.167169608179074,3.29906789,4.41702235,1.6359569,5.750677382872924,14.706418719999999,6.37155289,0.8791909,16.05143029255264,9.79916385,4.3600462,1.97381438,10.90548294354615
27,1.4941970599999994,6.386056279999998,2.6825326900000004,7.085924166850694,3.389531120000001,4.44197794,1.61197641,5.815372488438862,14.76254851,6.359727339999999,0.8206979999999999,16.095108435684757,9.87882033,4.415649,1.89125428,10.984802681670738
28,1.4455783400000004,6.4076290799999995,2.57383969,7.054931460599606,3.4360320600000005,4.47319371,1.5930828000000001,5.861202188304653,14.855348290000002,6.415650959999999,0.81313421,16.201948564948207,9.97373789,4.48121559,1.7938911,11.08037842048456
29,1.4012169400000003,6.342941629999999,2.53385815,6.972571588650162,3.43835306,4.4526433800000005,1.50068335,5.822401167184928,14.88308272,6.422426679999999,0.76593502,16.227765470489178,10.043512719999999,4.53212843,1.7991098199999997,11.164637567213568
30,1.4506985599999997,6.292884489999999,2.48037055,6.917886930398322,3.4835860000000007,4.43295487,1.42628343,5.815560568126282,14.92036103,6.470481949999999,0.79417289,16.282353039718473,9.98607647,4.61055233,1.8482600100000002,11.153249800704783
31,1.5485151299999997,6.19093668,2.4914353399999998,6.8507551508581335,3.5526744599999995,4.41227219,1.39828381,5.8347955671721525,14.98340481,6.46611804,0.7841071399999999,16.33792906749639,9.882215219999999,4.68745355,1.87725867,11.097499653160499
32,1.5413889600000004,6.070545189999999,2.46889665,6.732224706456494,3.50929057,4.4199728,1.39690614,5.814002633418776,14.950230090000002,6.426362099999999,0.7613322499999999,16.29070705583855,9.89955056,4.775789710000001,1.83332276,11.14317463681119
33,1.5489772799999995,6.059624419999999,2.33969852,6.677766684296982,3.4520995999999995,4.4326954,1.33407814,5.774560125336576,14.96194787,6.462167379999999,0.76359861,16.31571555736761,9.96087099,4.83523836,1.76921899,11.212877271780677
34,1.53455851,6.0252607299999985,2.2874240500000003,6.6250241863416575,3.45115152,4.44823176,1.1986699299999999,5.7562159623972775,14.95341985,6.443696329999999,0.6801783100000001,16.296890198348393,9.96770982,4.86666736,1.7689324300000002,11.232489136007189
35,1.5248728200000001,5.98838961,2.2268045400000003,6.568462963106005,3.3400944499999996,4.462815969999999,1.09467617,5.680781040858176,14.911879970000001,6.43549319,0.64282871,16.254013830085903,10.0469127,4.90991955,1.77495708,11.322466048734066
36,1.5438986499999996,5.976742649999999,2.18750629,6.549065545143857,3.2550348500000004,4.43150789,1.0465061599999999,5.597203694414267,14.88704139,6.4645807999999985,0.62054696,16.24191752216674,10.08810789,4.91934604,1.76154709,11.361026996351669
37,1.5225763699999995,6.003024849999999,2.10661193,6.541586961572721,3.2027825099999996,4.40730641,1.05659858,5.549645588435986,14.85181091,6.506999389999999,0.6573345,16.22804415241546,10.12645203,4.91128095,1.7073478500000001,11.38335398582613
