0     718         9.35385672      1.03036674     -1.33778228
1     718         9.31921681      1.06404794     -1.37216218
2     718         9.28633246      1.12692527     -1.39853141
3     718         9.27435071      1.17667326     -1.42180344
4     718         9.27320331      1.18706856     -1.42589844
5     718         9.29154742      1.16851861     -1.42466450
6     718         9.31077035      1.12394919     -1.43670349
7     718         9.29368244      1.04892055     -1.48592734
8     718         9.24653815      0.95433336     -1.56089715
9     718         9.18743153      0.87991580     -1.62581087
10    718         9.10704419      0.84258227     -1.64762494
11    718         9.03440015      0.83135420     -1.63063471
12    718         9.00917121      0.82225238     -1.60495904
13    718         9.02842559      0.80719348     -1.59210756
14    718         9.06884889      0.77248627     -1.60146221
15    718         9.11073274      0.70618898     -1.61658875
16    718         9.14691984      0.61661586     -1.63769419
17    718         9.15867734      0.52035164     -1.67451394
18    718         9.13364840      0.42434688     -1.72373420
19    718         9.09761996      0.34414473     -1.77739220
20    718         9.07820816      0.28574187     -1.80174659
21    718         9.06471992      0.25020967     -1.81082008
22    718         9.04503112      0.24426462     -1.82351299
23    718         9.03734398      0.26806986     -1.83186146
24    718         9.04767545      0.32045489     -1.83219541
25    718         9.03506643      0.36607910     -1.82939469
26    718         8.99545273      0.37836065     -1.83492257
27    718         8.94731230      0.36671939     -1.84586583
28    718         8.89124479      0.35081174     -1.84274482
29    718         8.82886333      0.31857973     -1.80641928
30    718         8.77125122      0.26102894     -1.76745736
31    718         8.73218789      0.18054920     -1.73994638
32    718         8.71780436      0.09447115     -1.72317097
33    718         8.71589958      0.03187805     -1.67997158
34    718         8.72550311     -0.00452233     -1.60230706
35    718         8.72030456     -0.02849284     -1.53931511
36    718         8.68689498     -0.06378401     -1.53797922
37    718         8.63923694     -0.12128433     -1.59216404
38    718         8.58957513     -0.17449095     -1.65285427
39    718         8.54554111     -0.20091103     -1.68845579
40    718         8.53278002     -0.22492776     -1.68947132
41    718         8.56469392     -0.26843923     -1.66098606
42    718         8.60249696     -0.31761077     -1.62613465
43    718         8.63006186     -0.33603021     -1.59466230
44    718         8.63895665     -0.33476353     -1.56251837
45    718         8.64972655     -0.31519821     -1.54334051
46    718         8.65768229     -0.28084090     -1.54211776
47    718         8.64954930     -0.22984946     -1.57726405
48    718         8.63837718     -0.16371593     -1.63563533
49    718         8.62511376     -0.10970802     -1.70169550
50    718         8.62598800     -0.06206537     -1.76413811
51    718         8.63815363      0.00272525     -1.82459537
52    718         8.66062192      0.08193992     -1.87978601
53    718         8.68196724      0.14879626     -1.91635201
54    718         8.70559409      0.18230111     -1.94777954
55    718         8.73670487      0.17714971     -1.98332367
56    718         8.75754015      0.16389762     -2.03902496
57    718         8.74798235      0.17641985     -2.08820168
58    718         8.69445738      0.20288091     -2.12642724
59    718         8.63364934      0.20364519     -2.14901157
60    718         8.59158285      0.17093809     -2.14201885
61    718         8.60693485      0.13880739     -2.12516949
62    718         8.64411623      0.11797489     -2.10538388
63    718         8.67608038      0.09170650     -2.11556255
64    718         8.70487349      0.07000806     -2.15316613
65    718         8.73635813      0.05477802     -2.22648182
66    718         8.76202219      0.03618598     -2.30306759
67    718         8.77425473      0.01703720     -2.36529420
68    718         8.76748643     -0.00580608     -2.40155439
69    718         8.74772605     -0.02384314     -2.41691281
70    718         8.72274184     -0.04600233     -2.42522228
71    718         8.70175016     -0.08711677     -2.41748089
72    718         8.70746842     -0.13225880     -2.41076655
73    718         8.72502005     -0.15713757     -2.40694750
74    718         8.75230105     -0.15541801     -2.42885185
75    718         8.79438644     -0.14956431     -2.47189517
76    718         8.84828891     -0.13712457     -2.52598469
77    718         8.88316936     -0.11632811     -2.57207305
78    718         8.88959491     -0.08821162     -2.60792056
79    718         8.88751271     -0.07196958     -2.64459701
80    718         8.89628829     -0.06516409     -2.68280316
81    718         8.90900723     -0.04399259     -2.72134014
82    718         8.91984745     -0.01283095     -2.75321386
83    718         8.95850210      0.02435028     -2.78195235
84    718         9.00847760      0.03570510     -2.80409791
85    718         9.05041890      0.01344462     -2.83018560
86    718         9.08672648     -0.02815249     -2.85371732
87    718         9.13386024     -0.06558169     -2.85540572
88    718         9.19584918     -0.09044645     -2.83060745
89    718         9.25915126     -0.11041764     -2.80506015
90    718         9.28157448     -0.11102051     -2.80268962
91    718         9.24980091     -0.06488191     -2.81888614
92    718         9.19759343     -0.00409495     -2.83344092
93    718         9.14503623      0.05303539     -2.82369939
94    718         9.10778484      0.07884680     -2.81130472
95    718         9.09536794      0.07787487     -2.78669354
96    718         9.08884277      0.07326774     -2.75389520
97    718         9.07247502      0.05778619     -2.72119994
98    718         9.05045458      0.06179232     -2.72245708
99    718         9.02125181      0.08267279     -2.73631949
100   718         8.99910806      0.13678733     -2.74888722
101   718         8.97522865      0.19564962     -2.76725290
102   718         8.94974052      0.23509420     -2.82232839
103   718         8.88770610      0.21480166     -2.90680848
104   718         8.80032709      0.15864292     -2.99423677
105   718         8.74776139      0.14028567     -3.05572477
106   718         8.73421594      0.13749262     -3.08060112
107   718         8.74796605      0.12940269     -3.09896773
108   718         8.75909014      0.10825014     -3.11551139
109   718         8.78018561      0.11660170     -3.12576006
110   718         8.80196094      0.14768848     -3.10980476
111   718         8.80048776      0.17410041     -3.08219903
112   718         8.76989853      0.18945502     -3.06743578
113   718         8.71531275      0.19608163     -3.06502556
114   718         8.63827707      0.19745430     -3.07250942
115   718         8.56606021      0.22209156     -3.06397547
116   718         8.50866873      0.26448523     -3.03084443
117   718         8.47619164      0.30820223     -2.98767546
118   718         8.47247515      0.32249825     -2.95156913
119   718         8.48101565      0.29692329     -2.92065834
120   718         8.50439052      0.26191905     -2.89704214
121   718         8.53645635      0.25860420     -2.88618282
122   718         8.56003326      0.27875640     -2.88943083
123   718         8.55424229      0.29154934     -2.88917365
124   718         8.51207173      0.27139577     -2.87112816
125   718         8.48304766      0.22583493     -2.84940229
126   718         8.50124221      0.17939942     -2.83052607
127   718         8.55246824      0.15395620     -2.83292162
128   718         8.60956266      0.17885156     -2.85220317
129   718         8.64854738      0.25831325     -2.87705281
130   718         8.69215057      0.36081438     -2.90581748
131   718         8.74205565      0.45979499     -2.92322590
132   718         8.78582056      0.54388139     -2.92065251
133   718         8.81109637      0.58966003     -2.89647931
134   718         8.81025227      0.58817077     -2.87383680
135   718         8.79955667      0.54081611     -2.85334711
136   718         8.78705471      0.48199743     -2.82936229
137   718         8.78807029      0.45181452     -2.79842195
138   718         8.78564070      0.45991253     -2.77921580
139   718         8.77417950      0.48320814     -2.78169589
