nstep,rx_o1n1,ry_o1n1,rz_o1n1,r_o1n1,rx_o2n2,ry_o2n2,rz_o2n2,r_o2n2,rx_o2n1,ry_o2n1,rz_o2n1,r_o2n1,rx_o1n2,ry_o1n2,rz_o1n2,r_o1n2
0,2.647377950000001,5.564768839999999,2.87392891,6.799612461935969,2.1828167799999996,6.08858171,0.38899662999999995,6.479724894819799,13.67325132,4.42117571,1.74913835,14.47632830817319,8.84305659,6.1598251600000005,0.73579393,10.802059459340903
1,2.701253059999999,5.537025609999999,2.92990825,6.822007259844662,2.25799252,6.1108746799999984,0.29554432999999997,6.5214006184282365,13.7653037,4.365864729999998,1.8763241400000001,14.562450105399105,8.80605812,6.109964440000001,0.7580397799999999,10.744903414128249
2,2.8050567799999993,5.498338439999999,3.04843851,6.884260780146014,2.29567596,6.136772659999999,0.21017971999999996,6.555477275419744,13.81951785,4.346856819999998,2.03618114,14.62943168598633,8.71878511,6.10374572,0.8020776500000001,10.673155773500431
3,2.9265809799999998,5.5284445799999995,3.0643492,6.965544610880744,2.3186770099999996,6.29310443,0.17771368000000004,6.709024414596156,13.86033509,4.461806019999999,2.06241745,14.706126869616556,8.6150771,6.03225701,0.82421807,10.549266017147975
4,2.96758407,5.51935362,3.11612448,6.998574952801474,2.3146740099999996,6.3349815399999985,0.08318163,6.745118684521399,13.82405,4.55923837,2.12304112,14.710483218242395,8.54179192,6.096903210000001,0.9099017299999999,10.53386724403448
5,2.9673905100000004,5.46406515,3.1193544099999997,6.956420511834303,2.3749487499999997,6.317470899999999,0.023684470000000013,6.749176326900383,13.7701926,4.583486419999999,2.16789437,14.674001431201269,8.427853339999999,6.19395037,0.9277755699999999,10.500214312806243
6,3.0046459,5.48156191,3.0883962599999997,6.972346048234528,2.44919075,6.401508639999999,0.03331440000000002,6.854119786458912,13.81151704,4.603488389999999,2.213964,14.725886896766902,8.35768039,6.11241784,0.84111786,10.388452849512857
7,3.0087062599999994,5.470810029999999,3.0675713,6.956440858937526,2.54215523,6.363057249999999,0.05452992000000001,6.8523006568866425,13.87667472,4.527860839999999,2.28318704,14.774185870318423,8.32581323,6.08599356,0.7298543399999999,10.338818641934935
8,2.9581808,5.500287069999999,2.92594276,6.8967479678972055,2.62891668,6.2215954,0.09006406,6.754817818904302,13.89732178,4.472628459999999,2.21736661,14.766742114671308,8.3102243,6.14274599,0.61851209,10.35257037742066
9,2.9152093999999993,5.620985049999998,2.81685843,6.930267685510705,2.66519634,6.18832022,0.08236703000000001,6.738350169265565,13.90275084,4.511336499999999,2.17427115,14.77721533202637,8.3223451,6.094031230000001,0.56022025,10.330173828364138
