nrep,#hops,D_nonhop (mean),D_nonhop (SE),D_hop,D_tot
1.0,11.0,0.7723139178197443,0.0,0.4792775975181547,1.251591515337899
2.0,14.0,0.6386116602019812,0.09454177302147102,0.1946563495950001,0.8332680097969813
3.0,18.0,0.643827665202707,0.0631715720462746,0.16662925059263956,0.8104569157953465
4.0,24.0,0.6852410396443058,0.05942255391729428,0.14827357148780257,0.8335146111321083
5.0,29.0,0.6950949700455187,0.04834816956696451,0.13056918293530517,0.8256641529808239
6.0,33.0,0.6926183449227384,0.04035352375907161,0.12921988736456502,0.8218382322873035
7.0,37.0,0.6830593581402898,0.03570295970717549,0.1265612609043501,0.80962061904464
8.0,45.0,0.6735782453791752,0.032474578811582513,0.13487171518009988,0.8084499605592751
