nstep,rx_o1n1,ry_o1n1,rz_o1n1,r_o1n1,rx_o2n2,ry_o2n2,rz_o2n2,r_o2n2,rx_o2n1,ry_o2n1,rz_o2n1,r_o2n1,rx_o1n2,ry_o1n2,rz_o1n2,r_o1n2
0,3.4117057200000005,3.48796852,3.10862738,5.785259242599019,2.2504896200000006,6.37411741,1.78256821,6.9908243941251635,10.93671308,6.317494870000001,2.9388174,12.967616671434355,5.274517739999999,3.54459106,1.61275823,6.5563444296833095
1,3.4438397199999997,3.4358881599999997,3.0987104199999997,5.767786900718025,2.1750591200000002,6.24987519,1.78485761,6.854016249911261,10.89982592,6.268561930000001,2.94446493,12.9139826343599,5.28092708,3.41720142,1.6306121199999999,6.498026797037562
2,3.4671927200000003,3.33785167,3.08304243,5.715577814510366,2.10117273,6.1750954700000005,1.8082498900000001,6.768788559971067,10.83317889,6.1460995800000005,2.96640147,12.803587098592175,5.264813439999999,3.36684756,1.6916089300000001,6.47421530552841
3,3.51037057,3.25197333,3.00767508,5.651914849376839,1.9762203500000002,6.10961277,1.79386556,6.667140970345183,10.77476558,6.0340622800000006,2.93836133,12.694071380314156,5.28817466,3.32752382,1.72455181,6.481611292935406
4,3.5071256900000005,3.2669617499999997,2.87310773,5.5881765997154025,2.0053848299999997,6.09319947,1.75218902,6.649722885911184,10.70862858,6.0008918300000005,2.83660229,12.59887857594424,5.19611806,3.3592693899999997,1.71568358,6.420895877892021
5,3.49260631,3.39718671,2.86317819,5.6512800078339875,2.0943575599999997,6.07849377,1.77018103,6.6684301735888205,10.70047456,6.0316820799999995,2.8193647800000003,12.602783910156708,5.11351069,3.4439984,1.72636762,6.402301282767884
6,3.4995469000000003,3.5090141,2.8626146,5.7231609104961905,2.08003522,6.034037830000001,1.80722625,6.633417352240143,10.76402251,6.034957070000001,2.7672962,12.646850030385595,5.18444039,3.50809486,1.71190785,6.48966718646753
7,3.4985349999999995,3.57886678,2.86654096,5.767589760946099,2.16613711,6.11354719,1.84295896,6.742707686969704,10.82367393,6.0342401500000005,2.6894754,12.68058553293336,5.15900182,3.65817382,1.6658934,6.540086872225801
8,3.53634954,3.65191981,2.91493077,5.859957999987835,2.2650365199999998,6.10918354,1.91254336,6.790459194061969,10.91532552,6.09278542,2.6690205299999996,12.78241119551743,5.11393946,3.6683179299999997,1.66663312,6.510499150816742
9,3.53541947,3.6291633,2.79710483,5.787383909585686,2.2884903499999996,6.06734966,1.9306373099999998,6.765890954006668,10.975389159999999,6.08922146,2.5537746699999997,12.808573311165595,5.15147934,3.6072915,1.6873071499999999,6.511320662880934
10,3.59504544,3.5876796300000002,2.69940326,5.751745370170724,2.3058046000000005,6.09134709,1.89650786,6.78365582022514,11.07772339,6.089988969999999,2.5379425600000003,12.893605919134263,5.17687335,3.58903775,1.73504716,6.533880799363374
11,3.6181496699999998,3.52053076,2.62674992,5.690778418533557,2.30652466,6.107798,1.85498166,6.78720924791099,11.08756658,6.08869049,2.57404688,12.908601856490387,5.1628922500000005,3.53963827,1.80227862,6.514038969154834
