nrep,#hops,D_nonhop (mean),D_nonhop (SE),D_hop,D_tot
1.0,2.0,0.23181215804051,0.0,0.17879457287977654,0.41060673092028654
2.0,5.0,0.2866584668635504,0.038782196891823426,0.09319801443822104,0.3798564813017714
3.0,7.0,0.32159073492594875,0.03849648655674691,0.06436122967216644,0.3859519645981152
4.0,11.0,0.35857455135681393,0.0431215197352402,0.08697074712241183,0.44554529847922575
