nstep,rx_o1n1,ry_o1n1,rz_o1n1,r_o1n1,rx_o2n2,ry_o2n2,rz_o2n2,r_o2n2,rx_o2n1,ry_o2n1,rz_o2n1,r_o2n1,rx_o1n2,ry_o1n2,rz_o1n2,r_o1n2
0,6.0359809,3.97005717,3.8584085200000002,8.190344050492739,4.87631309,3.6779298700000003,1.35101911,6.255465619434636,13.34786105,3.6051218800000004,2.39344876,14.031781616976064,12.188193240000002,3.89724918,0.11394064999999998,12.796624089904135
1,6.070347540000001,3.9597333299999997,3.9294529000000002,8.244343963858821,4.81505457,3.65233996,1.39156775,6.201677071432432,13.369429450000002,3.58466606,2.40517546,14.049069135484725,12.11413648,3.8920594299999998,0.13270969,12.724702005333508
2,6.075712860000001,3.89135784,3.93743839,8.21951176598371,4.8845826400000005,3.58561737,1.4296898,6.225737901265932,13.37561301,3.5823804,2.41539115,14.056122763090956,12.184482789999999,3.88812087,0.09235744000000012,12.790138179717179
3,6.04719805,3.9291642400000004,3.87189037,8.185259367797537,4.8555372199999995,3.5536243400000003,1.38467186,6.174285691844979,13.3423431,3.47637851,2.42770374,13.999895442185183,12.150682269999999,3.85191841,0.05951477000000005,12.746760257870916
4,6.04094258,3.93382495,3.7825792,8.140999410169012,4.7904512399999994,3.5167971199999997,1.32152679,6.087915745371771,13.317301710000002,3.4332293299999996,2.43755899,13.967078516900772,12.06681037,3.85025716,0.023493419999999987,12.666212719059084
5,6.04899668,3.9027218,3.73322237,8.109164417294465,4.82132715,3.49494297,1.37716584,6.1119888417553945,13.311150369999998,3.47666756,2.45563696,13.975124127349478,12.08348084,3.88444639,0.09958042999999994,12.69288577233208
6,6.04115506,3.90917446,3.7614751899999996,8.119476277609623,4.901107690000001,3.50545098,1.4631056999999998,6.2007839384655705,13.28775687,3.5319784299999997,2.5098377899999997,13.976360041095448,12.147709500000001,3.9357019099999997,0.21146829999999994,12.771112499021879
7,6.021164689999999,3.87450939,3.7530341899999997,8.084028257534106,4.93203597,3.5243489299999995,1.49090001,6.242499261480452,13.26835041,3.6318270299999997,2.5376423299999997,13.988528113185948,12.179221690000002,3.98198749,0.27550814999999995,12.816613050466938
8,6.00499855,3.83275979,3.70923916,8.031719015218377,4.91427197,3.56272297,1.50437686,6.253496117612672,13.2481079,3.70676907,2.53792078,13.989050781018236,12.157381319999999,3.97680589,0.33305848000000005,12.795617749750244
9,6.02465147,3.80332598,3.68470603,8.021145327983684,4.93534041,3.5800535700000005,1.49490889,6.27766844585231,13.25067269,3.7546451700000003,2.54953816,14.006349700025783,12.16136163,3.9779175799999997,0.35974101999999997,12.800467123131872
