nstep,rx_o1n1,ry_o1n1,rz_o1n1,r_o1n1,rx_o2n2,ry_o2n2,rz_o2n2,r_o2n2,rx_o2n1,ry_o2n1,rz_o2n1,r_o2n1,rx_o1n2,ry_o1n2,rz_o1n2,r_o1n2
0,1.6337904300000003,0.8670922300000001,3.26349406,3.7512016187004993,6.92804239,1.0920183099999998,0.93429992,7.075534728027569,14.29710475,1.28065491,2.48617688,14.56805946959396,5.73527193,0.6784556300000001,0.15698273999999995,5.777394718519977
1,1.6610241599999997,0.7853492,3.2844618399999996,3.763437817270338,6.899022260000001,1.0223250300000002,0.99302536,7.044697010982314,14.28149,1.19828891,2.4442961,14.53861879121962,5.72144358,0.60938532,0.15285961999999997,5.755834706693832
2,1.6371286500000002,0.66200443,3.25921333,3.706873563050153,6.88659884,0.97191155,0.9764804,7.023059847082105,14.2115157,1.0529063,2.36205781,14.444899005036628,5.68778821,0.58100968,0.07932487999999999,5.7179366389158
3,1.6531968399999997,0.6353091299999999,3.24128015,3.693585587641278,6.90173349,0.9745066400000001,0.91932557,7.030558147263096,14.18926636,1.03476766,2.29491073,14.410851439241148,5.63433603,0.5750481099999999,0.02704384999999998,5.66366967588979
4,1.6387386000000004,0.6697966200000001,3.25362002,3.704070051421569,6.977883439999999,1.0009107,0.9190617999999999,7.108962942920716,14.17412326,1.12084532,2.2803028000000003,14.400064072104914,5.55750122,0.5498620000000001,0.054255420000000054,5.584900328559576
5,1.5845066600000002,0.6621413800000001,3.3542472300000004,3.7682976319095784,7.019232430000001,1.0551643899999998,0.9034000200000001,7.155356552431457,14.16686988,1.2049826399999999,2.3801618600000003,14.415871664223125,5.56313079,0.5123231300000001,0.07068534999999998,5.587118720314044
6,1.56133057,0.5860635000000001,3.4544651,3.83595525286294,7.037021639999999,1.1141171600000002,0.85214161,7.1754495281848465,14.199585419999998,1.21922993,2.50306767,14.469972200480676,5.60123321,0.4809507300000001,0.09925582000000005,5.622719875229275
7,1.46877017,0.56206049,3.4508982899999996,3.792347137937901,7.05428821,1.15998886,0.8069628,7.194424595869564,14.111076220000001,1.2546616999999998,2.5346763799999996,14.391707071067918,5.58801784,0.46738765000000004,0.10925911000000005,5.608594489589061
8,1.4095876999999999,0.6490819800000001,3.4222149,3.757632196281858,6.9395893399999995,1.2360143300000002,0.74491996,7.088055966103356,13.984567429999998,1.37809366,2.55515507,14.282719831029931,5.6353903899999995,0.5070026500000001,0.12213986999999998,5.659469470070051
9,1.4387342100000002,0.67300224,3.40819003,3.7601392823485598,6.817113330000001,1.2890249200000001,0.67951806,6.9711092512103745,13.91770653,1.43926433,2.61384748,14.233981716846392,5.661858990000001,0.5227628299999999,0.11482449,5.687100567299403
10,1.4770675999999998,0.7165441400000001,3.4074697,3.7823291707565843,6.83412871,1.3475209799999996,0.56415141,6.9885187865377745,13.9054021,1.5109017699999998,2.70985591,14.247327846801149,5.59420579,0.55316335,0.13346238,5.623072142479413
11,1.5179236599999997,0.78949264,3.41794375,3.8222676965861546,6.8994488899999995,1.4175911400000003,0.42759326000000003,7.056542752788093,13.95100223,1.60863682,2.8417868200000003,14.328081796613615,5.533629680000001,0.5984469600000001,0.14856366999999998,5.567878174255792
12,1.4718170800000006,0.89675598,3.4251125200000003,3.834294273957887,7.022191829999999,1.4374114100000002,0.35440598,7.17655441403301,13.94024932,1.7452241300000002,2.9740257900000002,14.360403468123026,5.44624041,0.58894326,0.09668075000000004,5.478844397720833
13,1.4296308500000001,0.9180660599999999,3.46232934,3.856736200003895,7.01367383,1.4837482400000002,0.33532765,7.176738400289123,13.93548045,1.8212197,3.12305693,14.396803157507618,5.492175769999999,0.5805945999999998,0.003944759999999992,5.522780127730571
14,1.4261727199999998,0.87228824,3.4429250799999997,3.827347450572981,6.9544967,1.53407218,0.31583654,7.128685329270749,13.94779811,1.8462019,3.1956724199999997,14.42781535052455,5.5671286900000005,0.56015852,0.06858387999999999,5.595659314785485
15,1.38872118,0.8943923199999999,3.33993947,3.7260810244973817,6.97916792,1.5631552600000003,0.31919202,7.159198472458664,13.92457772,1.9547131800000002,3.17755323,14.415672472204324,5.55668862,0.5028343999999999,0.15680578,5.581596447800779
16,1.3247473900000002,0.87371471,3.22295275,3.5924584159757176,6.94645034,1.6665755299999998,0.31258220999999997,7.150409356203978,13.89575593,2.02224323,3.1588068099999997,14.393038630195965,5.6245582,0.51804701,0.24843627,5.653825981581737
17,1.3447504199999996,0.8053152100000001,3.16656559,3.533273823993771,6.97505482,1.6876767,0.28262955999999995,7.1818884601415185,13.97798001,2.0216543999999996,3.21907517,14.485629314017029,5.6581747700000005,0.47133751,0.33513914,5.687654966623547
18,1.4235551899999996,0.7570868,3.15824883,3.54601543621944,7.0383841700000005,1.6647962499999998,0.25702758,7.237158382638956,14.11881299,2.03464373,3.31617083,14.645055285944261,5.65687363,0.38723931999999994,0.41494958,5.6852754296239345
19,1.4285826,0.7563767100000001,3.12520392,3.518501600686939,7.1150250900000005,1.7132958,0.21188051,7.321465555484435,14.17518582,2.0958007299999997,3.35614822,14.717065081258788,5.631578129999999,0.3738717800000001,0.44282481,5.661320177708217
