nrep,#hops,D_nonhop (mean),D_nonhop (SE),D_hop,D_tot
1.0,10.0,0.4336417039746905,0.0,0.25538682989356565,0.6890285338682561
2.0,13.0,0.49620163918140614,0.04423655441525968,0.18304107183872362,0.6792427110201298
3.0,21.0,0.5144858367840052,0.03305443704954712,0.18154348223347055,0.6960293190174758
4.0,27.0,0.5076542134139966,0.025487025145647674,0.16714458484971223,0.6747987982637089
