nstep,rx_o1n1,ry_o1n1,rz_o1n1,r_o1n1,rx_o2n2,ry_o2n2,rz_o2n2,r_o2n2,rx_o2n1,ry_o2n1,rz_o2n1,r_o2n1,rx_o1n2,ry_o1n2,rz_o1n2,r_o1n2
0,0.8772572199999997,5.0951324399999995,4.182157220000001,6.649841639015219,2.5047735799999997,6.167985740000001,1.48523109,6.820839403373456,8.98807687,6.18344461,0.73152449,10.934150225117488,5.60604607,4.05456279,1.96540164,7.192359526854154
1,0.7958376199999999,5.13345467,4.05640894,6.590915555130714,2.52770224,6.2213134100000005,1.57455092,6.89733497513494,8.941602419999999,6.18442973,0.6177239599999997,10.889490704960254,5.61806256,4.147197810000001,1.86413406,7.2275080350695315
2,0.7429961200000004,5.14151113,3.98681049,6.5484225442027615,2.6016426,6.199718170000001,1.61558898,6.914851940414946,8.89671765,6.255952239999999,0.56816113,10.890882904642092,5.55207893,4.20518154,1.80306038,7.194453347074568
3,0.8055537100000003,5.11173325,3.98078926,6.528814343460969,2.5797067700000005,6.0782368700000005,1.6691173199999998,6.8107123779334,8.940711660000002,6.371562759999999,0.53793136,10.991929181902067,5.55545118,4.16953288,1.7737405800000001,7.1689746753565275
4,0.9256320600000003,5.07383489,4.01131349,6.533852700860123,2.48736521,6.02987817,1.66370408,6.731591765605631,9.02912043,6.44367022,0.51978174,11.104777111711684,5.61612316,4.15538328,1.82782767,7.221426697212233
5,0.9296546399999994,5.09417248,4.00440603,6.546000203083043,2.49309649,6.03405887,1.6302634399999998,6.729275996634158,8.99227833,6.41840512,0.4801333900000002,11.058368863481752,5.5695272000000005,4.15463647,1.8940092,7.201937814163529
6,0.9114764300000004,5.069320950000001,3.9699009500000004,6.502992982417047,2.47936641,6.00251266,1.6189034700000002,6.693150564097196,8.93226321,6.42261784,0.44330413999999996,11.010534252793864,5.54142037,4.10245145,1.90769334,7.153792106018905
7,0.9112853000000003,5.02000301,3.9012316,6.422653588295395,2.40234011,5.950537359999999,1.62569103,6.6198945763428165,8.897989429999999,6.4564935199999995,0.37302962000000006,10.999985253062436,5.58436402,4.035033889999999,1.90251095,7.147458843266535
8,0.9506087200000004,4.975704820000001,3.88902168,6.386374951552821,2.39437022,5.89684677,1.68324076,6.58324464344199,8.92579813,6.4763174999999995,0.3315794300000001,11.032792281952782,5.58081919,3.9568690900000005,1.87420149,7.09330579151836
9,0.96511528,4.945593570000001,3.9391190600000003,6.395858209198365,2.4266582,5.92609393,1.7023774600000001,6.626111099515774,8.93415126,6.47311092,0.31078523999999996,11.037065333891283,5.542377780000001,3.95279842,1.92595636,7.074734956591426
10,0.97288022,4.91208107,3.99375657,6.405086096309539,2.4416292000000004,6.04417487,1.7584832600000002,6.75173062148753,8.91169029,6.47246005,0.3040113999999998,11.018320464347378,5.497180869999999,4.03671599,1.93126191,7.088289361082297
11,1.03734626,4.83340821,4.01496297,6.368504521322302,2.42147166,5.99714935,1.81573902,6.717606234004725,8.9173481,6.5386883099999995,0.2767670299999998,11.061199841825447,5.45853018,3.9772458699999995,1.9224569200000001,7.022099190816004
12,1.0699414799999998,4.86794261,4.00222821,6.392141321169144,2.37124911,5.98326003,1.78242339,6.678267445190443,8.89576018,6.5177051299999995,0.21947345000000018,11.030104167094564,5.45456959,3.9769077700000004,2.00033137,7.040557535667557
13,0.9987694400000002,4.92728728,4.05273032,6.45757875527469,2.40040111,5.9924205100000005,1.7536800599999998,6.689276703082292,8.78593369,6.49635346,0.19232292000000006,10.928505258629302,5.386763139999999,4.02406125,2.10672734,7.046175285594143
14,0.9379249499999998,4.89392307,4.15317429,6.486836124801345,2.44270298,5.85725906,1.7986312300000002,6.596162205857605,8.72368161,6.60204145,0.1868175299999999,10.941867890341467,5.343053680000001,3.96122358,2.16772553,6.995609255205965
