0     406        -2.10049880     -4.29856070      0.52500586
1     406        -2.12158548     -4.32173055      0.53934173
2     406        -2.11566692     -4.32242665      0.59488422
3     406        -2.10288154     -4.31743652      0.64211184
4     406        -2.11823988     -4.32072336      0.63763858
5     406        -2.16954675     -4.29882769      0.58749059
6     406        -2.22645537     -4.24276192      0.53939653
7     406        -2.26229036     -4.19162146      0.53756547
8     406        -2.26198976     -4.20377065      0.56468413
9     406        -2.22814266     -4.27199024      0.59227494
10    406        -2.18457941     -4.35504749      0.58676077
11    406        -2.14613128     -4.40932318      0.55710367
12    406        -2.12812171     -4.43334565      0.52815169
13    406        -2.13185463     -4.44140058      0.52320850
14    406        -2.15414860     -4.43759764      0.53784563
15    406        -2.19199622     -4.42519077      0.56633838
16    406        -2.22499112     -4.40924479      0.59622111
17    406        -2.24778100     -4.39619346      0.61872204
18    406        -2.26184117     -4.36759103      0.64761949
19    406        -2.28329790     -4.35205596      0.68510797
20    406        -2.30347782     -4.36245974      0.68954189
21    406        -2.31104120     -4.38049802      0.64285761
22    406        -2.32967843     -4.36928149      0.56952222
23    406        -2.36325408     -4.31190117      0.49093463
24    406        -2.42271930     -4.23818444      0.43802805
25    406        -2.50182223     -4.19210397      0.39348465
26    406        -2.57601513     -4.17462574      0.35344577
27    406        -2.61701374     -4.16299640      0.33270222
28    406        -2.63569702     -4.14319066      0.32400893
29    406        -2.62683153     -4.13698300      0.30203175
30    406        -2.60748637     -4.15780216      0.25856271
31    406        -2.60723657     -4.15505510      0.20634177
32    406        -2.63283905     -4.10068080      0.16682616
33    406        -2.64900756     -4.03447528      0.14968845
34    406        -2.64353613     -3.99184069      0.12277389
35    406        -2.63729866     -3.96964425      0.07510616
36    406        -2.64403719     -3.96790311      0.02488610
37    406        -2.65952402     -3.99667785      0.00353677
38    406        -2.66409345     -4.02588371     -0.01131223
39    406        -2.68555327     -4.01623117     -0.04065797
40    406        -2.69677671     -3.96433993     -0.09262439
41    406        -2.72110389     -3.92184203     -0.13269050
42    406        -2.75110423     -3.90421158     -0.15554906
43    406        -2.77953362     -3.92471994     -0.16193300
44    406        -2.78851166     -3.99005914     -0.14350363
45    406        -2.78090355     -4.04621572     -0.11345412
46    406        -2.78751204     -4.06500887     -0.10074904
47    406        -2.79935239     -4.05616031     -0.12200897
48    406        -2.79242209     -4.03930616     -0.14537449
49    406        -2.76055504     -4.02254896     -0.16486667
50    406        -2.72407119     -4.00297283     -0.19076894
51    406        -2.69700224     -3.97365831     -0.22734978
52    406        -2.69729534     -3.94134327     -0.25712646
53    406        -2.69828200     -3.93518900     -0.27814224
54    406        -2.66411922     -3.97278101     -0.29354078
55    406        -2.59608639     -4.03861714     -0.30856525
56    406        -2.53697671     -4.08958637     -0.30964324
57    406        -2.50178487     -4.12463538     -0.28312870
58    406        -2.47475641     -4.15077829     -0.24497570
59    406        -2.45244396     -4.18242684     -0.20575018
60    406        -2.44766808     -4.21755956     -0.16521145
61    406        -2.46223895     -4.25661914     -0.11079115
62    406        -2.46645719     -4.29768388     -0.08783962
63    406        -2.45522298     -4.32255893     -0.10938364
64    406        -2.44732145     -4.34484351     -0.14494226
65    406        -2.46140069     -4.36791492     -0.17575687
66    406        -2.50579800     -4.38539846     -0.19538809
67    406        -2.53543862     -4.42878970     -0.22157487
68    406        -2.54475349     -4.48833386     -0.26893805
69    406        -2.55704655     -4.53429216     -0.30882109
70    406        -2.59174726     -4.56674683     -0.34289428
71    406        -2.61615501     -4.59992037     -0.39283009
72    406        -2.60464089     -4.62485637     -0.43421573
73    406        -2.57388608     -4.62225924     -0.44505948
74    406        -2.54451299     -4.60383792     -0.43232956
75    406        -2.53437678     -4.58454006     -0.41979864
76    406        -2.48455340     -4.62600366     -0.44771453
77    406        -2.38892340     -4.70812824     -0.50406181
78    406        -2.29009963     -4.78644450     -0.53736129
79    406        -2.23724139     -4.83408426     -0.53814817
80    406        -2.22128027     -4.83639031     -0.55927983
81    406        -2.21435065     -4.80366623     -0.60873726
82    406        -2.22734854     -4.76254173     -0.64797799
83    406        -2.25110372     -4.70962614     -0.65214502
84    406        -2.23721747     -4.65621140     -0.62050613
85    406        -2.18690832     -4.61553088     -0.57895225
86    406        -2.10984719     -4.60363051     -0.55810576
87    406        -2.02802421     -4.60686478     -0.56769774
88    406        -1.94046720     -4.60981978     -0.60919808
89    406        -1.86191975     -4.58366450     -0.67441115
90    406        -1.82325723     -4.54941219     -0.73632356
91    406        -1.82099393     -4.51977192     -0.74721499
92    406        -1.80853433     -4.50828760     -0.69607920
93    406        -1.77342050     -4.50384309     -0.60805955
94    406        -1.74537898     -4.48874887     -0.53746567
95    406        -1.71805099     -4.47530880     -0.52896436
96    406        -1.65228901     -4.46315345     -0.58263826
97    406        -1.58933522     -4.46434459     -0.65390271
98    406        -1.57872969     -4.45973281     -0.69533577
99    406        -1.61330448     -4.43903247     -0.70075363
100   406        -1.65595681     -4.41533922     -0.69725479
101   406        -1.68653487     -4.41565260     -0.70036790
102   406        -1.71239134     -4.41814265     -0.68888984
103   406        -1.71411520     -4.39136843     -0.68042461
104   406        -1.69294474     -4.34234055     -0.69695947
105   406        -1.66337195     -4.32315819     -0.71793734
106   406        -1.62022979     -4.34092836     -0.72825080
107   406        -1.58100137     -4.37236837     -0.73566070
108   406        -1.56071178     -4.40756843     -0.73357410
109   406        -1.55850899     -4.44060328     -0.71097579
110   406        -1.58141963     -4.45798020     -0.67495436
111   406        -1.64400890     -4.45889097     -0.65140582
112   406        -1.70112392     -4.44731473     -0.64236385
113   406        -1.71699454     -4.46450601     -0.63720285
114   406        -1.71598491     -4.51893044     -0.62817860
115   406        -1.71861539     -4.57742762     -0.63909104
116   406        -1.74742304     -4.61804625     -0.66488842
117   406        -1.79824784     -4.62972167     -0.67319365
118   406        -1.85059072     -4.60780681     -0.66400598
119   406        -1.89260734     -4.58306566     -0.65366265
120   406        -1.92996232     -4.58445474     -0.65074311
121   406        -1.95715794     -4.61851649     -0.64941837
122   406        -1.94854039     -4.66636338     -0.65901106
123   406        -1.90513058     -4.70560852     -0.65727015
124   406        -1.85587070     -4.73886570     -0.66364483
125   406        -1.81832694     -4.77693672     -0.69067439
126   406        -1.78937892     -4.80923833     -0.74815662
127   406        -1.78183808     -4.84210519     -0.84472944
128   406        -1.77551052     -4.87993431     -0.94791165
129   406        -1.75409867     -4.91830997     -1.01759629
130   406        -1.71338823     -4.94956980     -1.02436652
131   406        -1.68681801     -4.95293739     -0.96936247
132   406        -1.68283835     -4.91494231     -0.88218999
133   406        -1.68597565     -4.85766015     -0.81536942
134   406        -1.67926524     -4.85853511     -0.81463246
135   406        -1.66262214     -4.91006869     -0.84626773
136   406        -1.64427009     -4.95162608     -0.87028478
137   406        -1.64943739     -4.97526820     -0.86826341
138   406        -1.68008733     -5.00545766     -0.84903868
139   406        -1.69590541     -5.04067255     -0.83710005
140   406        -1.68600261     -5.06661048     -0.83000276
141   406        -1.67463502     -5.08371342     -0.81266913
142   406        -1.67700642     -5.10232670     -0.79494360
143   406        -1.70694806     -5.12631039     -0.80799200
144   406        -1.72901555     -5.13771203     -0.81940942
145   406        -1.72048263     -5.13492057     -0.82700241
146   406        -1.69643211     -5.10534400     -0.83913382
147   406        -1.67699127     -5.05169417     -0.86354111
148   406        -1.66212878     -4.99076834     -0.88204697
149   406        -1.65891451     -4.92891784     -0.90264036
150   406        -1.69808262     -4.87877716     -0.94360339
151   406        -1.76063857     -4.84943545     -1.00128237
152   406        -1.79098751     -4.84356747     -1.05659819
153   406        -1.77466804     -4.84053037     -1.09250762
154   406        -1.73352347     -4.84293196     -1.11541475
155   406        -1.69954258     -4.86959765     -1.11728019
156   406        -1.69072902     -4.91736884     -1.10457352
157   406        -1.69064055     -4.96476690     -1.07685184
158   406        -1.67847525     -5.00147234     -1.05079011
159   406        -1.66329322     -5.03324449     -1.02746545
160   406        -1.65795290     -5.06389295     -1.02737913
161   406        -1.66941373     -5.08163333     -1.05785093
162   406        -1.68130396     -5.06428963     -1.10125913
163   406        -1.68234202     -5.01990362     -1.15190192
164   406        -1.65085414     -4.97209226     -1.18311602
165   406        -1.61232779     -4.92810722     -1.17963507
166   406        -1.59048644     -4.89892291     -1.15175794
167   406        -1.61632135     -4.91730192     -1.12789440
168   406        -1.66681948     -4.97232430     -1.12003003
169   406        -1.70191276     -5.03945597     -1.12018276
170   406        -1.71302853     -5.11150566     -1.13004321
171   406        -1.74284860     -5.18576333     -1.16189191
172   406        -1.81652488     -5.24335950     -1.19992390
173   406        -1.89703878     -5.25893015     -1.22207973
174   406        -1.94244693     -5.23271989     -1.21788576
175   406        -1.95780119     -5.17490876     -1.19601323
176   406        -1.96927766     -5.11842595     -1.17601503
177   406        -1.98915949     -5.08274153     -1.15520720
178   406        -1.99376626     -5.06202511     -1.12274909
179   406        -1.94681286     -5.07080527     -1.10077970
180   406        -1.84915314     -5.13618373     -1.09992081
181   406        -1.78034919     -5.22341851     -1.10507737
182   406        -1.78987578     -5.29601640     -1.09970359
183   406        -1.82837318     -5.36789017     -1.08830879
184   406        -1.81342356     -5.43896200     -1.09264118
185   406        -1.73379306     -5.49963946     -1.11283735
186   406        -1.63028912     -5.54708092     -1.13538067
187   406        -1.56309483     -5.59071684     -1.15663026
188   406        -1.56126010     -5.61316031     -1.16596081
189   406        -1.61421113     -5.59966265     -1.17740343
190   406        -1.66916974     -5.55873303     -1.19505537
191   406        -1.68286963     -5.53516575     -1.20859496
192   406        -1.64588147     -5.54154017     -1.21354421
193   406        -1.59903322     -5.55260100     -1.21589692
194   406        -1.58517020     -5.54347230     -1.21681713
195   406        -1.60252967     -5.49981688     -1.21675149
196   406        -1.61583638     -5.44402838     -1.20598254
197   406        -1.59458625     -5.38350052     -1.16539864
198   406        -1.54151595     -5.32722142     -1.09606384
199   406        -1.49305839     -5.27431056     -1.02219374
200   406        -1.48350738     -5.23095365     -0.97284142
201   406        -1.51781945     -5.20189669     -0.94500743
202   406        -1.55720683     -5.20544835     -0.92826633
203   406        -1.57031942     -5.23712789     -0.90258255
204   406        -1.55322479     -5.26806939     -0.86002060
205   406        -1.51262394     -5.26701696     -0.80225035
206   406        -1.45818009     -5.23129485     -0.73989883
207   406        -1.39808338     -5.17887540     -0.67765000
208   406        -1.36240579     -5.12601368     -0.63290098
209   406        -1.35395653     -5.09048099     -0.59899274
210   406        -1.35682058     -5.06182813     -0.57285955
211   406        -1.35383866     -5.03612326     -0.56368560
212   406        -1.35459662     -5.02078853     -0.57316399
213   406        -1.34860515     -5.02568306     -0.58901997
214   406        -1.34814630     -5.04880684     -0.60951279
215   406        -1.38460970     -5.06113028     -0.65716528
216   406        -1.45587766     -5.03781501     -0.71684542
217   406        -1.51119904     -4.98508364     -0.76948982
218   406        -1.52285787     -4.94050495     -0.80400711
219   406        -1.52331140     -4.93649806     -0.83547308
220   406        -1.52882659     -4.97043679     -0.88156340
221   406        -1.52087084     -5.00019962     -0.92610631
222   406        -1.48117585     -5.02910661     -0.91480843
223   406        -1.43001591     -5.05775798     -0.87105720
224   406        -1.39691732     -5.09077277     -0.84509947
225   406        -1.38538508     -5.13820594     -0.83796176
226   406        -1.38238836     -5.20054986     -0.84728157
227   406        -1.36852360     -5.26337203     -0.87341310
228   406        -1.34758313     -5.30696325     -0.89282736
229   406        -1.31884658     -5.34779992     -0.88062987
230   406        -1.28925528     -5.39408189     -0.84044956
231   406        -1.30053571     -5.44484983     -0.77673612
232   406        -1.36170828     -5.47949539     -0.71874163
233   406        -1.42518098     -5.49546695     -0.69247848
234   406        -1.46869802     -5.51089813     -0.67149078
235   406        -1.49453271     -5.54578433     -0.61670269
236   406        -1.50358214     -5.58854905     -0.53954012
237   406        -1.50828259     -5.61501963     -0.49343129
238   406        -1.50242919     -5.62742241     -0.48832341
239   406        -1.47868293     -5.64977066     -0.47373025
240   406        -1.45042310     -5.68906317     -0.41739431
241   406        -1.43579295     -5.73611199     -0.36769079
