nstep,msd_x,msd_y,msd_z
0.0,0.0,0.0,0.0
1.0,0.0026374120309475982,0.0016141109759999813,0.0005704808048675981
2.0,0.00857800686330091,0.0030468004367089005,0.002612445744168094
3.0,0.016664080937724916,0.00373171075655286,0.003997484082435581
4.0,0.02407618653490091,0.003991177915092896,0.0033576438852323917
5.0,0.024630251486478447,0.004230986018760839,0.001441401969639987
6.0,0.014121136913112129,0.004245232664702472,0.0008466982596863886
7.0,0.0051978995445316045,0.00452703438489761,0.0009260804526648978
8.0,0.0004909503747599997,0.0050964792715368495,0.0005366061058576003
9.0,0.00012689526844839692,0.007615873124860939,8.694595795599624e-06
10.0,0.0005096410095528976,0.01601596806872413,0.0006697790584081012
11.0,0.0007481357332849033,0.029629180997063888,0.0028693195699609044
12.0,0.00039232279497959785,0.05193886580100006,0.0074801983606596085
13.0,0.00021080862056249952,0.08000817862040877,0.016320877555176118
14.0,0.0001281156861923964,0.10900001295224966,0.02896274021442492
15.0,0.0019327110780120913,0.12840888146142215,0.039029329312896446
16.0,0.012078849650592397,0.14208029577315986,0.048298518850177635
17.0,0.043144740220134294,0.1621489998817439,0.06681813474336162
18.0,0.0884045461341603,0.18903284840564658,0.08898688129875616
19.0,0.11540790506841218,0.2213161928505021,0.10305283239966495
20.0,0.08712734197102802,0.2755013238768395,0.10182364209734894
21.0,0.03908980164418798,0.3552582457359932,0.08786627479245163
22.0,0.01174152117888998,0.42822676943654403,0.07748306482084005
23.0,0.0018478426211715824,0.4742412190050277,0.08381443043212844
24.0,0.0001913264371264007,0.4869920683723481,0.1201623331184722
25.0,0.004281638455692919,0.4867046810793723,0.1811464768425637
26.0,0.005292408271123614,0.5123758817950095,0.21779321849590422
27.0,0.005456608477699622,0.5912998660800627,0.2458082793851137
28.0,0.004745139091900906,0.6905411392428028,0.27995541323209705
29.0,1.0677153171356724,1.575042720649845,2.203077351848424
30.0,1.0904984126932626,1.4774836679789802,2.111420533038384
31.0,1.0804995024738084,1.4113538128970577,1.9803198018554897
32.0,1.1157644507581508,1.4105223800122229,1.8372479555814403
33.0,1.1768897371733404,1.4225243686179876,1.667809964057609
34.0,1.2154881029177331,1.4388346038850635,1.5066737631289604
35.0,1.260416422425636,1.5009686811756724,1.386551607670948
36.0,1.317399594112484,1.5613809004531998,1.27153430670289
37.0,1.2796420821442758,1.5406623392496401,1.2043956464891525
38.0,1.1228573807451228,1.519733436304597,1.212076480097903
39.0,0.9481272693317929,1.4900770205201523,1.2344897000038464
40.0,0.840002256477977,1.428714454797635,1.2778123441091045
41.0,0.7891099351059602,1.3679142653189686,1.336289829758801
42.0,0.7525095098257636,1.2685973506128727,1.4117243281792036
43.0,0.6936972566480101,1.1740476411403438,1.4276498663395811
44.0,0.6336721192425626,1.0971801190205956,1.3043352371005013
45.0,0.5770692619755625,1.035747098269892,1.1284602990496146
46.0,0.5567135135618169,1.0012576952008232,1.0591854548893695
47.0,0.5880584010421157,0.9802228034464802,1.1090167666318227
48.0,0.6257545493413201,0.9479097726192969,1.2271524675363397
49.0,0.684961270193777,0.9374811840726549,1.299557683544474
50.0,0.8049963532684922,0.9926324205283606,1.3327769218537768
51.0,0.9764137228695202,1.098661963082394,1.3286788131525562
52.0,1.1060681783890178,1.2305060896256037,1.313750759614709
53.0,1.1736483708512813,1.3579152570403645,1.35345800367098
54.0,1.1815065635448387,1.4869656745204805,1.4634202283216649
55.0,1.1912149045555267,1.6113763600000002,1.5812021307139603
56.0,1.250859762195297,1.6802674327516893,1.595899779697133
57.0,1.402406092993999,1.649850464671504,1.5121115743458917
58.0,1.585836515186,1.6038810383580628,1.4124032531552333
59.0,1.6647256313917012,1.6040977596186377,1.3278908865285906
60.0,1.59650528113521,1.6246684062675376,1.2480385114334738
61.0,1.4504100022154967,1.603664939590745,1.1834827203392064
62.0,1.364682899064745,1.5257779101998683,1.1589142787600164
63.0,1.3680547821087878,1.543847625527222,1.190501195802828
64.0,1.4361344456735932,1.6647913053811259,1.2390230886679396
65.0,1.5717274582788028,1.7513660680499343,1.2769743098810946
66.0,1.739757465081796,1.694595812239616,1.2933026719053158
67.0,1.8966449970000225,1.5371531612684366,1.2402782422128402
68.0,2.049641021187428,1.3460659891367053,1.1989836969556997
69.0,2.128748785679633,1.1975892718474084,1.220908381084673
70.0,2.1504147452555626,1.1623553053131894,1.1898797203865668
71.0,2.1174274139213587,1.1855507035702006,1.1734283960010004
72.0,2.1147448145110888,1.1863745247314037,1.2111519300313107
73.0,2.1549266726989225,1.2093773041342877,1.23946494531876
74.0,2.194524005706908,1.2050809256287682,1.3224015158335527
75.0,2.198935318720563,1.2088150402515627,1.3058186201201243
76.0,2.1758616259336447,1.2268309918334412,1.2683902963437228
77.0,2.097885502718727,1.2741749914009597,1.253908905674948
78.0,2.1118918489662017,1.3095141729208042,1.2892399579358211
79.0,2.163266671454753,1.3036236159090253,1.316076811119288
80.0,2.2468682804998332,1.253611218437796,1.3090556531160904
81.0,2.3714931560033965,1.1670997505176894,1.256085628295108
82.0,2.53993674478041,1.0250038946610576,1.2065638429690002
83.0,2.752373008908953,0.8456545777951451,1.2122404601611265
84.0,2.945667634551668,0.7264808844887108,1.1343406406474046
85.0,3.0946834516431383,0.6489068553110025,0.9643174402511557
86.0,3.207826251744303,0.5852545752736494,0.8221946376152602
87.0,3.2943255517672907,0.49154789851675373,0.7879718943663964
88.0,3.3783871817171027,0.3942330181328481,0.8551273483825218
89.0,3.477457893200149,0.30710976437252235,0.9603361050627601
90.0,3.5721903803716883,0.23544504743824038,1.0541596053675626
91.0,3.6520890170524813,0.17086267844205247,1.112443053687706
92.0,3.645973906859223,0.12777983926456404,1.1030658965979139
93.0,3.6692652565947177,0.09749168189009667,1.0710455592151562
94.0,3.8366205490276624,0.05326006381721661,1.1154139565185601
95.0,4.10858159788205,0.016797606367136342,1.233004904888852
96.0,4.35881067219672,0.004890411894990422,1.351450495112141
97.0,4.521006762553448,0.001324528331164904,1.4379340535276544
98.0,4.646315831939104,0.00032835179543041186,1.5807405513525026
99.0,4.7332782194170235,0.00034224112005760325,1.75459748038884
100.0,4.795061032673329,0.0015951996060024956,1.8816270339552925
101.0,4.853181286299564,0.0016166165194089325,1.8940070311293185
102.0,4.9359123657971695,0.00010642233185439395,1.8320467635146884
103.0,5.008437479488901,0.005269698641436038,1.7690946907567762
104.0,5.064562154956405,0.010836224965896113,1.7531993923966098
105.0,5.1767072285678655,0.011404437287233506,1.8199056029631133
106.0,5.375961931149685,0.010252917269756018,1.9070424291829848
107.0,5.539923272801305,0.010841186805840402,2.0391745180910226
108.0,5.572954584166572,0.008051646977140853,2.098477103183137
109.0,5.533454452942977,0.0024384248917680494,1.9994901169475583
110.0,5.458575059059611,2.8428657663993668e-06,1.7557959291602503
111.0,5.396041834560475,0.00022920869932960364,1.5485536846164611
112.0,5.399321299317361,7.830940254759751e-05,1.471843248428521
113.0,5.485651539064369,0.003529034816262428,1.4983744414507236
114.0,5.5779680663991735,0.008030348181083995,1.5587237343904166
115.0,5.700799985923737,0.008789743138176927,1.5661818914601724
116.0,5.8841180035440095,0.008430906890800813,1.5088796151004522
117.0,6.195597005503185,0.008100133200547564,1.4239932429491344
118.0,6.516284641778073,0.003738922589692891,1.4167547660690067
119.0,6.792794529526979,1.771164059039761e-05,1.5397459730423002
120.0,6.998748451198448,0.0024652913128900074,1.72905934026774
121.0,7.246349298739362,0.007463081782157002,1.7976083904856566
122.0,7.4551576079409045,0.010180263129344062,1.6704665000054786
123.0,7.495689454067464,0.01367554362855052,1.5835566924623605
124.0,7.365024972778202,0.02163304118306247,1.6615302808129602
125.0,7.197272257260098,0.036297355997822675,1.873506209742289
126.0,7.106468420247841,0.04512739711041001,2.0935223012348647
127.0,7.0476504673136775,0.04638714444056245,2.2622223535059605
128.0,6.865954219565629,0.043303666367808864,2.425994212740916
129.0,6.503859680070229,0.02680095427740097,2.545121648757188
130.0,6.13625993492805,0.005945777832676899,2.5754769858487334
131.0,5.950316652007868,0.000311109626889992,2.4962074965112464
132.0,5.983523014755847,0.00824323810759833,2.3807668205291574
133.0,6.206177138224401,0.01755285286435241,2.306261648398848
134.0,6.585720926129403,0.021973401767118282,2.343339975680009
135.0,7.012813140827156,0.02755390511981598,2.4257015871289602
136.0,7.380689159288067,0.03938201750794087,2.512855711081103
137.0,7.679376074706441,0.06706483937343995,2.5775264394152293
138.0,7.8847539267841595,0.11045063333649933,2.6092751140770067
139.0,7.9020418507969845,0.15615381237552042,2.603695794760066
140.0,7.679249654509728,0.19953249212836013,2.516154292020122
141.0,7.391316314002052,0.23417621455470491,2.3556881489830146
142.0,7.149156493503235,0.26786193589443996,2.2343474874520926
143.0,7.00115512412416,0.29386104769383065,2.3325964472016802
144.0,6.916212482485105,0.3149682924785297,2.634456986049082
145.0,6.954647359695572,0.3266560283668893,2.95839793600036
146.0,7.071003628303375,0.32883229818977955,3.1634025929146623
147.0,7.1982872398137605,0.32116529050738085,3.262830886775409
148.0,7.297703622103489,0.2997061558430619,3.3094765969069564
149.0,7.36767969069594,0.2833608242332605,3.2781246529158246
150.0,7.343889217712433,0.25795905787088985,3.1960713367604034
151.0,7.210488884889624,0.22924162605058515,3.1335320988801034
152.0,7.170416987045366,0.20464116827475232,3.1329186558277726
153.0,7.28369411024736,0.20493553352776311,3.1462513923837045
154.0,7.436512747088882,0.22115036469971266,3.1539052013325373
155.0,7.496278864766223,0.2416811983410724,3.240809042499079
156.0,7.522200660688563,0.24811762673196464,3.508758506077441
157.0,7.502806203885006,0.2562652186796023,3.8971838477856773
158.0,7.522317937418114,0.269436031864398,4.3376809024458005
159.0,7.665349398077827,0.2617883626206562,4.758584359838921
160.0,7.896650994411843,0.23051702925717163,5.024530666831321
161.0,8.134607432487822,0.2119976174153601,5.121595901216263
162.0,8.384807165104924,0.21932995413209766,5.046259271182803
163.0,8.707824502181381,0.21410233941856374,4.865294903099824
164.0,9.062149083044929,0.1946115226121611,4.709634660452333
165.0,9.238629793890874,0.1641837822081606,4.688803547782122
166.0,9.281179615058122,0.13467644155275216,4.695088630986702
167.0,9.487274308944125,0.11307110368462092,4.627294237444623
168.0,9.605751919567563,0.1102316826138647,4.684479359496956
169.0,9.583904950753828,0.1422321960851852,4.798515874152249
170.0,9.663276330933966,0.1922951158052089,4.886382091514064
171.0,9.922373622402404,0.24401440279785902,4.834944005097372
172.0,10.24453278950475,0.2828125269574634,4.65042613194501
173.0,10.5776104903253,0.3123301776434058,4.439616887347226
174.0,10.912394609458303,0.30244946811048373,4.320009731016157
175.0,11.218504207740672,0.2718033721605225,4.346297724852865
176.0,11.481935502960232,0.25886523911976006,4.411019020859612
177.0,11.822032732114891,0.3000116255182488,4.447898504717223
178.0,12.356990506966278,0.38577771905540414,4.340650896907495
179.0,13.003431013211161,0.4788592667316959,4.0860621240850605
180.0,13.590638515694822,0.5378680940139073,3.8075145171246225
181.0,13.955543026230425,0.5419345785834434,3.649803957124921
182.0,14.18446235060037,0.5037893376778163,3.544758520113469
183.0,14.397846780383281,0.47236502862194824,3.3952812631152107
184.0,14.593900305361178,0.5252970031845372,3.237092572540841
185.0,14.69212672362162,0.6771498447483228,3.149693513359008
186.0,14.632638778790033,0.9116422761601589,3.145469067621821
187.0,14.580575676304,1.1471443966699917,3.068975093985903
188.0,14.588653737272542,1.3595560233199988,2.7513788765550484
189.0,14.579439174398113,1.5158861408483573,2.3614377005429406
190.0,14.63683149107789,1.5804615743288095,2.1250461122593647
191.0,14.720513897782197,1.5628029896870155,2.06634386297089
192.0,14.694502838946905,1.5502443020563237,2.0676084335492484
193.0,14.455114881257357,1.5554933725136402,2.0272722485700725
194.0,14.07293383465845,1.5489883373889586,1.9595896534798336
195.0,13.69313925994564,1.5313789756214409,1.8793156757778229
196.0,13.49792601702862,1.5912839302086597,1.7977087871867574
197.0,13.438273077257998,1.7700733343074593,1.6898166529730707
198.0,13.413594499811353,1.994524629996959,1.5858057128573289
199.0,13.476935415305377,2.1888071584807665,1.5315571049649024
200.0,13.728893198659453,2.2332836344179,1.5411153485538889
201.0,14.154312646661934,2.2378522807542782,1.6040927188339527
202.0,14.511293854283407,2.1950870006227583,1.6960840057764104
203.0,14.766353895853907,2.127936362352144,1.7478984614188322
204.0,15.000470368162166,2.0604646821203327,1.73474477082841
205.0,15.161479000219872,1.9711255272781267,1.7355377538836103
206.0,15.239246183330245,1.861564383574895,1.751887020295916
207.0,15.518192820939063,1.7837770883701929,1.753589515830989
208.0,16.026425782279464,1.7962892549312661,1.6954915979569938
209.0,16.49914786178278,1.8440004461064476,1.6177743811897602
210.0,16.888346463338355,1.8725485828163415,1.6002196364044947
211.0,17.209181656800308,1.9079142717652882,1.6699248717178332
212.0,17.379927151019047,1.9747828173165158,1.7872719042054321
213.0,17.430838343152804,2.0895930036628503,1.950926597222948
214.0,17.476834258102947,2.1605363960967425,2.1445626642108517
215.0,17.63161662028346,2.09566000614909,2.2958754961832097
216.0,17.796703152900935,1.910566379965111,2.3602680501826323
217.0,17.98547242164806,1.7556795109231236,2.3513051022236287
218.0,18.343712097936002,1.733551923060756,2.3017659695118406
219.0,18.73273708350491,1.7991759069689752,2.180448678740378
220.0,19.01948069479836,1.870552028955186,1.9494415140249604
221.0,19.150077829310433,1.9258861719242588,1.6633279987565477
222.0,19.304404170845064,1.9820974863816256,1.4258474413593318
223.0,19.61800717094624,2.048681723011589,1.2675647926992402
224.0,20.065397943698894,2.133001976448003,1.1780292959295369
225.0,20.526833913507108,2.2302835534312915,1.1513303949004225
226.0,21.006274335899658,2.3702466255338814,1.1886026521533026
227.0,21.338328088685554,2.55860508606984,1.2411841171684252
228.0,21.43947324601729,2.7647854499073583,1.2379606487142405
229.0,21.50068089534633,2.902164373475999,1.1796857408728922
230.0,21.535605042673705,2.968904576295903,1.1683559000603172
231.0,21.59092910454432,2.9775982440238584,1.190549051969666
232.0,21.663181879357076,2.959728711558164,1.1907082957615562
233.0,21.653016712777646,2.9559465848682223,1.1874807863014467
234.0,21.459918109072312,2.986166998003701,1.2226583822845458
235.0,21.05316651182662,3.014004252041889,1.2961740983528165
236.0,20.698859705040004,3.0041626341641616,1.3483058060798043
237.0,20.517158299977265,2.9614088382453145,1.3704092945928328
238.0,20.563046178543235,2.8751604525606353,1.3959869110572103
239.0,20.80316241592159,2.6781778430840433,1.451925107218103
240.0,21.216684703850706,2.4441145631836148,1.4990257723045264
241.0,21.49292084513947,2.295233544607951,1.54615424944914
242.0,21.629650245022688,2.242995779512634,1.5905452791379686
243.0,22.000544656105394,2.1633103251605506,1.610605063326746
244.0,22.586209960673713,2.011300543402759,1.6716026925725629
245.0,23.145766127202002,1.9365952862822435,1.7476825722402916
246.0,23.459790901160495,2.0130152895792883,1.745737712087143
247.0,23.734795852005742,2.1268793121327034,1.6801723411017448
248.0,24.11813030727412,2.1742314072373494,1.6338301350463227
249.0,24.567126098226485,2.1964761743957952,1.6352513318286919
250.0,25.028406864918413,2.2042702780558208,1.6775052203731602
251.0,25.3668303622953,2.183171289869222,1.7043728878966693
252.0,25.558904202030618,2.191932186247652,1.659888573297557
253.0,25.687167793540926,2.256709244107561,1.60599682420849
254.0,25.962534146983813,2.2969362689522086,1.601062817933832
255.0,26.4084465549986,2.2416397005292086,1.6584218086194529
256.0,26.88671095386568,2.1882870697960004,1.7063296348661812
257.0,27.103283126939456,2.2603586249801864,1.680949693128514
258.0,27.13518017090721,2.424548171209445,1.5733132186559093
259.0,27.266389000039844,2.4592842036744607,1.5127374967639236
260.0,27.490230050865524,2.272228018802675,1.563997933836941
261.0,27.832865936007693,2.0383151260141474,1.70500750622761
262.0,28.192231797678062,1.894873962084523,1.7969736286050026
263.0,28.625253283208437,1.9426238591753755,1.7378255104092106
264.0,29.044848315379106,2.13885219634151,1.6339895321759998
265.0,29.42940297718552,2.3251469675674272,1.5736641963567533
266.0,29.840670335822566,2.377254427144256,1.5689165239934408
267.0,30.320032496623668,2.3403672231177737,1.577877575127841
268.0,30.651482466159614,2.317842218751976,1.5792011415712903
269.0,30.82158318875473,2.3555769675632092,1.5276733812837227
270.0,31.1781358597318,2.4395382012224527,1.4252895938853052
271.0,31.756807270528622,2.5008758376046916,1.3494546293628844
272.0,32.603803080676,2.478114581464065,1.3513352919314707
273.0,33.3448880152407,2.396409698605538,1.3982277567515766
274.0,33.624240810092864,2.3349599677954553,1.4048696191622418
275.0,33.52940257586325,2.3179404175674243,1.3927613394396101
276.0,33.57154660310531,2.356140913450211,1.3956196246231716
277.0,33.663412988364364,2.396155827730578,1.4454018645167692
278.0,33.727652218282714,2.3822280244302396,1.505259366553615
279.0,33.69230360267155,2.2359155405907942,1.5299738323636325
280.0,33.555517528385,2.0001567195048615,1.5695633144741798
281.0,33.459977260221606,1.7954657077110114,1.6912223509470028
282.0,33.330568207404774,1.6423746059866895,1.8482072686771374
283.0,33.1354504258536,1.507062133972667,1.9821981503532484
284.0,32.65418152797639,1.4038105886795171,2.1006497722354225
285.0,32.06329402342248,1.4115701567392311,2.2012899032562916
286.0,31.770784960052406,1.529017025615118,2.2124528539244572
287.0,31.987336014816346,1.6765808703088185,2.147639983644123
288.0,32.521551912510354,1.7222715252327647,2.0862937288166723
289.0,33.03226674469098,1.6692174883239999,2.070328315518603
290.0,33.433465855077124,1.5859925211078019,2.069365453676366
291.0,33.65446849538312,1.5306843281005582,1.9975149459573964
292.0,33.86586899444444,1.5188090698560786,1.8486154366584804
293.0,34.06755962599569,1.48276723133449,1.7382782588375962
294.0,34.33364087295192,1.3640780039062497,1.7200723821340904
295.0,34.42354604788623,1.2200242077546433,1.7212397762976785
296.0,34.44765126170763,1.1343970892270234,1.7269250938400489
297.0,34.461925607635365,1.1394790924061,1.7155821960655224
298.0,34.34718525122901,1.2042878793482599,1.7348566732025765
299.0,34.386127155389104,1.2675982084976887,1.7255316663936042
300.0,34.63896876272449,1.2478130347624705,1.624462331463361
301.0,34.87555033025626,1.205482388586944,1.4461726807886404
302.0,34.809552545437924,1.16984969089681,1.2464592850893481
303.0,34.480376718720386,1.14537624231515,1.0314704563859556
304.0,34.14725284419541,1.1274788290033633,0.8537974184543283
305.0,33.72152355551886,1.099736516883233,0.7238997092631618
306.0,33.179498062345864,1.0311308632408993,0.6736342394650177
307.0,32.56145271795564,0.8914092900696668,0.6452469020416646
308.0,32.30885264024603,0.7552668305275922,0.6202712933348417
309.0,32.586582588954855,0.696076780323865,0.5772855244158865
310.0,33.11710704907239,0.709039630456907,0.5274025618065169
311.0,33.43691408199989,0.7370945031307254,0.48562103728452255
312.0,33.61242398559995,0.7602073953756127,0.45387318561523227
313.0,33.406083416160165,0.734876790975202,0.43083918092322826
314.0,33.0104203499772,0.686002932618643,0.40907410171278025
315.0,32.703027475694086,0.6322270733493255,0.39060903766307303
316.0,32.23711486974454,0.5642969478329392,0.3612360391497225
317.0,31.808854509167887,0.5263442283672221,0.32540352773991055
318.0,31.7004904652717,0.5374786145062485,0.3454038551402762
319.0,32.02488210180068,0.5743407452113981,0.42431828611195244
320.0,32.26881962811541,0.6122286128111524,0.49461970759320273
321.0,32.46283127412104,0.6644859723288081,0.45506122550670774
322.0,32.83272649582922,0.7192567159472012,0.3588185029934521
323.0,33.068623458503,0.7395243907324819,0.2866520142451451
324.0,32.90461408261901,0.7510452516659687,0.24081492199726093
325.0,32.50099588820239,0.7448121506249992,0.17848471159974022
326.0,32.20566097951005,0.7182329608887879,0.11212635078845293
