nstep,rx_o1n1,ry_o1n1,rz_o1n1,r_o1n1,rx_o2n2,ry_o2n2,rz_o2n2,r_o2n2,rx_o2n1,ry_o2n1,rz_o2n1,r_o2n1,rx_o1n2,ry_o1n2,rz_o1n2,r_o1n2
0,3.0009722200000004,5.10492537,3.6260098,6.943633369366315,3.9073288900000005,5.98895838,1.03683399,7.225639504903367,6.07113505,1.3478968,1.2031759099999997,6.334282820429876,12.97943616,3.6460130499999988,1.3859999,13.552865745482977
1,3.03230015,5.16368153,3.5902744399999995,6.982014157638931,3.9221444500000002,5.90175013,1.12196138,7.174445555012061,6.02861337,1.3641233499999998,1.1668811399999997,6.290200575009169,12.98305797,3.6906916899999995,1.3014319200000002,13.560041461788032
2,3.0553907999999996,5.2142234599999995,3.65010487,7.060226964732559,3.92876208,5.884739,1.1678041000000001,7.171407880977329,6.010261030000001,1.39606249,1.22213636,6.2901387430767945,12.994413909999999,3.6891000300000005,1.26016441,13.566586388475846
3,3.0695525099999994,5.18445395,3.7399574500000003,7.09140304165039,3.87493811,5.90318536,1.1460642399999998,7.153754678003397,6.010861670000001,1.40633266,1.3204532500000004,6.3128302964592224,12.95535229,3.710693349999999,1.27343996,13.536323261043497
4,3.0264909300000005,5.18911908,3.7841295,7.09973522383494,4.10709188,3.7400540799999997,2.41405402,6.056720650943441,5.79707147,0.76161064,0.10249787000000055,5.847785410615176,12.930654279999999,3.7012162,1.26757761,13.509536426739373
5,2.9143757500000005,5.23842502,3.81811213,7.107226107251915,4.2417703,3.76629805,2.4866099900000003,6.193613284809094,5.76153234,0.7405168900000001,0.14265586999999957,5.810677315639425,12.917678389999999,3.6467600399999993,1.18884627,13.475111473769212
6,2.8776790500000002,5.28061376,3.80164934,7.114664862200656,4.2833707599999995,3.7099385000000002,2.4743379500000007,6.183304701550412,5.6646611,0.7161224,0.19479913999999976,5.713069522995472,12.82571091,3.6853253399999986,1.13251225,13.392649745473792
7,2.89228211,5.21007289,3.79275802,7.063651231566669,4.31903824,3.6944441599999998,2.4217083399999995,6.17799969682469,5.54393145,0.78416802,0.25897179000000037,5.60510140799483,12.7552518,3.7033149300000003,1.1120778900000001,13.328454793620715
8,2.93231029,5.15889974,3.7647724699999996,7.027531708578898,4.3367208900000005,3.6761257,2.4530091200000004,6.191793115307234,5.42695964,0.8179911500000001,0.2763568299999992,5.495213694948987,12.69599082,3.7389834100000003,1.03540652,13.27555070433758
9,2.94737353,5.23320886,3.6650453700000005,7.03605310254873,4.3423782200000005,3.6077700399999997,2.5352332100000003,6.188671965465521,5.36057296,0.7157914000000001,0.18150331000000008,5.411196100617503,12.65032471,3.8352296999999984,0.9483088500000001,13.252886168498808
10,3.019133,5.192585200000001,3.5675636600000002,6.986101602403206,4.3941765,3.5956911199999997,2.5574046699999995,6.227206467569299,5.2946187799999995,0.69888458,0.0694031500000003,5.340996581062413,12.70792828,3.9048390999999993,0.94075584,13.327574089721155
11,3.0995624699999995,5.13375934,3.55824375,6.973081890447279,4.423468530000001,3.5973416799999995,2.58694716,6.26100923232011,5.2620869500000005,0.68512515,0.040975360000000016,5.306659450223837,12.78511795,3.9757738300000005,0.9303212300000001,13.42130828696345
