nrep,#hops,D_nonhop (mean),D_nonhop (SE),D_hop,D_tot
1.0,6.0,0.24560114384100704,0.0,0.23409662307939655,0.47969776692040356
2.0,16.0,0.28677205990834487,0.029112233938876755,0.2106239732005204,0.49739603310886527
3.0,18.0,0.3986064037668526,0.09335214778058,0.2016723306814754,0.600278734448328
4.0,24.0,0.4483109770825669,0.08218810237771336,0.1809796576012388,0.6292906346838056
5.0,32.0,0.48496679839260165,0.07347139075244342,0.17288235385555648,0.6578491522481581
