nstep,rx_o1n1,ry_o1n1,rz_o1n1,r_o1n1,rx_o2n2,ry_o2n2,rz_o2n2,r_o2n2,rx_o2n1,ry_o2n1,rz_o2n1,r_o2n1,rx_o1n2,ry_o1n2,rz_o1n2,r_o1n2
0,3.2556350500000004,4.955509500000001,1.69363069,6.166410535918659,3.7333383299999996,4.80935442,0.12411521000000003,6.0895902660831025,3.3699306599999996,5.281788489999999,2.4618229300000003,6.731589295625387,10.35890404,1.6546524100000006,0.64407703,10.509976342904904
1,3.28043295,4.9161202799999995,1.65657467,6.137892030995543,3.92045041,4.746045099999999,0.1403544499999998,6.157481212325212,3.25631011,5.24335013,2.45735494,6.643407967256086,10.45719347,1.5135155099999995,0.6604258200000002,10.586774141906679
2,3.3301335100000005,4.8742305,1.6748089200000003,6.1361956520361005,4.03074669,4.656908679999999,0.16112418000000006,6.161142615958988,3.1054829699999997,5.24760433,2.50238846,6.591154958422381,10.466363170000001,1.3867435100000005,0.6664553599999998,10.578845793172917
3,3.29762746,4.819771869999999,1.6587212999999998,6.070906365186588,4.01170004,4.6831596499999995,0.13531282,6.167984361003234,3.07115797,5.32017529,2.4651171599999997,6.619144884767787,10.38048547,1.4311068099999993,0.6710830399999999,10.500137986764036
4,3.19122603,4.8039948500000005,1.6491884199999998,5.998509192961046,4.02105272,4.72038015,0.07544879999999998,6.201334232159629,3.15285131,5.40374108,2.4047997699999994,6.702533176079051,10.36513006,1.5361160800000002,0.6801625499999999,10.500390224480835
5,3.1785088800000008,4.86514301,1.70347412,6.055935871977219,4.00202311,4.676825459999999,0.003214040000000029,6.155395656359662,3.1771846399999997,5.40105058,2.40987886,6.713670063701757,10.35771663,1.5510190499999998,0.7096187800000002,10.497214520708345
6,3.15421995,4.83993699,1.6925758700000006,6.019875965155306,3.9615921899999997,4.608568129999999,0.15003595999999986,6.079113724714632,3.20759486,5.46137749,2.3811866900000007,6.766487931475994,10.323407,1.51788261,0.8386467799999997,10.46804796163037
7,3.09464527,4.73397477,1.6462201400000005,5.8904488130762624,3.83966747,4.590769999999999,0.19556342999999998,5.98802643015456,3.23574991,5.5507205200000005,2.32778024,6.833676654404169,10.17006265,1.4834652899999998,0.8771235299999998,10.315046740487388
8,3.04694542,4.73163993,1.5811785299999999,5.845717951061473,3.82563108,4.6138373900000005,0.20787657999999998,5.997179444883776,3.24048485,5.4882269699999995,2.2756746100000003,6.767575065554393,10.11306135,1.4417042899999997,0.9023726600000002,10.255086423145526
9,2.98663,4.724214079999999,1.50927657,5.789306797477674,3.90911604,4.661574540000001,0.18675511,6.08657069927497,3.2704109299999997,5.423756129999999,2.24106269,6.718264670976134,10.16615697,1.4175447500000002,0.9185412300000002,10.305527577380115
10,2.97343022,4.71789165,1.51197967,5.7780508319711315,3.9522351799999997,4.66404576,0.10543174999999994,6.114294859042346,3.24330767,5.395159850000001,2.29307851,6.699627116665276,10.16897307,1.3850972600000002,0.8865305899999998,10.301089466898658
11,2.86127073,4.68227871,1.5558978299999997,5.703632365946521,3.90186292,4.67984848,0.0945449599999999,6.093804623688771,3.3168549400000003,5.43508067,2.36197417,6.79121127356212,10.079988590000001,1.40520786,0.9006213000000001,10.21723533204309
12,2.7268197900000004,4.63943209,1.57672362,5.607667399081664,3.89386756,4.756840339999999,0.08060469999999986,6.147863995952883,3.4204443299999996,5.465387160000001,2.35076797,6.862653005368983,10.04113168,1.46965959,0.8546490499999999,10.184038969104765
13,2.68308797,4.68997583,1.62447777,5.642141647102373,3.90125662,4.8235242399999985,0.1606010200000001,6.20580228468378,3.44071133,5.39135831,2.3078462,6.7993671004036,10.02505592,1.51285838,0.8439694500000001,10.173631166382856
14,2.6158441999999997,4.67542291,1.6109656700000001,5.594410662075591,3.8345209,4.871209950000001,0.2726953099999998,6.205368614483093,3.47490429,5.380522,2.1803232800000005,6.766002248185731,9.92526939,1.5351548600000005,0.84205292,10.078527969318392
15,2.52714252,4.608827069999999,1.55802021,5.482258955241459,3.7857922299999998,4.86787742,0.33970054000000016,6.176070744555191,3.5106441600000005,5.40707243,2.05354773,6.765952479939272,9.82357891,1.4917769199999995,0.8352280600000002,9.97124399923364
16,2.41038587,4.58416333,1.52768586,5.399846068663095,3.7833240999999997,4.856158319999998,0.40804405,6.1694663319679774,3.55711709,5.3686164100000004,2.02377858,6.750615074980811,9.75082706,1.4169380599999997,0.90413677,9.894635168553252
17,2.28768015,4.548616859999999,1.5458319399999998,5.3209954138774105,3.8559925799999997,4.870232290000001,0.2958191000000001,6.218950898302584,3.57057759,5.34038898,2.0912363699999994,6.7558898998671095,9.71425032,1.3672381299999996,0.8412235299999997,9.845996973957064
18,2.15243553,4.50003394,1.6411956500000002,5.251362426412523,3.87718545,4.901568499999999,0.20166132999999986,6.252887978038733,3.59103028,5.33174918,2.2376950100000004,6.8066384323016935,9.620651259999999,1.3413516200000002,0.79816069,9.746446291960854
19,1.9937926599999996,4.42556637,1.6871122600000001,5.138793111634984,3.78887703,4.967920470000001,0.2435122500000002,6.252609148236176,3.66117231,5.35025675,2.28696164,6.874563514672243,9.443842,1.3517435900000008,0.84336163,9.577297180991428
20,1.93463473,4.37624456,1.6174868500000006,5.05080109461605,3.72630165,5.04852375,0.33506181,6.283723614038674,3.66551444,5.333866540000001,2.1670427800000005,6.82511558779265,9.32645082,1.3666348500000005,0.8846177399999999,9.467466622969203
21,1.92692321,4.41606077,1.61193937,5.080647036955598,3.79910595,5.093305869999999,0.3920591600000001,6.366214031089574,3.59808722,5.2303952,2.10981158,6.689885686169269,9.32411638,1.3477618399999995,0.8899313700000002,9.462958632925252
22,1.8784378199999994,4.36744409,1.6728324299999997,5.039986593408953,3.89120999,5.1538792099999995,0.3570916500000001,6.467727618263291,3.5091179000000006,5.21867449,2.1526869799999995,6.646994290845952,9.27876571,1.34799779,0.8369461999999999,9.413451550021977
23,1.7440474199999993,4.31699203,1.7518358600000004,4.974640737849731,3.99092046,5.2499516900000005,0.31474172,6.602158829935026,3.46509597,5.196476710000001,2.2609368400000003,6.642446512645161,9.20006385,1.3714204300000006,0.8238426999999999,9.338130735550958
24,1.6550723999999999,4.2875465,1.7844983599999997,4.930188032493964,4.05614733,5.30368603,0.3298984199999999,6.685076636434453,3.4181084999999998,5.11434378,2.3422050899999998,6.582241464836947,9.129328229999999,1.3135763100000002,0.88760515,9.265957023188411
25,1.6619798399999999,4.2150189099999995,1.63239213,4.8159386900489025,4.03188554,5.311775649999998,0.30667767999999995,6.675710656027879,3.40751482,5.068879600000001,2.23756692,6.5047216211990255,9.1013802,1.2036741599999994,0.9118524699999999,9.225802293321099
26,1.6480087600000006,4.12046735,1.4698818100000004,4.67490498200997,3.9408364799999998,5.295549439999999,0.35983418,6.610787900899512,3.5178152799999998,5.08752318,2.10353796,6.533206594039388,9.10666052,1.11153997,0.9934903299999998,9.227882203801572
27,1.7331520500000002,4.04597532,1.4081924399999997,4.621335117316365,3.80386187,5.295185479999999,0.5351972700000001,6.541772734623098,3.5641581,5.13143509,2.0318954399999996,6.569889506207217,9.10117202,1.0805958899999997,1.15890027,9.238077151167435
28,1.7887199899999997,4.06593609,1.3706281600000003,4.648653250520528,3.6137042,5.27206563,0.655583,6.42520996715391,3.62383668,5.10687582,1.93903953,6.555322053348464,9.02626087,1.05287754,1.2239943699999998,9.169520086968635
29,1.8290868600000003,4.12026252,1.39138237,4.717845575544862,3.57194436,5.200480430000001,0.7015074499999998,6.347904844604581,3.6541219299999996,5.0518583,1.8785346,6.51174105796468,9.055153149999999,0.9806012500000003,1.1886596799999998,9.185330109272838
30,1.8517370799999995,4.086921350000001,1.39334371,4.698219133749437,3.60419751,5.156617700000001,0.7741027800000002,6.338783866724533,3.6374498600000003,5.100064639999999,1.8194917899999998,6.523208657560308,9.09338445,0.9516036900000007,1.2002508600000001,9.22148537195902
31,1.8231106000000006,4.04648703,1.37045804,4.64499136524399,3.58808566,5.219056,0.8072370599999998,6.384711105889685,3.6380019399999997,5.13986182,1.7810449900000003,6.544108717047844,9.0491982,1.0134048499999997,1.2178240100000002,9.186842372231018
32,1.86559161,4.06117047,1.3860057899999996,4.679161216672913,3.58930466,5.242098539999999,0.7917005500000001,6.40230386706521,3.5746894000000005,5.10760753,1.8184160199999995,6.494050801216272,9.02958567,1.01887654,1.22411078,9.168967988674838
33,1.8728647600000006,4.07435741,1.3353302,4.6787944448013326,3.56173239,5.22035346,0.7655023300000001,6.365848072530832,3.5499574099999998,5.0545965,1.78522421,6.429476562722371,8.98455456,0.9573073700000005,1.21539634,9.116789254203395
34,1.7962300499999992,4.01384631,1.29431794,4.583957190313786,3.56450218,5.204034149999999,0.8124884400000001,6.359857285405436,3.6060897800000005,5.06795898,1.7544895399999998,6.462687155537742,8.96682201,0.8938394400000007,1.2726600399999999,9.100687308161552
35,1.80367811,3.9323646300000004,1.2807256599999999,4.5118737265077185,3.49743549,5.2189709099999995,0.9188775899999999,6.349334484144143,3.6057072000000003,5.08823477,1.76974476,6.482534535373973,8.9068208,0.84757031,1.40789669,9.05715216187843
36,1.8195764300000006,3.94608384,1.2478140700000004,4.521003871952629,3.3894649,5.285494749999999,0.9528185400000002,6.350810202704635,3.6329517499999997,5.00639522,1.76016685,6.431214415373338,8.84199308,0.8459738099999994,1.4651713199999998,9.002401918983864
37,1.7898155199999994,3.9137463300000004,1.2468124599999997,4.480557023588985,3.36366276,5.293764479999999,0.9276824900000002,6.340249548320088,3.71970138,4.95619504,1.7485126799999997,6.438737781818365,8.87317966,0.77170585,1.4293827100000003,9.02064200205334
38,1.7728929900000008,3.80023208,1.2766787899999996,4.383471472325117,3.36805549,5.305208839999999,1.02415594,6.366940710354585,3.7887562499999996,4.98752077,1.7118778399999997,6.493116593145277,8.929704730000001,0.7009616899999997,1.45935499,9.075279105496973
39,1.7297293199999997,3.76993659,1.3060176499999998,4.348570743957146,3.2600386400000003,5.370316139999998,1.04168765,6.368144198901282,3.87663639,4.96128279,1.6519539499999998,6.5093462402566225,8.86640435,0.7095355200000002,1.38762395,9.00233675100272
40,1.7015557499999998,3.82497461,1.3935870499999998,4.412233856385042,3.16420325,5.417648290000001,0.9711846399999997,6.348723872277201,3.9309059599999996,4.88151068,1.6578517600000002,6.4830271203699805,8.79666496,0.7321335800000002,1.2354493500000001,8.913117809940067
