nrep,D_mean,D_std,D_se
1.0,1.0745120206964949,0.0,0.0
2.0,1.2204265612775451,0.14591454058105013,0.10317716111858022
3.0,1.1627026868055228,0.14442342885918075,0.08338290552913677
