Tau,dtime,msd_xx,msd_xy,msd_xz,msd_yy,msd_yz,msd_zz,pred_msd_xx,pred_msd_yy,pred_msd_zz,xx_error,yy_error,zz_error
1.0,0.01,0.004243038850255291,0.0004098099128479046,0.00022821510573594854,0.004178201185954395,-0.0007212809421531941,0.0030970198923152862,-0.08483047620159365,-0.8395523298557339,0.649309845018646,0.08907351505184893,0.8437305310416883,-0.6462128251263307
2.0,0.02,0.011186172855851991,0.0008620905456877431,0.0005280074864564698,0.011291308743727583,-0.0015599089997432125,0.009048744248672034,-0.06768596136207258,-0.8104467049848917,0.6560532962053601,0.07887213421792458,0.8217380137286193,-0.647004551956688
3.0,0.03,0.019990172052923645,0.0015457052920320338,0.0009025661466410536,0.020350128249073226,-0.002495672894814834,0.01684589471243708,-0.05054144652255153,-0.7813410801140493,0.6627967473920742,0.07053161857547517,0.8016912083631226,-0.6459508526796371
4.0,0.04,0.0293772185267391,0.001986161422043082,0.0015411019837732636,0.03059092406131736,-0.003364068705909714,0.025553181142295735,-0.03339693168303047,-0.7522354552432071,0.6695401985787883,0.06277415020976956,0.7828263793045245,-0.6439870174364926
5.0,0.05,0.03906299268779823,0.0028007020485767667,0.00197317591510516,0.04176938455038014,-0.004205621170526291,0.034536895461794,-0.016252416843509407,-0.7231298303723648,0.6762836497655024,0.05531540953130764,0.7648992149227449,-0.6417467543037084
6.0,0.06,0.04918894112752192,0.003666881759912306,0.0019454289285007413,0.053108026004052906,-0.005391425368078325,0.04416491223761543,0.0008920979960116426,-0.6940242055015224,0.6830271009522165,0.048296843131510274,0.7471322315055754,-0.6388621887146011
7.0,0.07,0.06026177798329416,0.005089202163053541,0.002379905748823669,0.06546535886979467,-0.00720294950665574,0.054458889980206815,0.018036612835532706,-0.6649185806306802,0.6897705521389306,0.04222516514776145,0.7303839395004749,-0.6353116621587238
8.0,0.08,0.07048512279463676,0.004700173201010807,0.003409778147741618,0.07583341571831118,-0.0089368862920493,0.06578891594084031,0.035181127675053755,-0.6358129557598379,0.6965140033256447,0.035303995119583,0.711646371478149,-0.6307250873848044
9.0,0.09,0.07990734968062542,0.006093721277858506,0.0036399809366481637,0.0901597508323828,-0.009037882878219175,0.07590144020683594,0.05232564251457482,-0.6067073308889956,0.7032574545123588,0.0275817071660506,0.6968670817213785,-0.6273560143055228
10.0,0.1,0.09153157860480568,0.006882158932940962,0.0036866123246004153,0.10294329037849259,-0.010261099871560733,0.08805225961850899,0.06947015735409588,-0.5776017060181533,0.7100009056990729,0.022061421250709798,0.6805449963966459,-0.6219486460805639
11.0,0.11,0.10169178599123138,0.007527992094683706,0.005260463273126565,0.11575166208932473,-0.013342522004060013,0.10003519737709111,0.08661467219361692,-0.548496081147311,0.716744356885787,0.015077113797614464,0.6642477432366357,-0.6167091595086959
12.0,0.12,0.1183408967020904,0.007940745569055446,0.006842795819200382,0.1340696726065722,-0.012498450107049234,0.11160608621143295,0.10375918703313798,-0.5193904562764687,0.7234878080725011,0.01458170966895242,0.653460128883041,-0.6118817218610682
13.0,0.13,0.13666193195710774,0.010172055115468289,0.004311586105164475,0.14918053534980982,-0.018548540891291605,0.12929322856998637,0.12090370187265904,-0.4902848314056264,0.7302312592592152,0.015758230084448696,0.6394653667554362,-0.6009380306892288
14.0,0.14,0.1522814496457911,0.009632637823721256,0.0029411079615319644,0.16667383488636425,-0.01845193270468667,0.1379309876002285,0.1380482167121801,-0.4611792065347841,0.7369747104459292,0.014233232933611006,0.6278530414211484,-0.5990437228457007
15.0,0.15,0.1651921363087313,0.011101160460712073,0.006779126494710417,0.1800689735087775,-0.01942589712942458,0.15360217278029648,0.15519273155170116,-0.43207358166394183,0.7437181616326434,0.00999940475703015,0.6121425551727193,-0.5901159888523468
16.0,0.16,0.18028420512236923,0.008179860714875375,0.003003148913228674,0.1963293242706341,-0.024315856347846273,0.17375414851654508,0.17233724639122222,-0.40296795679309955,0.7504616128193574,0.007946958731147008,0.5992972810637336,-0.5767074643028123
17.0,0.17,0.19175178579356866,0.013614358643312173,0.00973242824704321,0.22047372144263686,-0.02623602628630308,0.17805904432671177,0.18948176123074328,-0.3738623319222572,0.7572050640060716,0.002270024562825379,0.594336053364894,-0.5791460196793599
18.0,0.18,0.20476952626739095,0.01144463848916418,0.007275717671752608,0.23051781040653554,-0.026375673423066247,0.19392956857518828,0.20662627607026435,-0.3447567070514149,0.7639485151927856,-0.0018567498028733975,0.5752745174579504,-0.5700189466175973
19.0,0.19,0.21567085265627212,0.010551802519068926,0.014009879690948444,0.24636388203421683,-0.03053390097055924,0.2096595629223328,0.2237707909097854,-0.3156510821805727,0.7706919663794998,-0.008099938253513295,0.5620149642147896,-0.561032403457167
20.0,0.2,0.22966338364473904,0.016401616835475894,0.004189444503964721,0.26978465251992806,-0.031373369033566224,0.22112585847757008,0.24091530574930647,-0.28654545730973036,0.7774354175662138,-0.011251922104567436,0.5563301098296585,-0.5563095590886438
21.0,0.21,0.24975039990738682,0.01942983751296245,0.015394311733214854,0.27889411251932733,-0.03523470293983679,0.2374489320825297,0.2580598205888275,-0.2574398324388881,0.7841788687529279,-0.008309420681440666,0.5363339449582154,-0.5467299366703982
22.0,0.22,0.2554314941871863,0.013100594677394226,0.010998236030791763,0.29597505721822254,-0.03507092170869571,0.2514725122780334,0.27520433542834855,-0.2283342075680458,0.790922319939642,-0.019772841241162242,0.5243092647862684,-0.5394498076616085
23.0,0.23,0.27842231249053995,0.012494704542699747,0.01608531088908129,0.31697668822765657,-0.042264784717963924,0.26117530857017685,0.29234885026786966,-0.19922858269720345,0.7976657711263562,-0.013926537777329717,0.51620527092486,-0.5364904625561793
24.0,0.24,0.2914399429379061,0.01825695222622536,0.009256994942709245,0.34242048787537827,-0.04231759055247365,0.28908409709441735,0.30949336510739067,-0.17012295782636122,0.8044092223130702,-0.01805342216948458,0.5125434457017395,-0.5153251252186528
25.0,0.25,0.3169931217613789,0.020672024665640054,0.012073847041944193,0.36315710837319337,-0.051228665068118025,0.3056604374032195,0.32663787994691174,-0.14101733295551888,0.8111526734997843,-0.009644758185532842,0.5041744413287123,-0.5054922360965648
26.0,0.26,0.33108022056677694,0.027489017305879077,0.009282246152028236,0.37451876736724654,-0.044704529065372436,0.2945126928274967,0.3437823947864328,-0.11191170808467654,0.8178961246864984,-0.01270217421965586,0.4864304754519231,-0.5233834318590017
27.0,0.27,0.3557802076457412,0.02137002376964186,0.020515755759422154,0.39955954481283495,-0.053437613767917495,0.3130391943858591,0.36092690962595386,-0.0828060832138342,0.8246395758732126,-0.0051467019802126646,0.48236562802666916,-0.5116003814873535
28.0,0.28,0.35334054147286725,0.035988487330354826,-0.0003683271438019121,0.4146378419420902,-0.0513479475649345,0.33491751766932715,0.3780714244654749,-0.053700458342991975,0.8313830270599266,-0.024730882992607672,0.46833830028508217,-0.49646550939059947
