1           -7.49861352       1.87619831      -0.47151139
2           -7.59280179       1.90884335      -0.51731824
3           -7.64742216       1.95112965      -0.55594347
4           -7.67519916       1.99157899      -0.57368130
5           -7.69056601       2.01636304      -0.54926736
6           -7.70344466       2.02580203      -0.49370729
7           -7.71926647       2.02768186      -0.42082716
8           -7.72683741       2.03723849      -0.34687772
9           -7.72493341       2.05801001      -0.26101029
10          -7.72935597       2.08140707      -0.16954389
11          -7.74303420       2.10740718      -0.09030171
12          -7.73456368       2.12046361      -0.05042886
13          -7.71366155       2.13153549      -0.05702310
14          -7.71946764       2.13144233      -0.09064265
15          -7.77823906       2.11932450      -0.12502959
16          -7.86274232       2.10453374      -0.13516041
17          -7.93258024       2.09048877      -0.11414699
18          -7.96538240       2.08395321      -0.05367249
19          -7.98310515       2.08150833       0.02431019
20          -7.99977715       2.07860971       0.11235992
21          -8.00238202       2.08327668       0.21810402
22          -7.98517664       2.10602421       0.34456552
23          -7.96763261       2.14188632       0.46421316
24          -7.96547361       2.21040945       0.55824178
25          -7.95596961       2.30650627       0.64070228
26          -7.92156520       2.38583826       0.70602517
27          -7.86817469       2.41537416       0.75362920
28          -7.80837189       2.43041911       0.79982957
29          -7.72700769       2.46133991       0.86386107
30          -7.64205503       2.50751794       0.92977704
31          -7.57168808       2.53232907       0.97349751
32          -7.53580246       2.52986694       0.98611384
33          -7.52683483       2.52522583       0.98039960
34          -7.54296756       2.54231867       0.95968096
35          -7.55756914       2.57466161       0.93521645
36          -7.53789224       2.60579210       0.91981015
37          -7.50277067       2.62058124       0.91133210
38          -7.47267616       2.62046568       0.89354265
39          -7.44139064       2.60472707       0.84701285
40          -7.38559261       2.58332191       0.79897787
41          -7.33372077       2.57559619       0.77779067
42          -7.30485846       2.59140521       0.79762307
43          -7.28828278       2.61620277       0.83177675
44          -7.25740876       2.60939265       0.83638834
45          -7.20139916       2.57230333       0.79580053
46          -7.13468987       2.55024801       0.74191177
47          -7.08906724       2.59476614       0.72961083
48          -7.08054284       2.71959019       0.74816090
49          -7.09233494       2.84824771       0.76159090
50          -7.12555516       2.93818567       0.76209962
51          -7.17065341       2.99623221       0.74542352
52          -7.21772185       3.04355470       0.69930546
53          -7.26546382       3.07774638       0.62749476
54          -7.28432654       3.10092091       0.55146848
55          -7.25216689       3.12324214       0.47377485
56          -7.19955538       3.15175874       0.41366246
57          -7.17662744       3.20756054       0.39028240
58          -7.20856285       3.29283172       0.39182736
59          -7.27732627       3.38100897       0.39558488
60          -7.36015281       3.45177131       0.40856885
61          -7.44610334       3.49478724       0.41994155
62          -7.51566315       3.51320523       0.40882972
63          -7.55665057       3.52133882       0.37589773
64          -7.57786765       3.53351024       0.36386798
65          -7.59828597       3.55157630       0.39545521
66          -7.62548414       3.56886786       0.42791388
67          -7.66430574       3.56204548       0.43480137
68          -7.72636012       3.56683948       0.44631246
69          -7.77960928       3.59055029       0.46916812
70          -7.78563285       3.60165639       0.48839915
71          -7.74004395       3.57669391       0.49315584
72          -7.67243071       3.55410642       0.47307550
73          -7.61125739       3.56270095       0.42712466
74          -7.58446464       3.59217604       0.38537966
75          -7.59834145       3.64447693       0.35961428
76          -7.63732327       3.71414997       0.34446420
77          -7.67888513       3.78784506       0.33161083
78          -7.72473096       3.85193974       0.30424388
79          -7.77517618       3.89756389       0.27071783
80          -7.81199681       3.94274890       0.26603725
81          -7.81267898       3.99066187       0.31511434
82          -7.78342131       3.99423390       0.38915079
83          -7.76474753       3.94942355       0.44103668
84          -7.80157009       3.90969755       0.45758738
85          -7.90291183       3.88902087       0.46955924
86          -8.02257841       3.87966268       0.50303486
87          -8.10007976       3.85951055       0.54705691
88          -8.13059628       3.81449939       0.57726808
89          -8.11117769       3.76202303       0.58681730
90          -8.07558000       3.73293968       0.60378556
91          -8.07546725       3.74606199       0.64354425
92          -8.10477847       3.77950499       0.67434083
93          -8.14171196       3.77817058       0.69760176
94          -8.15537804       3.71144458       0.70328382
95          -8.14084867       3.63811182       0.67802914
96          -8.09882313       3.59620433       0.64229959
97          -8.03931105       3.56913195       0.64940598
98          -7.97800122       3.55051524       0.71364075
99          -7.94256738       3.57034752       0.79217541
100         -7.90805176       3.61543856       0.84410169
101         -7.87226656       3.64058249       0.86945130
102         -7.83460914       3.63134737       0.86765850
103         -7.80340128       3.61116102       0.81355445
104         -7.79590602       3.60559615       0.71169642
105         -7.81776981       3.60189900       0.61685150
106         -7.83680695       3.56401757       0.57084507
107         -7.83876476       3.49346181       0.57637931
