nstep,msd_x,msd_y,msd_z
0.0,0.0,0.0,0.0
1.0,0.0015262562733288965,2.3920120272399632e-05,0.0012069933620760913
2.0,0.005725166498928903,4.078789317160066e-05,0.0022730305352160946
3.0,0.012636217183464955,0.0001269932909569016,0.0030910964616168825
4.0,0.017570273949468165,0.001272500145294406,0.00580612606024362
5.0,0.0191298856952889,0.0026250631390368887,0.015233009831526425
6.0,0.013507216242302392,0.0012382995026703919,0.04910858987697647
7.0,0.010050273026102457,8.822266252900437e-06,0.11807254647625962
8.0,0.006958734566140891,0.0019156430761636096,0.20687384929917677
9.0,0.0015294059420644182,0.005912830259704887,0.28479768115407184
10.0,0.00044291559571360545,0.014677879795290024,0.3451170883608889
11.0,0.00604144611102762,0.028541297998889992,0.40137374253160973
12.0,0.01295221078852843,0.04168016639498409,0.4528301955290279
13.0,0.01866208445337768,0.06010191542388645,0.49110627370506216
14.0,0.022038414940628134,0.07894892870139034,0.5303477420700485
15.0,0.02335685301366017,0.09206521350624995,0.5792539086647825
16.0,0.02424845367672261,0.10004529778838442,0.6865410712235077
17.0,0.02784844043739041,0.10577569120806246,0.9009146338409533
18.0,0.0359773263936101,0.11359180930514555,1.1951459513298361
19.0,0.050338230760949045,0.12303034677651238,1.449922843595856
20.0,0.08675616204512021,0.16112939401374768,1.6056665628580198
21.0,0.15009484527897787,0.2494886517447921,1.7211762255283232
22.0,0.2257810074583562,0.3761214227330121,1.8886219633142445
23.0,0.29880189707006233,0.5070432718994841,2.0823580633680843
24.0,0.3514631309274281,0.5788872596098881,2.206966446765613
25.0,0.3813073244507566,0.5686028037931536,2.2068636453956563
26.0,0.41053987935049974,0.5252031926577216,2.14941578304996
27.0,0.45600207898614753,0.4959891057132037,2.112157683070016
28.0,0.5158520345665601,0.4882666276662084,2.084797511258184
29.0,0.5655236574508253,0.5186644177089601,1.978354237114836
30.0,0.591750978032391,0.6203494072881169,1.811178124488032
31.0,0.6013310153527304,0.8243998238089155,1.6857449217337594
32.0,0.6089861707204353,1.1057926927995683,1.5984554002961295
33.0,0.5779679441785217,1.3347844974699878,1.4953614132470845
34.0,0.49231172615750374,1.4219892799884863,1.3541467436931716
35.0,0.38477187909802946,1.4380738525360093,1.2436105299840365
36.0,0.29058019599510804,1.4474194604710011,1.1812765064037023
37.0,0.21892992338427023,1.483197179881589,1.1117890310139649
38.0,0.15761469303140904,1.5228934707024901,1.0304243150393122
39.0,0.10707764696438424,1.5960822544150204,0.9639735953172652
40.0,0.06961092821576895,1.6350165326095227,0.8448145895129616
41.0,0.05361212380212634,1.5912434375672004,0.6712949304108099
42.0,0.05269758240501175,1.4536406311680403,0.5350027766605456
43.0,0.06086939651321747,1.3322245471009027,0.4778279726510406
44.0,0.05133197563467199,1.256699225414441,0.4869913984383363
45.0,0.02409651744408086,1.1906013609731765,0.4954937086646597
46.0,0.005196978192604869,1.138563968654117,0.45473996520480986
47.0,0.00015271695093689434,1.107700194559157,0.3877217521032247
48.0,0.0005271753760900123,1.084503275262317,0.32984919413850017
49.0,0.0012869044149024663,1.012535862627528,0.2820042675397475
50.0,0.000252905727060091,0.9003479005048896,0.24770531986200076
51.0,0.00028851638249289283,0.770806931086332,0.24002646643100178
52.0,0.0012029208939225151,0.6651601175907801,0.27179056801303697
53.0,0.0012811273952656034,0.5996244890059775,0.30291341115049003
54.0,0.0024199197655823987,0.5244669001087569,0.28630971816788886
55.0,0.0061679001545603745,0.43594617274884,0.2383136785333925
56.0,0.010713690768441562,0.3686213595926417,0.2037165155821156
57.0,0.013609821586099535,0.3263292131053823,0.19799897725497753
58.0,0.014349500352360038,0.2870547006080197,0.21517444916099987
59.0,0.016992470345729035,0.23056831873008998,0.2511312067418047
60.0,0.024720449021664443,0.18259822887321953,0.30588480993773154
61.0,0.037721190873913735,0.15822042397787606,0.35227383677809215
62.0,0.04695485946649001,0.14146066531200496,0.3713898477548167
63.0,0.04016231633294452,0.11360975369541161,0.3630607782975624
64.0,0.03417349689056263,0.06652162250697963,0.33336361120471986
65.0,0.031809489409622596,0.026606796832809993,0.2889997503137809
66.0,0.026126060721936545,0.00898460001363691,0.24513349620777622
67.0,0.022902188397396266,0.007614393115040104,0.2281430360591042
68.0,0.024756671746800962,0.01622234504698089,0.2593174538861283
69.0,0.031956070734012,0.035007042400856093,0.3059780312108959
70.0,0.03769531363089621,0.05705739113827207,0.33567679271396406
71.0,0.03385446913730581,0.07835536315527841,0.36541762647470905
72.0,0.01762258374000643,0.10216613048529687,0.39385758521894754
73.0,0.0011946680221608845,0.12011971350406808,0.4207952650762755
74.0,0.0036680344344900287,0.1287881506088356,0.4374131604779522
75.0,0.020160648939240033,0.12711998008243205,0.44418432695940224
76.0,0.03151583572899984,0.13009689376888095,0.4675915072319567
77.0,0.037774305268576926,0.14134028225624992,0.5247281518886886
78.0,0.04693565396710451,0.14916830614699697,0.5865851025256335
79.0,0.06335519055888501,0.15855345239504406,0.6140251360379536
80.0,0.07407155548881014,0.17511035338237219,0.6044871547507982
81.0,0.08267375967720263,0.1908565939256769,0.5961155560590397
82.0,0.09475248135358806,0.20235338054944352,0.6167164922627401
83.0,0.10891059325760265,0.21529634336013684,0.6567507856986243
84.0,0.11757508139437253,0.23773216956217963,0.7132553618075805
85.0,0.10766104786980478,0.26408683767843993,0.7944730729301961
86.0,0.08143110578104935,0.2826630361252095,0.88289044250625
87.0,0.05149448362208146,0.30160273634568996,0.9697585797695043
88.0,0.027192039682008007,0.3070470571477929,1.04918743758822
89.0,0.012230793954126445,0.2953122739540165,1.1343894632613842
90.0,0.005005085656356826,0.24698137751228413,1.1870989151656766
91.0,0.0028881015299236125,0.1773922975741225,1.1757464576376653
92.0,0.0025385474560000207,0.10416460613097636,1.1288205291273157
93.0,0.0004732830707049091,0.06118293769842252,1.0770245020003684
94.0,0.0015307131979488944,0.040464480616622486,1.0532625638073563
95.0,0.010842744512249968,0.02811065690102889,1.1051356453186623
96.0,0.019421956576782543,0.016088852374585596,1.250290373083545
97.0,0.021453727476228264,0.007600340194804903,1.445309509249268
98.0,0.02585588746147562,0.0035950636933224874,1.6271594674345917
99.0,0.03741004691723282,0.0015675035007241046,1.7679681917451222
100.0,0.054771978685539756,0.0008328944052080993,1.890001103979072
101.0,0.0804858885901226,9.439152318090054e-05,2.0318343495050333
