nrep,#hops,D_nonhop (mean),D_nonhop (SE),D_hop,D_tot
1.0,12.0,1.4175856981231412,0.0,0.051330701429234495,1.4689163995523757
2.0,26.0,1.3725849665661782,0.03182032244228395,0.06380725423146165,1.4363922207976398
3.0,37.0,1.3270421769732226,0.04281096145300097,0.056623953034599134,1.3836661300078217
