nrep,#hops,D_nonhop (mean),D_nonhop (SE),D_hop,D_tot
1.0,4.0,1.008558971332268,0.0,0.1112890477089079,1.119848019041176
2.0,8.0,0.9233707358362426,0.06023717899655614,0.11066482817723422,1.0340355640134768
3.0,15.0,0.8441593747245927,0.0761290638826328,0.11881221024834926,0.9629715849729419
4.0,21.0,0.7795277142143752,0.0799561316412436,0.11890652013881371,0.8984342343531889
