nstep,msd_x,msd_y,msd_z
0.0,0.0,0.0,0.0
1.0,0.005650543934009969,0.0006008278490041017,2.1660460646399012e-05
2.0,0.025187448426691645,0.0007215460917920811,0.0002453013764100039
3.0,0.060148425783097564,0.00018586332424890833,0.002913614767968096
4.0,0.09511882529956003,0.00612498290555293,0.020510510446308028
5.0,0.11889148796160257,0.019408646934606495,0.07039636331299694
6.0,0.14526250851957603,0.03106593077809008,0.14579068190421157
7.0,0.19244632783770285,0.03176384764322255,0.22685586012545444
8.0,0.26315502606550445,0.02439848998402561,0.32205069987391194
9.0,0.3459722757470465,0.017376934226560083,0.43141577023335037
10.0,0.419950540649528,0.007998316937556097,0.5124167407224098
11.0,0.4736342704072469,0.0024044998744900126,0.5311515243700446
12.0,0.508804379677563,0.0013329530827369213,0.5107439754053315
13.0,0.551430878242567,0.0029524008960000177,0.48801078896573613
14.0,0.6276425538971021,0.004959813024883634,0.4735363843440401
15.0,0.7214928292458755,0.004532099537556912,0.477017493000121
16.0,0.8127729832289929,0.0028421714764804372,0.5039005523318207
17.0,0.889206697523105,0.002561632242004919,0.5413007518044735
18.0,0.96564427923744,0.00533514398988491,0.5743774107111481
19.0,1.028188354454213,0.010633249741522535,0.6021211380496224
20.0,1.0813115024404645,0.014957436760359995,0.6346257936867217
21.0,1.172870632391911,0.01376958852033218,0.6842873860372225
22.0,1.2777878144682735,0.012293553901690034,0.7107397771387457
23.0,1.3815493626691577,0.01652150843744048,0.7242544608065882
24.0,1.4982712042324324,0.029899922306083675,0.7424757403689024
25.0,1.6153577251532176,0.03770253646138812,0.7450032884026329
26.0,1.691768098209619,0.029773954582716183,0.7503164898297718
27.0,1.6944201303971227,0.017075898128048425,0.7639014685722848
28.0,1.6555156487586642,0.009544004311296428,0.7916939628478595
29.0,1.6132279052642287,0.007698165461856133,0.8537507565065954
30.0,1.5976112878429192,0.006342805157392912,0.9016787409178757
31.0,1.616818371131393,0.0023780691137025313,0.8933846654064785
32.0,1.6827509042950328,1.190408705290229e-05,0.8985229032040705
33.0,1.7985360672440087,0.0010442191547843913,0.9412288975370304
34.0,1.9127896560642321,0.004217034757689988,0.9583068425349903
35.0,1.9757732068840004,0.01308234518448636,0.8654258274966756
36.0,2.0084168388453385,0.03462658887848407,0.7392975689232223
37.0,2.086587732516708,0.0670713396478225,0.6836176699380626
38.0,2.210585063917249,0.09471692544932232,0.7136709382028208
39.0,2.331679800319533,0.11753539839660952,0.785501154402101
40.0,2.4327618841728222,0.12624427940186417,0.8846468494814886
41.0,2.5309111696494115,0.11892331572675989,1.0006341405016803
42.0,2.6622907618486717,0.10271057753770796,1.0720041861393224
43.0,2.839375708399877,0.07620653417919601,1.1237751824277167
44.0,3.014055327990179,0.06421872128365685,1.177099555641996
45.0,3.210835654605029,0.06600747532864001,1.2345255880168848
46.0,3.4567354492080384,0.08200888229192493,1.2573575332122024
47.0,3.749700767255649,0.1046929114288654,1.277843339964329
48.0,4.064311359548513,0.13655204397965987,1.2710619666235456
49.0,4.307063759173156,0.1718623897651521,1.2905102681994383
50.0,4.422113042385125,0.19328276686120935,1.3056440862566656
51.0,4.446180169766694,0.19859266554051694,1.2937381329612097
52.0,4.412462761735964,0.20502621897920378,1.308319456989485
53.0,4.320115442306788,0.21012033780432246,1.39661462807594
54.0,4.228748674581621,0.23335223864501134,1.5586455550158531
