Tau,dtime,msd_xx,msd_xy,msd_xz,msd_yy,msd_yz,msd_zz,pred_msd_xx,pred_msd_yy,pred_msd_zz,xx_error,yy_error,zz_error
1.0,0.01,0.21135590070063912,0.01527179980847316,-0.000335425334197332,0.24972783477273033,0.000611089804012564,0.003004112997042636,5.125223037934794,0.15027010951672606,0.5223178343496012,-4.913867137234155,0.09945772525600427,-0.5193137213525586
2.0,0.02,0.29641885474314905,0.03553967444069823,0.0005204097265843911,0.46685488530040553,0.00103221656714719,0.00856017417832428,5.188672715384265,0.33908631257968863,0.527384212448706,-4.892253860641116,0.1277685727207169,-0.5188240382703817
3.0,0.03,0.41553183615227807,0.057982400562355874,0.00014273700064864833,0.5700767829052468,0.0018715833205406917,0.01581241452101038,5.252122392833735,0.5279025156426511,0.532450590547811,-4.8365905566814575,0.042174267262595655,-0.5166381760268006
4.0,0.04,0.43805924050948386,0.09021476393439934,-0.00040703874383984386,0.8316970914706798,0.002853635390109704,0.023796422544354347,5.315572070283206,0.7167187187056138,0.5375169686469158,-4.877512829773723,0.11497837276506606,-0.5137205461025615
5.0,0.05,0.5222238476858598,0.08717751118607463,0.0011985756472021292,0.862943492272457,0.00410827784827653,0.03254487940811571,5.379021747732677,0.9055349217685763,0.5425833467460207,-4.856797900046818,-0.04259142949611927,-0.510038467337905
6.0,0.06,0.8001010552610053,0.13093044170423884,0.002049839608392312,1.251255165720113,0.006498983270677938,0.04125169839547052,5.442471425182148,1.0943511248315387,0.5476497248451255,-4.642370369921143,0.15690404088857424,-0.506398026449655
7.0,0.07,0.7769656323426394,0.11691666627463129,0.0018764573767447493,1.369808279853623,0.006702489680191097,0.04966513008351108,5.505921102631619,1.2831673278945015,0.5527161029442305,-4.728955470288979,0.08664095195912158,-0.5030509728607194
8.0,0.08,0.795347076083892,0.13668345293432052,0.001275942270506718,1.5650836072149,0.00749997178762341,0.05890270192292813,5.56937078008109,1.471983530957464,0.5577824810433354,-4.774023703997198,0.09310007625743588,-0.49887977912040726
9.0,0.09,1.0080422444676713,0.19527820003618546,-0.0006323978781253214,1.8392139180117624,0.01178469868618385,0.06845025007725859,5.632820457530561,1.6607997340204264,0.5628488591424402,-4.624778213062889,0.17841418399133602,-0.4943986090651816
10.0,0.1,1.0242517028687943,0.16951328004976537,0.00034691220750659193,1.9626672481826217,0.011605938517051183,0.07798583794462177,5.696270134980032,1.8496159370833891,0.5679152372415451,-4.672018432111237,0.11305131109923261,-0.48992939929692336
11.0,0.11,1.1599122288135397,0.1322547658190828,-3.448212126577295e-05,2.1574109850088137,0.013430349427699734,0.08826171080906217,5.759719812429502,2.038432140146351,0.57298161534065,-4.599807583615962,0.11897884486246246,-0.48471990453158775
12.0,0.12,1.2689595956712096,0.26446996629793385,0.0004515314043770486,2.3486366338482396,0.01482867681459226,0.09991629526860961,5.823169489878973,2.2272483432093138,0.5780479934397549,-4.554209894207763,0.12138829063892587,-0.47813169817114526
13.0,0.13,1.3133151994088978,0.20778102822617311,0.00577252357120492,2.6160980282479263,0.016060237573481167,0.11041302409064413,5.886619167328444,2.4160645462722767,0.5831143715388598,-4.573303967919546,0.20003348197564952,-0.4727013474482157
14.0,0.14,1.4033876670272396,0.23283663220367165,0.003215637552028588,2.6267033864563736,0.020990587643846564,0.12366142807206541,5.950068844777915,2.6048807493352393,0.5881807496379646,-4.546681177750676,0.021822637121134303,-0.4645193215658992
15.0,0.15,1.4999796312530926,0.2636605942936862,0.009288951850505708,2.6157543667692047,0.0214912698849442,0.13454128809110139,6.013518522227385,2.7936969523982014,0.5932471277370696,-4.513538890974292,-0.17794258562899667,-0.45870583964596817
16.0,0.16,1.6082423349729664,0.2594378269337453,0.00029779369180699605,2.9349179905631906,0.02165940895158521,0.1460222874115232,6.076968199676856,2.9825131554611644,0.5983135058361744,-4.46872586470389,-0.047595164897973774,-0.45229121842465114
17.0,0.17,1.7051856044289082,0.2741469613856781,0.013193353730926345,3.2578719125929934,0.03490307484204038,0.15918761909606613,6.140417877126327,3.171329358524127,0.6033798839352793,-4.435232272697419,0.08654255406886646,-0.44419226483921315
18.0,0.18,2.0202482802525688,0.4422750768296984,-0.0029919243333112557,3.7808651052889695,0.03350783148979279,0.17066308051975748,6.203867554575798,3.360145561587089,0.6084462620343841,-4.183619274323229,0.42071954370188047,-0.43778318151462664
19.0,0.19,2.0229565178820055,0.3597922216103358,0.005206963632207434,3.587088082580691,0.03295729447460929,0.18416846408243695,6.267317232025269,3.548961764650052,0.613512640133489,-4.244360714143263,0.03812631793063881,-0.42934417605105213
20.0,0.2,2.016606567314508,0.32914290993271805,0.00896111989037152,3.6666240986314755,0.0236896842942707,0.1911701155054155,6.33076690947474,3.7377779677130145,0.618579018232594,-4.314160342160232,-0.07115386908153898,-0.42740890272717846
21.0,0.21,2.1284581584341233,0.348257980382779,0.008455429916916906,3.9714744855462905,0.027747036964047476,0.20626932593595085,6.394216586924211,3.926594170775977,0.6236453963316988,-4.265758428490088,0.0448803147703134,-0.417376070395748
22.0,0.22,2.350725456801637,0.2306235231344585,-0.00526591195851105,4.141818198196308,0.04466981969291609,0.21914016026817149,6.457666264373682,4.115410373838939,0.6287117744308037,-4.106940807572045,0.02640782435736888,-0.4095716141626322
23.0,0.23,2.3327064886114672,0.34812948928792276,0.009264839212354256,4.455337372500764,0.037028885672577,0.22913251204976023,6.521115941823153,4.304226576901902,0.6337781525299085,-4.188409453211685,0.15111079559886154,-0.4046456404801483
24.0,0.24,2.4323385173729806,0.4010818493212936,-0.0015569027811750706,4.416202869022257,0.04320698563576441,0.24396254060272315,6.584565619272623,4.493042779964864,0.6388445306290135,-4.152227101899642,-0.07683991094260723,-0.3948819900262903
