nstep,msd_x,msd_y,msd_z
0.0,0.0,0.0,0.0
1.0,2.4493293864903295e-05,3.198773429289691e-05,8.238757209760031e-05
2.0,9.669064225960909e-05,0.00031425397438411155,0.0006745369924225009
3.0,0.0005922744801561079,0.0006737674064208909,0.0011127494924100035
4.0,0.003545813053692912,0.0012066445795041129,0.0010082765063569002
5.0,0.008502259939290062,0.0012214843260676045,0.0006168378238883982
6.0,0.018627041524046494,0.0006195768156900085,7.117476979599821e-06
7.0,0.036913026209416853,2.4909482083598886e-05,0.0006307506675624981
8.0,0.06415583423160023,0.002016876663122512,0.002245516396134402
9.0,0.10010478989142801,0.004204424012740876,0.005695471851722494
10.0,0.1435618984330967,0.003258940411636873,0.012203881610592401
11.0,0.19319011078396114,0.001645963036020866,0.021935410932966408
12.0,0.24232564738558893,0.0015101166984484086,0.02492096040678761
13.0,0.2848334698123262,0.002932950321158393,0.01891107380765158
14.0,0.31022137341504014,0.009649728182980866,0.010836212474236896
15.0,0.3140524190544405,0.022915186864416844,0.007965980195475588
16.0,0.28913618448182277,0.04207409132809001,0.006548090096872902
17.0,0.2830471105517588,0.06362697499745439,0.003601207301203597
18.0,0.34687812212496055,0.07610217685441295,0.0007466173704899983
19.0,0.4764567554067407,0.07896934592052252,2.0877588639997422e-07
20.0,0.6285340439859324,0.07638762902093452,0.00032829381245440216
21.0,0.7674262657031162,0.07455453860743295,0.00046889138521000016
22.0,0.8864652394112094,0.07399235063562237,9.847386756000715e-07
23.0,0.9787237696559961,0.0829512231972516,0.0035284336563844018
24.0,1.027956162427794,0.11109866257091566,0.019411288435360004
25.0,1.045434083195385,0.16142898445070764,0.04763139071966891
26.0,1.088243289721,0.20729528536148628,0.07690655988490237
27.0,1.1648126812014148,0.2309504659977634,0.08845603317504808
28.0,1.2738548856432401,0.23292039453779304,0.0746871672076209
29.0,1.3950389503862286,0.20566197790009005,0.05076494758420837
30.0,1.4922896286720249,0.16980800611262886,0.03778966485100959
31.0,1.5801974300457209,0.15137499801635992,0.03969947061750757
32.0,1.6915879328323593,0.1650249902999824,0.04456449771930248
33.0,1.7910734419704073,0.19134830313641304,0.03787136679614888
34.0,1.7793757544843534,0.219176697564872,0.01739426781452889
35.0,1.720228980625001,0.2330065402104001,0.0035810111064025025
36.0,1.7258291033764226,0.23246903714918482,0.000899836807398401
37.0,1.7962499856111012,0.240485108099696,0.003266389967475603
38.0,1.8626008923716761,0.2681317528473598,0.010679285808796886
39.0,1.8476975230681458,0.2900374273345128,0.017246935895208083
40.0,1.772157178429124,0.28177639090729945,0.014447612091168405
41.0,1.644213044645065,0.23444675417688027,0.01056506458225
42.0,1.5241570848957056,0.17189149331203998,0.014135019946824106
43.0,1.4115074260106886,0.11025489144411041,0.026391298866920078
44.0,1.279483061209217,0.07748234109225006,0.0438631825844521
45.0,1.0661904792249999,0.08463877534495355,0.06976454068284839
46.0,0.8469528262401607,0.13124369005600411,0.10553620267048956
47.0,0.7072525913052717,0.17023410590380955,0.13572385027555237
48.0,0.6346086980353565,0.17045351171522571,0.16000952814184813
49.0,0.5894620664203494,0.15353378951585447,0.17259853632004
50.0,0.5161288769252107,0.14455442006179686,0.1805711480144896
51.0,0.4137844696818563,0.1442967648579396,0.19373630958471688
