nstep,msd_x,msd_y,msd_z
0.0,0.0,0.0,0.0
1.0,0.00046729209496359646,0.000669237756336893,0.0006439261504900057
2.0,0.0018822365325624976,0.0025156002611775993,0.0021982754284929048
3.0,0.005000171387372084,0.007867980938689605,0.005684365311772895
4.0,0.016911577182030398,0.015022544470920012,0.012327556532020886
5.0,0.04283396897841611,0.01077551954704001,0.02733034200358813
6.0,0.07161519238302255,0.0017683496780624766,0.0489890892643441
7.0,0.09315357749870416,0.00044625590755290533,0.06864300440361
8.0,0.09835172760442412,0.004092112282944394,0.09865225170099359
9.0,0.08449762388256239,0.007330054935747551,0.1467806662161225
10.0,0.06418466694042488,0.007475763906249942,0.22565715864582248
11.0,0.040937841654240456,0.008323881790796113,0.29626221785006246
12.0,0.014282099919907594,0.005541657518136135,0.34940379695105456
13.0,0.0006059641949955953,0.002283961520456054,0.4100925255710089
14.0,0.002859337131472894,0.002139125400462399,0.4734192564309961
15.0,0.011025086100168132,0.006387740276755548,0.49069475809536633
16.0,0.024676356986410013,0.01969298041162242,0.45948853982210575
17.0,0.050198442829008094,0.044552246140440815,0.41395379324560827
18.0,0.07964192532518015,0.07144083287827233,0.41838210197463693
19.0,0.09087102331220409,0.09115030626498806,0.47837326251080897
20.0,0.0924710869265482,0.10587962827225018,0.5606009854917267
21.0,0.09931523650624004,0.10342457895348652,0.5731848592714731
22.0,0.11272667921424365,0.08230170077225307,0.4735167037502499
23.0,0.12190499626908156,0.06709765991426575,0.37468374487250555
24.0,0.11243077754286016,0.08210780205826816,0.3197323567304163
25.0,0.10664658024769443,0.11799644760733201,0.3162114974774596
26.0,0.12230164436091046,0.1806617473688329,0.31670985904743615
27.0,0.1509378211414089,0.25059825748440984,0.32725276945321213
28.0,0.15196462993348805,0.29303789823506254,0.3635144316296965
29.0,0.1293257963914817,0.30845445318329784,0.4235755886809226
30.0,0.10512183117150087,0.3043275088496767,0.4580467615439105
31.0,0.10802224010271691,0.3079877051289596,0.45219296996370256
32.0,0.1337404615314849,0.3072362622636609,0.4300891170192399
33.0,0.15372287619850816,0.30373077436506196,0.3847752783486049
34.0,0.14925652482478238,0.29910168822360994,0.33905457513624493
35.0,0.13516816957701758,0.3241516907731036,0.30573159595860017
36.0,0.1358727791855625,0.3776061205712891,0.29320631928638413
37.0,0.15401923947312246,0.4406430390140604,0.2998238700630626
38.0,0.17290317871303842,0.4545241197907217,0.34379273104132807
39.0,0.17448005680561002,0.3997693615018483,0.421921165390068
40.0,0.1695332121196922,0.2940737045044972,0.5217329206890726
41.0,0.1738402227610801,0.194004412574862,0.6013000595731601
42.0,0.18950358946401,0.12452286171132074,0.6130734340588039
43.0,0.2213780415485584,0.0847603742913222,0.6071854135942613
44.0,0.25478189036537763,0.06411587635587665,0.6218335132929239
45.0,0.27286560066985216,0.05453116539442796,0.6652199330952258
46.0,0.2794662867014043,0.045852659033875566,0.6866804284989488
47.0,0.28613160731954407,0.028871674743888937,0.6643746913327486
48.0,0.28025262861876654,0.014416598380339605,0.6206261929948225
49.0,0.24933539229150245,0.008614785723856884,0.582882822057817
50.0,0.23042319418370574,0.012080856577702501,0.5753254963845796
51.0,0.22978521386308884,0.02383139980060847,0.5844712588518399
52.0,0.2320672420996164,0.04775244138382243,0.6013315116442626
53.0,0.24653576480074255,0.0677878190776836,0.5985823361818611
54.0,0.3034080263940197,0.058688599403290166,0.5855777640440808
55.0,0.39415237737811354,0.030779109388857504,0.6088177460847076
56.0,0.48674850795084973,0.008326089831708145,0.656896844398393
57.0,0.5692526551959556,0.00037823559495839075,0.6715929031395985
58.0,0.6588803645730916,0.0007411684998480806,0.6557246834895238
59.0,0.7592255535602501,0.0012576775640624933,0.6191172013367999
60.0,0.8359505061048242,2.7381567907603045e-05,0.5889389511400164
61.0,0.8736372830096357,0.0008709971002755981,0.58146145631044
62.0,0.9080564311080026,0.0008571017416900149,0.6331213029966404
63.0,0.9431411017164304,1.4149634559998568e-05,0.7185073353395343
64.0,0.9448072892635204,0.0008376549927528963,0.7574324988237606
65.0,0.9482295319818085,0.00199256175713441,0.7120038065781122
66.0,1.0221974532495959,0.0019497673490688947,0.6303732279226213
67.0,1.109465663754298,0.002326542873062514,0.5813969475372099
68.0,1.1630081158865315,0.00259608082806253,0.5603678393313842
69.0,1.2151712012918419,0.0028791026238529456,0.5665160578442122
70.0,1.3030377972763763,0.003612530484748865,0.6018299226979205
71.0,1.3831926747260945,0.013478267284483628,0.6182073979859554
72.0,1.4131131058820354,0.03836283968363559,0.6206673482613133
73.0,1.4149514783703292,0.05891986757622271,0.5985391810318595
74.0,1.3803916313624762,0.0669364989223922,0.5566235037912025
75.0,1.3926001587927364,0.06850584885988861,0.48814023002230905
76.0,1.441982097598848,0.06375737615497298,0.4097409017154049
77.0,1.4422109840383919,0.054091074807014625,0.3497240831100676
78.0,1.3535659444179609,0.04153473347251851,0.33545389734979253
79.0,1.2468649464893449,0.03520358717391628,0.33533680818425304
80.0,1.1925366846275582,0.0374874342635586,0.2888160000492817
81.0,1.2232757499629208,0.04706487703024809,0.22085133888013286
82.0,1.3126729664507484,0.07467574414207714,0.19078355602157293
83.0,1.3872145360325185,0.1253718178541687,0.21002837672956104
84.0,1.4176165610199614,0.20413916174246433,0.24673185118521002
85.0,1.4372614392733922,0.2872443747993857,0.28659041455396006
86.0,1.4908665190092028,0.33763474454717185,0.31952335578016083
87.0,1.626962316421949,0.3230931680451221,0.31400321752801014
88.0,1.7788980519863573,0.27142349468223986,0.26178816819271217
89.0,1.8846546583425627,0.23578453735224963,0.21805488231444095
90.0,1.9912779143346613,0.23805891016209618,0.24668651256621166
91.0,2.1063228921751698,0.2605370596494561,0.36625107499797604
92.0,2.194340524256036,0.2836472508999937,0.5241543671032035
93.0,2.275720718991624,0.2950306397458728,0.59976366402481
94.0,2.415494309098324,0.2856249592107668,0.5511531422816721
95.0,2.5128324404143925,0.2624998787806566,0.4432878423418224
96.0,2.520621059680032,0.2381174145020175,0.36812676562494023
97.0,2.5187569677870085,0.20194549412157156,0.3191489781265985
98.0,2.5388876130232387,0.1638709984646293,0.29812156922601013
99.0,2.5741228163814363,0.14311232754361022,0.27487213980624997
100.0,2.629309046698225,0.12829919495411285,0.24821752858163568
101.0,2.646214314548455,0.1036106871240997,0.21492130684752359
102.0,2.6061244372982117,0.08587830836100008,0.18076200346932259
103.0,2.5489502213971043,0.07089690111667823,0.1361807495960977
104.0,2.5452462785358403,0.07234742151705753,0.08767211282135294
105.0,2.541198010293603,0.0807185148288015,0.05977302279844843
106.0,2.567215188729986,0.09632755674957588,0.04594372329531696
107.0,2.681586247020602,0.10003397459099027,0.03380557702818494
108.0,2.72956691002801,0.09606519015282237,0.02483787662413688
109.0,2.6902749351371775,0.09167842316180243,0.017074523457030425
110.0,2.60026432087292,0.09621482107681945,0.007141928268604911
111.0,2.434898686014116,0.10681171112077237,0.000759070274512902
112.0,2.2064962540583206,0.11940867269135998,0.0012239495253000918
113.0,2.0108556492748164,0.14250344141383833,0.006468045511705595
114.0,1.9369888831359507,0.18212892855523563,0.01263215722683687
115.0,1.95615077172516,0.21407919519282514,0.020146199970036065
116.0,2.0487309321461,0.23694106087344627,0.03753085957316889
117.0,2.1510329482656005,0.2641227600765623,0.06903402067542756
118.0,2.156580977682644,0.29723436047936147,0.09449760654543687
119.0,2.0335960424515687,0.3155427274776098,0.1071791834485824
120.0,1.884918195473633,0.29460599243091573,0.11946904197184356
121.0,1.761099735958349,0.25087490412073926,0.15029684464507684
122.0,1.6837530435440102,0.229197627191892,0.19463922769000952
123.0,1.6038805317804026,0.2459490643935506,0.22293651041194085
124.0,1.51275980784786,0.29401177874596096,0.2187318408538176
125.0,1.4750334227510113,0.3492906688269127,0.2144428548600625
126.0,1.4309823142010931,0.3631013789315235,0.22256163023678438
127.0,1.3902850872943202,0.3354919739745561,0.21450104014620483
128.0,1.3278630691509483,0.28761777580800657,0.19801757746955562
129.0,1.282254048853565,0.2530382955679743,0.19142137904894405
130.0,1.2632729313022226,0.2512059307720706,0.17613829433818884
131.0,1.2782748340707486,0.2639258387406369,0.1558777629524164
132.0,1.322710343363103,0.2789891657330628,0.14964949502862487
133.0,1.3600494026776337,0.2958737914295522,0.1601567343650569
134.0,1.3920926505624578,0.3143466214624127,0.17937953290748407
135.0,1.5033503177548968,0.31351319480780004,0.20051147787060636
136.0,1.6692935869311023,0.28838534651164816,0.20708952402680994
137.0,1.7729612223708098,0.26900557118680085,0.19017618013296356
138.0,1.7454522515269228,0.27105424326369054,0.16072057747808402
139.0,1.6384926733104401,0.27197132417569003,0.14519117676815993
140.0,1.5899987357903107,0.23783636661408997,0.15279195099093207
141.0,1.597625798211173,0.19306747390291365,0.1835541414281961
142.0,1.6424873844670094,0.1748271023653564,0.22317543146538082
143.0,1.6643710142334016,0.17964353289093798,0.24399833889313435
144.0,1.7026491546388802,0.18011053884826259,0.262006914566532
145.0,1.7110219315645367,0.1845912685815397,0.2879373492122435
146.0,1.6636941133527292,0.21589587743724117,0.3177229444818724
147.0,1.5967346198661228,0.2791070922764574,0.32305629047176804
148.0,1.5700272186728526,0.33502987195152295,0.3305092281364624
149.0,1.5642983421479568,0.35188628745600176,0.3640572032145409
150.0,1.5442794551059682,0.34526475802667617,0.4455800667182655
151.0,1.551815104444064,0.3612301130266087,0.5395571209520703
152.0,1.5869585987957027,0.40489358493,0.5714438624336836
153.0,1.6141721811605776,0.45913801965561746,0.5288816101717009
154.0,1.593229041197333,0.49691790216992143,0.46650388951880994
155.0,1.605040094829133,0.5135903040996223,0.440798649694356
156.0,1.6263718022494094,0.5088938606219212,0.4407032618685225
157.0,1.6289935847713086,0.49443226989108824,0.43903773959659287
158.0,1.585778890141037,0.46609518339148953,0.441939907263072
159.0,1.4958025765848064,0.4116608641604815,0.4373979490500623
160.0,1.417958770754948,0.3446536975641797,0.4222844355029055
161.0,1.388109785416104,0.28836674460441025,0.4231669289843524
162.0,1.39857348411674,0.2539548583996361,0.47565584023892477
163.0,1.395595784810357,0.24362632991563257,0.5421173977618884
164.0,1.4121170423865965,0.25602553602691563,0.571200551555172
