nrep,#hops,D_nonhop (mean),D_nonhop (SE),D_hop,D_tot
1.0,8.0,2.9935052610853434,0.0,0.12115505039127501,3.1146603114766185
2.0,17.0,2.6415939353519535,0.2488388848024278,0.10146788731027949,2.743061822662233
3.0,31.0,2.334608359405959,0.3005779664786986,0.1234828623684158,2.458091221774375
