Tau,dtime,msd_xx,msd_xy,msd_xz,msd_yy,msd_yz,msd_zz,pred_msd_xx,pred_msd_yy,pred_msd_zz,xx_error,yy_error,zz_error
1.0,0.01,0.004320710645041284,-0.0006037652543426947,-0.0002585799277433902,0.006011907678539592,0.0001883606210037123,0.003058508870996652,0.2539818348281389,0.38121504470690193,0.3876673926162406,-0.24966112418309763,-0.37520313702836233,-0.38460888374524393
2.0,0.02,0.011307959996344019,-0.0013412145796085316,-0.0005367603163462156,0.014517619656293038,0.00023349376415321164,0.008788175833069015,0.2686767339110091,0.39071538696044267,0.3920643137607509,-0.25736877391466506,-0.3761977673041496,-0.3832761379276819
3.0,0.03,0.01971609360453869,-0.0019617254898135336,-0.0007459416167248501,0.024510301436192823,0.0003023966048479519,0.016139894437518426,0.28337163299387924,0.40021572921398346,0.39646123490526125,-0.26365553938934055,-0.37570542777779065,-0.3803213404677428
4.0,0.04,0.029864525578882587,-0.002664197232138255,-0.0008688576803615898,0.0356045882212219,0.0004787197421798311,0.02473205365895745,0.29806653207674944,0.4097160714675242,0.40085815604977154,-0.26820200649786685,-0.3741114832463023,-0.37612610239081407
5.0,0.05,0.0394658848487149,-0.002632940319628682,-0.0008859620216484614,0.04582827655934357,0.0013543954797906022,0.032395687693224866,0.31276143115961963,0.419216413721065,0.40525507719428183,-0.27329554631090475,-0.3733881371617214,-0.37285938950105696
6.0,0.06,0.050769087141107595,-0.0051596435004798765,-0.0018162312285972615,0.0594376514314282,0.001150407197020678,0.04125787910424453,0.32745633024248977,0.4287167559746058,0.4096519983387922,-0.27668724310138215,-0.3692791045431776,-0.3683941192345477
7.0,0.07,0.05887795487554018,-0.005015357201930891,-0.0005268074680765181,0.06935583046983218,0.0024911072667575147,0.052186234391566874,0.34215122932535996,0.4382170982281466,0.41404891948330247,-0.28327327444981976,-0.3688612677583144,-0.3618626850917356
8.0,0.08,0.07201374544848053,-0.004606804720969311,-0.00012659594952035654,0.07961228194339998,0.00163686836493987,0.05875116902913742,0.35684612840823016,0.4477174404816873,0.41844584062781276,-0.2848323829597496,-0.36810515853828735,-0.35969467159867535
9.0,0.09,0.08325180125994186,-0.0041623752724372414,0.0005787323275236818,0.0916532087920508,0.004189084042002525,0.07160136648334059,0.3715410274911003,0.45721778273522806,0.42284276177232305,-0.28828922623115844,-0.36556457394317726,-0.35124139528898246
10.0,0.1,0.09386123524654072,-0.0072823363238558895,0.001154440278331043,0.10389869910844114,0.002797314583207731,0.08046868667191916,0.3862359265739705,0.46671812498876886,0.42723968291683334,-0.29237469132742977,-0.36281942588032773,-0.3467709962449142
11.0,0.11,0.10645230645779173,-0.0046894361519194535,-2.329656626669669e-07,0.11463427882022942,0.0018877713353118815,0.08721360802241065,0.4009308256568407,0.47621846724230965,0.4316366040613437,-0.29447851919904894,-0.36158418842208023,-0.344422996038933
