MD Temperature:                      0.0009406941 H          297.0474 K
MD Temperature:                      0.0009469573 H          299.0251 K
MD Temperature:                      0.0009398677 H          296.7864 K
MD Temperature:                      0.0009241538 H          291.8243 K
MD Temperature:                      0.0009117208 H          287.8983 K
MD Temperature:                      0.0009044074 H          285.5889 K
MD Temperature:                      0.0008939124 H          282.2749 K
MD Temperature:                      0.0008802898 H          277.9732 K
MD Temperature:                      0.0008758818 H          276.5813 K
MD Temperature:                      0.0008868285 H          280.0380 K
MD Temperature:                      0.0009011151 H          284.5493 K
MD Temperature:                      0.0009064536 H          286.2351 K
MD Temperature:                      0.0009076671 H          286.6183 K
MD Temperature:                      0.0009165829 H          289.4336 K
MD Temperature:                      0.0009304427 H          293.8102 K
MD Temperature:                      0.0009348954 H          295.2163 K
MD Temperature:                      0.0009269495 H          292.7071 K
MD Temperature:                      0.0009184409 H          290.0203 K
MD Temperature:                      0.0009169475 H          289.5488 K
MD Temperature:                      0.0009152016 H          288.9975 K
MD Temperature:                      0.0009063039 H          286.1878 K
MD Temperature:                      0.0008984137 H          283.6963 K
MD Temperature:                      0.0009032442 H          285.2216 K
MD Temperature:                      0.0009161647 H          289.3016 K
MD Temperature:                      0.0009236867 H          291.6769 K
MD Temperature:                      0.0009230333 H          291.4705 K
MD Temperature:                      0.0009224991 H          291.3018 K
MD Temperature:                      0.0009259716 H          292.3983 K
MD Temperature:                      0.0009259311 H          292.3856 K
MD Temperature:                      0.0009172520 H          289.6449 K
MD Temperature:                      0.0009097012 H          287.2606 K
MD Temperature:                      0.0009142968 H          288.7118 K
MD Temperature:                      0.0009251387 H          292.1354 K
MD Temperature:                      0.0009292983 H          293.4488 K
MD Temperature:                      0.0009261158 H          292.4439 K
MD Temperature:                      0.0009279337 H          293.0179 K
MD Temperature:                      0.0009405611 H          297.0054 K
MD Temperature:                      0.0009527899 H          300.8669 K
MD Temperature:                      0.0009530470 H          300.9481 K
MD Temperature:                      0.0009469865 H          299.0343 K
MD Temperature:                      0.0009459231 H          298.6985 K
MD Temperature:                      0.0009500266 H          299.9943 K
MD Temperature:                      0.0009509946 H          300.3000 K
MD Temperature:                      0.0009448645 H          298.3643 K
MD Temperature:                      0.0009396924 H          296.7310 K
MD Temperature:                      0.0009438288 H          298.0372 K
MD Temperature:                      0.0009517808 H          300.5483 K
MD Temperature:                      0.0009516660 H          300.5120 K
MD Temperature:                      0.0009446902 H          298.3092 K
MD Temperature:                      0.0009429978 H          297.7748 K
MD Temperature:                      0.0009523003 H          300.7123 K
MD Temperature:                      0.0009639747 H          304.3988 K
MD Temperature:                      0.0009668880 H          305.3187 K
MD Temperature:                      0.0009648618 H          304.6789 K
MD Temperature:                      0.0009702428 H          306.3781 K
MD Temperature:                      0.0009813045 H          309.8711 K
MD Temperature:                      0.0009833340 H          310.5119 K
MD Temperature:                      0.0009743745 H          307.6828 K
MD Temperature:                      0.0009668038 H          305.2921 K
MD Temperature:                      0.0009689414 H          305.9671 K
MD Temperature:                      0.0009751424 H          307.9253 K
MD Temperature:                      0.0009727646 H          307.1744 K
MD Temperature:                      0.0009619912 H          303.7724 K
MD Temperature:                      0.0009563194 H          301.9814 K
MD Temperature:                      0.0009585983 H          302.7010 K
MD Temperature:                      0.0009563337 H          301.9859 K
MD Temperature:                      0.0009445954 H          298.2793 K
MD Temperature:                      0.0009311875 H          294.0454 K
MD Temperature:                      0.0009245082 H          291.9363 K
MD Temperature:                      0.0009243819 H          291.8964 K
MD Temperature:                      0.0009236512 H          291.6656 K
MD Temperature:                      0.0009248945 H          292.0582 K
MD Temperature:                      0.0009389535 H          296.4977 K
MD Temperature:                      0.0009614563 H          303.6035 K
MD Temperature:                      0.0009751115 H          307.9155 K
MD Temperature:                      0.0009754034 H          308.0077 K
MD Temperature:                      0.0009741915 H          307.6250 K
MD Temperature:                      0.0009832846 H          310.4963 K
MD Temperature:                      0.0010013234 H          316.1925 K
MD Temperature:                      0.0010179624 H          321.4467 K
MD Temperature:                      0.0010323072 H          325.9764 K
MD Temperature:                      0.0010532651 H          332.5944 K
MD Temperature:                      0.0010796352 H          340.9214 K
MD Temperature:                      0.0010969498 H          346.3889 K
MD Temperature:                      0.0010963669 H          346.2049 K
MD Temperature:                      0.0010854049 H          342.7434 K
MD Temperature:                      0.0010754325 H          339.5943 K
MD Temperature:                      0.0010662922 H          336.7080 K
MD Temperature:                      0.0010538450 H          332.7775 K
MD Temperature:                      0.0010442474 H          329.7469 K
MD Temperature:                      0.0010465328 H          330.4685 K
MD Temperature:                      0.0010566431 H          333.6611 K
MD Temperature:                      0.0010613448 H          335.1458 K
MD Temperature:                      0.0010536140 H          332.7046 K
MD Temperature:                      0.0010405465 H          328.5782 K
MD Temperature:                      0.0010320142 H          325.8839 K
MD Temperature:                      0.0010247963 H          323.6047 K
MD Temperature:                      0.0010110515 H          319.2644 K
MD Temperature:                      0.0009924480 H          313.3899 K
MD Temperature:                      0.0009755344 H          308.0490 K
MD Temperature:                      0.0009642967 H          304.5005 K
MD Temperature:                      0.0009588859 H          302.7919 K
MD Temperature:                      0.0009561577 H          301.9303 K
MD Temperature:                      0.0009548384 H          301.5138 K
MD Temperature:                      0.0009557979 H          301.8167 K
MD Temperature:                      0.0009597061 H          303.0509 K
MD Temperature:                      0.0009660036 H          305.0394 K
MD Temperature:                      0.0009698221 H          306.2452 K
MD Temperature:                      0.0009665570 H          305.2142 K
MD Temperature:                      0.0009605525 H          303.3181 K
MD Temperature:                      0.0009590307 H          302.8376 K
MD Temperature:                      0.0009601031 H          303.1762 K
MD Temperature:                      0.0009588345 H          302.7756 K
MD Temperature:                      0.0009566688 H          302.0918 K
MD Temperature:                      0.0009581625 H          302.5634 K
MD Temperature:                      0.0009618612 H          303.7314 K
MD Temperature:                      0.0009571576 H          302.2461 K
MD Temperature:                      0.0009406555 H          297.0351 K
MD Temperature:                      0.0009294424 H          293.4943 K
MD Temperature:                      0.0009341695 H          294.9870 K
MD Temperature:                      0.0009397151 H          296.7382 K
MD Temperature:                      0.0009349458 H          295.2322 K
MD Temperature:                      0.0009283495 H          293.1492 K
MD Temperature:                      0.0009264655 H          292.5543 K
MD Temperature:                      0.0009221802 H          291.2011 K
MD Temperature:                      0.0009104192 H          287.4873 K
MD Temperature:                      0.0008987392 H          283.7990 K
MD Temperature:                      0.0008970952 H          283.2799 K
MD Temperature:                      0.0009031556 H          285.1936 K
MD Temperature:                      0.0009033156 H          285.2442 K
MD Temperature:                      0.0008954786 H          282.7694 K
MD Temperature:                      0.0008919474 H          281.6544 K
MD Temperature:                      0.0008970257 H          283.2580 K
MD Temperature:                      0.0009051831 H          285.8339 K
MD Temperature:                      0.0009106773 H          287.5688 K
MD Temperature:                      0.0009086594 H          286.9316 K
MD Temperature:                      0.0009008722 H          284.4726 K
MD Temperature:                      0.0008900146 H          281.0441 K
MD Temperature:                      0.0008731335 H          275.7134 K
MD Temperature:                      0.0008566601 H          270.5115 K
MD Temperature:                      0.0008550407 H          270.0002 K
MD Temperature:                      0.0008691451 H          274.4540 K
MD Temperature:                      0.0008876887 H          280.3096 K
MD Temperature:                      0.0009033136 H          285.2435 K
MD Temperature:                      0.0009141139 H          288.6540 K
MD Temperature:                      0.0009204490 H          290.6545 K
MD Temperature:                      0.0009256400 H          292.2936 K
MD Temperature:                      0.0009304196 H          293.8029 K
MD Temperature:                      0.0009345770 H          295.1157 K
MD Temperature:                      0.0009398079 H          296.7675 K
MD Temperature:                      0.0009429915 H          297.7728 K
MD Temperature:                      0.0009408836 H          297.1072 K
MD Temperature:                      0.0009403675 H          296.9442 K
MD Temperature:                      0.0009510797 H          300.3268 K
MD Temperature:                      0.0009680222 H          305.6769 K
MD Temperature:                      0.0009729194 H          307.2233 K
MD Temperature:                      0.0009571354 H          302.2391 K
MD Temperature:                      0.0009359880 H          295.5613 K
MD Temperature:                      0.0009307648 H          293.9119 K
MD Temperature:                      0.0009381349 H          296.2392 K
MD Temperature:                      0.0009399022 H          296.7973 K
MD Temperature:                      0.0009312162 H          294.0545 K
MD Temperature:                      0.0009224037 H          291.2717 K
MD Temperature:                      0.0009244408 H          291.9150 K
MD Temperature:                      0.0009373789 H          296.0005 K
MD Temperature:                      0.0009544316 H          301.3853 K
MD Temperature:                      0.0009647100 H          304.6310 K
MD Temperature:                      0.0009613831 H          303.5804 K
MD Temperature:                      0.0009606146 H          303.3378 K
MD Temperature:                      0.0009828112 H          310.3469 K
MD Temperature:                      0.0010112248 H          319.3192 K
MD Temperature:                      0.0010195506 H          321.9482 K
MD Temperature:                      0.0010140565 H          320.2133 K
MD Temperature:                      0.0010143635 H          320.3103 K
MD Temperature:                      0.0010260325 H          323.9950 K
MD Temperature:                      0.0010378777 H          327.7355 K
MD Temperature:                      0.0010418510 H          328.9901 K
MD Temperature:                      0.0010427271 H          329.2668 K
MD Temperature:                      0.0010428905 H          329.3184 K
MD Temperature:                      0.0010398269 H          328.3510 K
MD Temperature:                      0.0010346494 H          326.7160 K
MD Temperature:                      0.0010288087 H          324.8717 K
MD Temperature:                      0.0010247475 H          323.5893 K
MD Temperature:                      0.0010185797 H          321.6417 K
MD Temperature:                      0.0010002597 H          315.8567 K
MD Temperature:                      0.0009769017 H          308.4808 K
MD Temperature:                      0.0009679116 H          305.6420 K
MD Temperature:                      0.0009737025 H          307.4706 K
MD Temperature:                      0.0009742140 H          307.6321 K
MD Temperature:                      0.0009604687 H          303.2917 K
MD Temperature:                      0.0009451540 H          298.4557 K
MD Temperature:                      0.0009372164 H          295.9492 K
MD Temperature:                      0.0009260605 H          292.4264 K
MD Temperature:                      0.0009041755 H          285.5157 K
MD Temperature:                      0.0008853576 H          279.5735 K
MD Temperature:                      0.0008837644 H          279.0704 K
MD Temperature:                      0.0008926992 H          281.8918 K
MD Temperature:                      0.0008995893 H          284.0675 K
MD Temperature:                      0.0009059429 H          286.0738 K
MD Temperature:                      0.0009179688 H          289.8713 K
MD Temperature:                      0.0009278474 H          292.9907 K
MD Temperature:                      0.0009226864 H          291.3610 K
MD Temperature:                      0.0009099392 H          287.3357 K
MD Temperature:                      0.0009091053 H          287.0724 K
MD Temperature:                      0.0009231400 H          291.5042 K
MD Temperature:                      0.0009380245 H          296.2044 K
MD Temperature:                      0.0009475682 H          299.2180 K
MD Temperature:                      0.0009587466 H          302.7479 K
MD Temperature:                      0.0009702014 H          306.3650 K
MD Temperature:                      0.0009660919 H          305.0673 K
MD Temperature:                      0.0009427671 H          297.7020 K
MD Temperature:                      0.0009196073 H          290.3887 K
MD Temperature:                      0.0009096964 H          287.2590 K
MD Temperature:                      0.0009005479 H          284.3702 K
MD Temperature:                      0.0008778578 H          277.2052 K
MD Temperature:                      0.0008515174 H          268.8876 K
MD Temperature:                      0.0008364459 H          264.1284 K
MD Temperature:                      0.0008273532 H          261.2572 K
MD Temperature:                      0.0008120605 H          256.4281 K
MD Temperature:                      0.0007956986 H          251.2614 K
MD Temperature:                      0.0007933873 H          250.5316 K
MD Temperature:                      0.0008048196 H          254.1416 K
MD Temperature:                      0.0008149550 H          257.3421 K
MD Temperature:                      0.0008192856 H          258.7096 K
MD Temperature:                      0.0008284972 H          261.6184 K
MD Temperature:                      0.0008452573 H          266.9108 K
MD Temperature:                      0.0008580854 H          270.9616 K
MD Temperature:                      0.0008623932 H          272.3219 K
MD Temperature:                      0.0008705394 H          274.8943 K
MD Temperature:                      0.0008909482 H          281.3388 K
MD Temperature:                      0.0009145040 H          288.7772 K
MD Temperature:                      0.0009304648 H          293.8172 K
MD Temperature:                      0.0009406601 H          297.0366 K
MD Temperature:                      0.0009506762 H          300.1994 K
MD Temperature:                      0.0009576982 H          302.4168 K
MD Temperature:                      0.0009560636 H          301.9006 K
MD Temperature:                      0.0009452342 H          298.4810 K
MD Temperature:                      0.0009290320 H          293.3647 K
MD Temperature:                      0.0009144092 H          288.7473 K
MD Temperature:                      0.0009074373 H          286.5457 K
MD Temperature:                      0.0009103233 H          287.4570 K
MD Temperature:                      0.0009243300 H          291.8800 K
MD Temperature:                      0.0009445071 H          298.2514 K
MD Temperature:                      0.0009626745 H          303.9882 K
MD Temperature:                      0.0009784825 H          308.9800 K
MD Temperature:                      0.0009933360 H          313.6703 K
MD Temperature:                      0.0009980631 H          315.1630 K
MD Temperature:                      0.0009857153 H          311.2639 K
MD Temperature:                      0.0009668679 H          305.3124 K
MD Temperature:                      0.0009562173 H          301.9492 K
MD Temperature:                      0.0009565941 H          302.0682 K
MD Temperature:                      0.0009590240 H          302.8355 K
MD Temperature:                      0.0009562124 H          301.9476 K
MD Temperature:                      0.0009522597 H          300.6995 K
MD Temperature:                      0.0009540013 H          301.2494 K
MD Temperature:                      0.0009541534 H          301.2974 K
MD Temperature:                      0.0009378163 H          296.1386 K
MD Temperature:                      0.0009069969 H          286.4066 K
MD Temperature:                      0.0008782348 H          277.3243 K
MD Temperature:                      0.0008608073 H          271.8211 K
MD Temperature:                      0.0008518926 H          269.0061 K
MD Temperature:                      0.0008473378 H          267.5678 K
MD Temperature:                      0.0008490551 H          268.1101 K
MD Temperature:                      0.0008594518 H          271.3931 K
MD Temperature:                      0.0008692768 H          274.4956 K
MD Temperature:                      0.0008626108 H          272.3906 K
MD Temperature:                      0.0008429441 H          266.1804 K
MD Temperature:                      0.0008397193 H          265.1621 K
MD Temperature:                      0.0008603874 H          271.6885 K
MD Temperature:                      0.0008770366 H          276.9459 K
MD Temperature:                      0.0008805391 H          278.0519 K
MD Temperature:                      0.0008811843 H          278.2557 K
MD Temperature:                      0.0008844328 H          279.2815 K
MD Temperature:                      0.0008915383 H          281.5252 K
MD Temperature:                      0.0009066753 H          286.3051 K
MD Temperature:                      0.0009321222 H          294.3406 K
MD Temperature:                      0.0009604349 H          303.2810 K
MD Temperature:                      0.0009820210 H          310.0973 K
MD Temperature:                      0.0009982358 H          315.2176 K
MD Temperature:                      0.0010138144 H          320.1369 K
MD Temperature:                      0.0010224897 H          322.8763 K
MD Temperature:                      0.0010165479 H          321.0001 K
MD Temperature:                      0.0010061066 H          317.7030 K
MD Temperature:                      0.0010112181 H          319.3170 K
MD Temperature:                      0.0010303725 H          325.3655 K
MD Temperature:                      0.0010436479 H          329.5575 K
MD Temperature:                      0.0010438378 H          329.6175 K
MD Temperature:                      0.0010407401 H          328.6393 K
MD Temperature:                      0.0010414857 H          328.8748 K
MD Temperature:                      0.0010406098 H          328.5982 K
MD Temperature:                      0.0010327543 H          326.1176 K
MD Temperature:                      0.0010239845 H          323.3484 K
MD Temperature:                      0.0010232245 H          323.1084 K
MD Temperature:                      0.0010257673 H          323.9113 K
MD Temperature:                      0.0010206961 H          322.3099 K
MD Temperature:                      0.0010113564 H          319.3607 K
MD Temperature:                      0.0010075648 H          318.1634 K
MD Temperature:                      0.0010094354 H          318.7541 K
MD Temperature:                      0.0010110935 H          319.2777 K
MD Temperature:                      0.0010093864 H          318.7386 K
MD Temperature:                      0.0010065318 H          317.8372 K
MD Temperature:                      0.0010041576 H          317.0875 K
MD Temperature:                      0.0009958886 H          314.4764 K
MD Temperature:                      0.0009789591 H          309.1305 K
MD Temperature:                      0.0009621072 H          303.8091 K
MD Temperature:                      0.0009475365 H          299.2080 K
MD Temperature:                      0.0009283377 H          293.1455 K
MD Temperature:                      0.0009048701 H          285.7350 K
MD Temperature:                      0.0008846085 H          279.3369 K
MD Temperature:                      0.0008721306 H          275.3967 K
MD Temperature:                      0.0008636581 H          272.7213 K
MD Temperature:                      0.0008503321 H          268.5133 K
MD Temperature:                      0.0008316983 H          262.6292 K
MD Temperature:                      0.0008148130 H          257.2973 K
MD Temperature:                      0.0007981950 H          252.0497 K
MD Temperature:                      0.0007795658 H          246.1671 K
MD Temperature:                      0.0007667734 H          242.1276 K
MD Temperature:                      0.0007645343 H          241.4206 K
MD Temperature:                      0.0007696587 H          243.0387 K
MD Temperature:                      0.0007767187 H          245.2681 K
MD Temperature:                      0.0007806784 H          246.5184 K
MD Temperature:                      0.0007835487 H          247.4248 K
MD Temperature:                      0.0007920743 H          250.1170 K
MD Temperature:                      0.0008047299 H          254.1133 K
MD Temperature:                      0.0008151395 H          257.4004 K
MD Temperature:                      0.0008232727 H          259.9687 K
MD Temperature:                      0.0008350553 H          263.6893 K
MD Temperature:                      0.0008557107 H          270.2117 K
MD Temperature:                      0.0008858128 H          279.7172 K
MD Temperature:                      0.0009217439 H          291.0633 K
MD Temperature:                      0.0009565226 H          302.0456 K
MD Temperature:                      0.0009836944 H          310.6257 K
MD Temperature:                      0.0010032656 H          316.8058 K
MD Temperature:                      0.0010187071 H          321.6819 K
MD Temperature:                      0.0010302095 H          325.3140 K
MD Temperature:                      0.0010375437 H          327.6300 K
MD Temperature:                      0.0010442420 H          329.7452 K
MD Temperature:                      0.0010565242 H          333.6236 K
MD Temperature:                      0.0010772627 H          340.1722 K
MD Temperature:                      0.0010975453 H          346.5770 K
MD Temperature:                      0.0011088730 H          350.1540 K
MD Temperature:                      0.0011179812 H          353.0301 K
MD Temperature:                      0.0011291169 H          356.5465 K
MD Temperature:                      0.0011324342 H          357.5940 K
MD Temperature:                      0.0011233230 H          354.7169 K
MD Temperature:                      0.0011093533 H          350.3056 K
MD Temperature:                      0.0010973244 H          346.5072 K
MD Temperature:                      0.0010861873 H          342.9904 K
MD Temperature:                      0.0010681450 H          337.2931 K
MD Temperature:                      0.0010414515 H          328.8640 K
MD Temperature:                      0.0010192284 H          321.8465 K
MD Temperature:                      0.0010076883 H          318.2024 K
MD Temperature:                      0.0009957318 H          314.4269 K
MD Temperature:                      0.0009776448 H          308.7154 K
MD Temperature:                      0.0009618102 H          303.7153 K
MD Temperature:                      0.0009541297 H          301.2900 K
MD Temperature:                      0.0009464521 H          298.8656 K
MD Temperature:                      0.0009288797 H          293.3167 K
MD Temperature:                      0.0009073076 H          286.5047 K
MD Temperature:                      0.0008943460 H          282.4118 K
MD Temperature:                      0.0008878024 H          280.3455 K
MD Temperature:                      0.0008758360 H          276.5668 K
MD Temperature:                      0.0008554871 H          270.1411 K
MD Temperature:                      0.0008375397 H          264.4738 K
MD Temperature:                      0.0008327972 H          262.9763 K
MD Temperature:                      0.0008346666 H          263.5666 K
MD Temperature:                      0.0008284562 H          261.6055 K
MD Temperature:                      0.0008162436 H          257.7490 K
MD Temperature:                      0.0008117463 H          256.3289 K
MD Temperature:                      0.0008170523 H          258.0044 K
MD Temperature:                      0.0008220852 H          259.5937 K
MD Temperature:                      0.0008217941 H          259.5017 K
MD Temperature:                      0.0008242954 H          260.2916 K
MD Temperature:                      0.0008373835 H          264.4245 K
MD Temperature:                      0.0008547402 H          269.9053 K
MD Temperature:                      0.0008655554 H          273.3205 K
MD Temperature:                      0.0008705862 H          274.9090 K
MD Temperature:                      0.0008777284 H          277.1644 K
MD Temperature:                      0.0008859050 H          279.7463 K
MD Temperature:                      0.0008832298 H          278.9016 K
MD Temperature:                      0.0008655885 H          273.3309 K
MD Temperature:                      0.0008475825 H          267.6451 K
MD Temperature:                      0.0008434537 H          266.3413 K
MD Temperature:                      0.0008494831 H          268.2452 K
MD Temperature:                      0.0008540743 H          269.6950 K
MD Temperature:                      0.0008538419 H          269.6216 K
MD Temperature:                      0.0008555957 H          270.1754 K
MD Temperature:                      0.0008642585 H          272.9109 K
MD Temperature:                      0.0008737467 H          275.9071 K
MD Temperature:                      0.0008781027 H          277.2826 K
MD Temperature:                      0.0008833721 H          278.9465 K
MD Temperature:                      0.0008943064 H          282.3993 K
MD Temperature:                      0.0009049246 H          285.7523 K
MD Temperature:                      0.0009117479 H          287.9069 K
MD Temperature:                      0.0009216474 H          291.0329 K
MD Temperature:                      0.0009426893 H          297.6774 K
MD Temperature:                      0.0009690531 H          306.0024 K
MD Temperature:                      0.0009864450 H          311.4943 K
MD Temperature:                      0.0009959203 H          314.4864 K
MD Temperature:                      0.0010110986 H          319.2793 K
MD Temperature:                      0.0010306044 H          325.4388 K
MD Temperature:                      0.0010378286 H          327.7200 K
MD Temperature:                      0.0010277785 H          324.5464 K
MD Temperature:                      0.0010160227 H          320.8342 K
MD Temperature:                      0.0010176317 H          321.3423 K
MD Temperature:                      0.0010226688 H          322.9329 K
MD Temperature:                      0.0010131498 H          319.9270 K
MD Temperature:                      0.0009934405 H          313.7033 K
MD Temperature:                      0.0009808039 H          309.7130 K
MD Temperature:                      0.0009783745 H          308.9459 K
MD Temperature:                      0.0009765291 H          308.3631 K
MD Temperature:                      0.0009714585 H          306.7620 K
MD Temperature:                      0.0009628344 H          304.0387 K
MD Temperature:                      0.0009483352 H          299.4602 K
MD Temperature:                      0.0009326898 H          294.5198 K
MD Temperature:                      0.0009230181 H          291.4657 K
MD Temperature:                      0.0009180887 H          289.9091 K
MD Temperature:                      0.0009140247 H          288.6258 K
MD Temperature:                      0.0009074771 H          286.5583 K
MD Temperature:                      0.0008999551 H          284.1830 K
MD Temperature:                      0.0009002555 H          284.2779 K
MD Temperature:                      0.0009092073 H          287.1046 K
MD Temperature:                      0.0009182466 H          289.9590 K
MD Temperature:                      0.0009257989 H          292.3438 K
MD Temperature:                      0.0009337211 H          294.8455 K
MD Temperature:                      0.0009388933 H          296.4787 K
MD Temperature:                      0.0009362734 H          295.6514 K
MD Temperature:                      0.0009224216 H          291.2773 K
MD Temperature:                      0.0009076466 H          286.6118 K
MD Temperature:                      0.0009084212 H          286.8564 K
MD Temperature:                      0.0009174161 H          289.6967 K
MD Temperature:                      0.0009198140 H          290.4539 K
MD Temperature:                      0.0009193044 H          290.2930 K
MD Temperature:                      0.0009210068 H          290.8306 K
MD Temperature:                      0.0009206651 H          290.7227 K
MD Temperature:                      0.0009132619 H          288.3850 K
MD Temperature:                      0.0009006332 H          284.3971 K
MD Temperature:                      0.0008934942 H          282.1428 K
MD Temperature:                      0.0008951195 H          282.6561 K
MD Temperature:                      0.0008922858 H          281.7612 K
MD Temperature:                      0.0008784020 H          277.3771 K
MD Temperature:                      0.0008699167 H          274.6976 K
MD Temperature:                      0.0008822780 H          278.6010 K
MD Temperature:                      0.0009058500 H          286.0445 K
MD Temperature:                      0.0009219333 H          291.1232 K
MD Temperature:                      0.0009311193 H          294.0239 K
MD Temperature:                      0.0009474101 H          299.1681 K
MD Temperature:                      0.0009706548 H          306.5082 K
MD Temperature:                      0.0009898920 H          312.5828 K
MD Temperature:                      0.0010070455 H          317.9994 K
MD Temperature:                      0.0010313131 H          325.6625 K
MD Temperature:                      0.0010570145 H          333.7784 K
MD Temperature:                      0.0010733952 H          338.9510 K
MD Temperature:                      0.0010846780 H          342.5138 K
MD Temperature:                      0.0011024648 H          348.1304 K
MD Temperature:                      0.0011304741 H          356.9751 K
MD Temperature:                      0.0011541905 H          364.4641 K
MD Temperature:                      0.0011527028 H          363.9943 K
MD Temperature:                      0.0011334139 H          357.9034 K
MD Temperature:                      0.0011258194 H          355.5052 K
MD Temperature:                      0.0011329264 H          357.7494 K
MD Temperature:                      0.0011330549 H          357.7900 K
MD Temperature:                      0.0011202915 H          353.7597 K
MD Temperature:                      0.0011093961 H          350.3192 K
MD Temperature:                      0.0011077776 H          349.8081 K
MD Temperature:                      0.0011028674 H          348.2576 K
MD Temperature:                      0.0010887925 H          343.8131 K
MD Temperature:                      0.0010758513 H          339.7266 K
MD Temperature:                      0.0010682916 H          337.3394 K
MD Temperature:                      0.0010629345 H          335.6478 K
MD Temperature:                      0.0010504739 H          331.7130 K
MD Temperature:                      0.0010250328 H          323.6794 K
MD Temperature:                      0.0010002970 H          315.8684 K
MD Temperature:                      0.0009934948 H          313.7205 K
MD Temperature:                      0.0010026501 H          316.6115 K
MD Temperature:                      0.0010133668 H          319.9956 K
MD Temperature:                      0.0010145162 H          320.3585 K
MD Temperature:                      0.0010029229 H          316.6976 K
MD Temperature:                      0.0009881144 H          312.0215 K
MD Temperature:                      0.0009772231 H          308.5823 K
MD Temperature:                      0.0009577746 H          302.4409 K
MD Temperature:                      0.0009274328 H          292.8598 K
MD Temperature:                      0.0009032151 H          285.2124 K
MD Temperature:                      0.0008934668 H          282.1342 K
MD Temperature:                      0.0008886652 H          280.6179 K
MD Temperature:                      0.0008793349 H          277.6717 K
MD Temperature:                      0.0008770123 H          276.9383 K
MD Temperature:                      0.0008948587 H          282.5737 K
MD Temperature:                      0.0009127476 H          288.2226 K
MD Temperature:                      0.0009116926 H          287.8894 K
MD Temperature:                      0.0009013714 H          284.6302 K
MD Temperature:                      0.0008946386 H          282.5042 K
MD Temperature:                      0.0008972918 H          283.3420 K
MD Temperature:                      0.0009048198 H          285.7192 K
MD Temperature:                      0.0009015091 H          284.6737 K
MD Temperature:                      0.0008835271 H          278.9955 K
MD Temperature:                      0.0008786864 H          277.4669 K
MD Temperature:                      0.0009088956 H          287.0062 K
MD Temperature:                      0.0009444204 H          298.2240 K
MD Temperature:                      0.0009498648 H          299.9432 K
MD Temperature:                      0.0009381122 H          296.2321 K
MD Temperature:                      0.0009377377 H          296.1138 K
MD Temperature:                      0.0009486972 H          299.5745 K
MD Temperature:                      0.0009511450 H          300.3475 K
MD Temperature:                      0.0009409117 H          297.1161 K
MD Temperature:                      0.0009364333 H          295.7019 K
MD Temperature:                      0.0009415484 H          297.3171 K
MD Temperature:                      0.0009423283 H          297.5634 K
MD Temperature:                      0.0009454062 H          298.5353 K
MD Temperature:                      0.0009616800 H          303.6742 K
MD Temperature:                      0.0009828810 H          310.3689 K
MD Temperature:                      0.0009970431 H          314.8409 K
MD Temperature:                      0.0009916951 H          313.1522 K
MD Temperature:                      0.0009689791 H          305.9790 K
MD Temperature:                      0.0009542909 H          301.3409 K
MD Temperature:                      0.0009600114 H          303.1473 K
MD Temperature:                      0.0009654402 H          304.8615 K
MD Temperature:                      0.0009493609 H          299.7841 K
MD Temperature:                      0.0009209601 H          290.8159 K
MD Temperature:                      0.0009116382 H          287.8722 K
MD Temperature:                      0.0009328746 H          294.5781 K
MD Temperature:                      0.0009555519 H          301.7391 K
MD Temperature:                      0.0009559460 H          301.8635 K
MD Temperature:                      0.0009458395 H          298.6721 K
MD Temperature:                      0.0009407413 H          297.0622 K
MD Temperature:                      0.0009377881 H          296.1297 K
MD Temperature:                      0.0009317472 H          294.2221 K
MD Temperature:                      0.0009235898 H          291.6462 K
MD Temperature:                      0.0009131404 H          288.3466 K
MD Temperature:                      0.0009092609 H          287.1215 K
MD Temperature:                      0.0009233580 H          291.5731 K
MD Temperature:                      0.0009371581 H          295.9308 K
MD Temperature:                      0.0009358354 H          295.5131 K
MD Temperature:                      0.0009274418 H          292.8626 K
MD Temperature:                      0.0009179676 H          289.8709 K
MD Temperature:                      0.0009073827 H          286.5284 K
MD Temperature:                      0.0008992191 H          283.9506 K
MD Temperature:                      0.0008924986 H          281.8284 K
MD Temperature:                      0.0008744292 H          276.1226 K
MD Temperature:                      0.0008489511 H          268.0772 K
MD Temperature:                      0.0008445544 H          266.6889 K
MD Temperature:                      0.0008603701 H          271.6831 K
MD Temperature:                      0.0008684165 H          274.2239 K
MD Temperature:                      0.0008606871 H          271.7832 K
MD Temperature:                      0.0008499525 H          268.3935 K
MD Temperature:                      0.0008506995 H          268.6293 K
MD Temperature:                      0.0008643606 H          272.9432 K
MD Temperature:                      0.0008738490 H          275.9394 K
MD Temperature:                      0.0008602044 H          271.6307 K
MD Temperature:                      0.0008348593 H          263.6274 K
MD Temperature:                      0.0008332876 H          263.1311 K
MD Temperature:                      0.0008610453 H          271.8963 K
MD Temperature:                      0.0008902799 H          281.1278 K
MD Temperature:                      0.0009034383 H          285.2829 K
MD Temperature:                      0.0009071972 H          286.4699 K
MD Temperature:                      0.0009186526 H          290.0872 K
MD Temperature:                      0.0009461075 H          298.7568 K
MD Temperature:                      0.0009788483 H          309.0955 K
MD Temperature:                      0.0009961312 H          314.5530 K
MD Temperature:                      0.0009905960 H          312.8051 K
