MD Temperature:                      0.0008245071 H          260.3584 K
MD Temperature:                      0.0008082108 H          255.2125 K
MD Temperature:                      0.0007921570 H          250.1431 K
MD Temperature:                      0.0008033488 H          253.6772 K
MD Temperature:                      0.0008221504 H          259.6142 K
MD Temperature:                      0.0008095131 H          255.6237 K
MD Temperature:                      0.0007747531 H          244.6474 K
MD Temperature:                      0.0007546536 H          238.3005 K
MD Temperature:                      0.0007439048 H          234.9063 K
MD Temperature:                      0.0007229478 H          228.2886 K
MD Temperature:                      0.0007049445 H          222.6036 K
MD Temperature:                      0.0007167279 H          226.3245 K
MD Temperature:                      0.0007636064 H          241.1276 K
MD Temperature:                      0.0008203300 H          259.0394 K
MD Temperature:                      0.0008564393 H          270.4418 K
MD Temperature:                      0.0008665597 H          273.6376 K
MD Temperature:                      0.0008571919 H          270.6795 K
MD Temperature:                      0.0008332851 H          263.1303 K
MD Temperature:                      0.0008065275 H          254.6809 K
MD Temperature:                      0.0007932159 H          250.4775 K
MD Temperature:                      0.0008089679 H          255.4516 K
MD Temperature:                      0.0008596987 H          271.4711 K
MD Temperature:                      0.0009295036 H          293.5137 K
MD Temperature:                      0.0009894989 H          312.4587 K
MD Temperature:                      0.0010234044 H          323.1652 K
MD Temperature:                      0.0010340270 H          326.5195 K
MD Temperature:                      0.0010388777 H          328.0512 K
MD Temperature:                      0.0010497623 H          331.4883 K
MD Temperature:                      0.0010552586 H          333.2239 K
MD Temperature:                      0.0010505992 H          331.7526 K
MD Temperature:                      0.0010555533 H          333.3170 K
MD Temperature:                      0.0010850729 H          342.6385 K
MD Temperature:                      0.0011289479 H          356.4931 K
MD Temperature:                      0.0011687591 H          369.0645 K
MD Temperature:                      0.0012059071 H          380.7949 K
MD Temperature:                      0.0012484224 H          394.2201 K
MD Temperature:                      0.0012735651 H          402.1596 K
MD Temperature:                      0.0012516436 H          395.2373 K
MD Temperature:                      0.0011989516 H          378.5985 K
MD Temperature:                      0.0011638662 H          367.5194 K
MD Temperature:                      0.0011641284 H          367.6022 K
MD Temperature:                      0.0011677895 H          368.7583 K
MD Temperature:                      0.0011511495 H          363.5038 K
MD Temperature:                      0.0011427392 H          360.8481 K
MD Temperature:                      0.0011692487 H          369.2191 K
MD Temperature:                      0.0012016065 H          379.4369 K
MD Temperature:                      0.0012006509 H          379.1351 K
MD Temperature:                      0.0011738030 H          370.6572 K
MD Temperature:                      0.0011497519 H          363.0625 K
MD Temperature:                      0.0011262553 H          355.6429 K
MD Temperature:                      0.0010724896 H          338.6650 K
MD Temperature:                      0.0009876390 H          311.8713 K
MD Temperature:                      0.0009184923 H          290.0366 K
MD Temperature:                      0.0008890592 H          280.7424 K
MD Temperature:                      0.0008712677 H          275.1243 K
MD Temperature:                      0.0008501564 H          268.4578 K
MD Temperature:                      0.0008467979 H          267.3973 K
MD Temperature:                      0.0008672332 H          273.8503 K
MD Temperature:                      0.0008792385 H          277.6412 K
MD Temperature:                      0.0008581674 H          270.9875 K
MD Temperature:                      0.0008229323 H          259.8612 K
MD Temperature:                      0.0007983411 H          252.0959 K
MD Temperature:                      0.0007794590 H          246.1334 K
MD Temperature:                      0.0007518252 H          237.4073 K
MD Temperature:                      0.0007223776 H          228.1085 K
MD Temperature:                      0.0007141276 H          225.5034 K
MD Temperature:                      0.0007369474 H          232.7093 K
MD Temperature:                      0.0007791189 H          246.0260 K
MD Temperature:                      0.0008284135 H          261.5920 K
MD Temperature:                      0.0008724749 H          275.5054 K
MD Temperature:                      0.0008925155 H          281.8338 K
MD Temperature:                      0.0008845466 H          279.3174 K
MD Temperature:                      0.0008646872 H          273.0463 K
MD Temperature:                      0.0008515683 H          268.9037 K
MD Temperature:                      0.0008497555 H          268.3312 K
MD Temperature:                      0.0008503508 H          268.5192 K
MD Temperature:                      0.0008546163 H          269.8662 K
MD Temperature:                      0.0008759501 H          276.6028 K
MD Temperature:                      0.0009063098 H          286.1896 K
MD Temperature:                      0.0009267466 H          292.6431 K
MD Temperature:                      0.0009357998 H          295.5019 K
MD Temperature:                      0.0009360831 H          295.5913 K
MD Temperature:                      0.0009232779 H          291.5477 K
MD Temperature:                      0.0008929819 H          281.9810 K
MD Temperature:                      0.0008564999 H          270.4610 K
MD Temperature:                      0.0008423026 H          265.9778 K
MD Temperature:                      0.0008580638 H          270.9548 K
MD Temperature:                      0.0008767557 H          276.8572 K
MD Temperature:                      0.0008817419 H          278.4317 K
MD Temperature:                      0.0008812408 H          278.2735 K
MD Temperature:                      0.0008852783 H          279.5484 K
MD Temperature:                      0.0008916216 H          281.5515 K
MD Temperature:                      0.0008842414 H          279.2210 K
MD Temperature:                      0.0008583295 H          271.0387 K
MD Temperature:                      0.0008338169 H          263.2982 K
MD Temperature:                      0.0008218530 H          259.5203 K
MD Temperature:                      0.0008154734 H          257.5058 K
MD Temperature:                      0.0008111895 H          256.1531 K
MD Temperature:                      0.0008145082 H          257.2011 K
MD Temperature:                      0.0008383586 H          264.7324 K
MD Temperature:                      0.0008734225 H          275.8047 K
MD Temperature:                      0.0008875736 H          280.2732 K
MD Temperature:                      0.0008782916 H          277.3422 K
MD Temperature:                      0.0008702246 H          274.7949 K
MD Temperature:                      0.0008709815 H          275.0339 K
MD Temperature:                      0.0008697377 H          274.6411 K
MD Temperature:                      0.0008489436 H          268.0749 K
MD Temperature:                      0.0008164392 H          257.8108 K
MD Temperature:                      0.0008196418 H          258.8221 K
MD Temperature:                      0.0008629702 H          272.5041 K
MD Temperature:                      0.0008911141 H          281.3912 K
MD Temperature:                      0.0008847809 H          279.3914 K
MD Temperature:                      0.0008771826 H          276.9920 K
MD Temperature:                      0.0008943195 H          282.4034 K
MD Temperature:                      0.0009207336 H          290.7443 K
MD Temperature:                      0.0009143497 H          288.7285 K
MD Temperature:                      0.0008815204 H          278.3618 K
MD Temperature:                      0.0008790616 H          277.5854 K
MD Temperature:                      0.0009041199 H          285.4982 K
MD Temperature:                      0.0009092351 H          287.1134 K
MD Temperature:                      0.0008997521 H          284.1189 K
MD Temperature:                      0.0009150167 H          288.9391 K
MD Temperature:                      0.0009695815 H          306.1693 K
MD Temperature:                      0.0010384598 H          327.9193 K
MD Temperature:                      0.0010844834 H          342.4524 K
MD Temperature:                      0.0011012045 H          347.7325 K
MD Temperature:                      0.0010988749 H          346.9968 K
MD Temperature:                      0.0010835610 H          342.1611 K
MD Temperature:                      0.0010704476 H          338.0202 K
MD Temperature:                      0.0010703487 H          337.9890 K
MD Temperature:                      0.0010843095 H          342.3975 K
MD Temperature:                      0.0011125222 H          351.3063 K
MD Temperature:                      0.0011454915 H          361.7172 K
MD Temperature:                      0.0011789486 H          372.2821 K
MD Temperature:                      0.0012162787 H          384.0700 K
MD Temperature:                      0.0012451253 H          393.1790 K
MD Temperature:                      0.0012540964 H          396.0118 K
MD Temperature:                      0.0012426576 H          392.3998 K
MD Temperature:                      0.0012119770 H          382.7116 K
MD Temperature:                      0.0011792690 H          372.3832 K
MD Temperature:                      0.0011622345 H          367.0042 K
MD Temperature:                      0.0011608068 H          366.5534 K
MD Temperature:                      0.0011682418 H          368.9011 K
MD Temperature:                      0.0011654063 H          368.0057 K
MD Temperature:                      0.0011459556 H          361.8637 K
MD Temperature:                      0.0011350152 H          358.4090 K
MD Temperature:                      0.0011313895 H          357.2641 K
MD Temperature:                      0.0011081665 H          349.9309 K
MD Temperature:                      0.0010674226 H          337.0650 K
MD Temperature:                      0.0010291640 H          324.9839 K
MD Temperature:                      0.0010016866 H          316.3072 K
MD Temperature:                      0.0009746656 H          307.7747 K
MD Temperature:                      0.0009375971 H          296.0694 K
MD Temperature:                      0.0009162655 H          289.3334 K
MD Temperature:                      0.0009368143 H          295.8222 K
MD Temperature:                      0.0009656574 H          304.9301 K
MD Temperature:                      0.0009628477 H          304.0429 K
MD Temperature:                      0.0009432122 H          297.8425 K
MD Temperature:                      0.0009461757 H          298.7783 K
MD Temperature:                      0.0009746854 H          307.7809 K
MD Temperature:                      0.0009790454 H          309.1577 K
MD Temperature:                      0.0009318640 H          294.2590 K
MD Temperature:                      0.0008883900 H          280.5310 K
MD Temperature:                      0.0008943942 H          282.4270 K
MD Temperature:                      0.0009169100 H          289.5369 K
MD Temperature:                      0.0009234748 H          291.6099 K
MD Temperature:                      0.0009360965 H          295.5955 K
MD Temperature:                      0.0009843956 H          310.8472 K
MD Temperature:                      0.0010443038 H          329.7647 K
MD Temperature:                      0.0010627366 H          335.5853 K
MD Temperature:                      0.0010452030 H          330.0486 K
MD Temperature:                      0.0010446702 H          329.8804 K
MD Temperature:                      0.0010635162 H          335.8315 K
MD Temperature:                      0.0010616091 H          335.2292 K
MD Temperature:                      0.0010363763 H          327.2614 K
MD Temperature:                      0.0010304352 H          325.3853 K
MD Temperature:                      0.0010644770 H          336.1348 K
MD Temperature:                      0.0010999324 H          347.3308 K
MD Temperature:                      0.0011009879 H          347.6641 K
MD Temperature:                      0.0010910159 H          344.5151 K
MD Temperature:                      0.0010944348 H          345.5948 K
MD Temperature:                      0.0010878939 H          343.5293 K
MD Temperature:                      0.0010486193 H          331.1274 K
MD Temperature:                      0.0009946959 H          314.0997 K
MD Temperature:                      0.0009582328 H          302.5856 K
MD Temperature:                      0.0009358134 H          295.5061 K
MD Temperature:                      0.0009020406 H          284.8416 K
MD Temperature:                      0.0008679967 H          274.0914 K
MD Temperature:                      0.0008605462 H          271.7387 K
MD Temperature:                      0.0008605935 H          271.7536 K
MD Temperature:                      0.0008343992 H          263.4821 K
MD Temperature:                      0.0007909201 H          249.7525 K
MD Temperature:                      0.0007652756 H          241.6546 K
MD Temperature:                      0.0007631185 H          240.9735 K
MD Temperature:                      0.0007532131 H          237.8456 K
MD Temperature:                      0.0007233464 H          228.4144 K
MD Temperature:                      0.0007009845 H          221.3531 K
MD Temperature:                      0.0006978816 H          220.3733 K
MD Temperature:                      0.0006957814 H          219.7101 K
MD Temperature:                      0.0006935761 H          219.0137 K
MD Temperature:                      0.0007059288 H          222.9144 K
MD Temperature:                      0.0007329397 H          231.4438 K
MD Temperature:                      0.0007512975 H          237.2407 K
MD Temperature:                      0.0007393514 H          233.4684 K
MD Temperature:                      0.0007153050 H          225.8752 K
MD Temperature:                      0.0007103082 H          224.2973 K
MD Temperature:                      0.0007195177 H          227.2054 K
MD Temperature:                      0.0007299138 H          230.4883 K
MD Temperature:                      0.0007478062 H          236.1382 K
MD Temperature:                      0.0007780295 H          245.6820 K
MD Temperature:                      0.0008115729 H          256.2741 K
MD Temperature:                      0.0008330862 H          263.0675 K
MD Temperature:                      0.0008503834 H          268.5295 K
MD Temperature:                      0.0008865474 H          279.9492 K
MD Temperature:                      0.0009277912 H          292.9729 K
MD Temperature:                      0.0009414015 H          297.2707 K
MD Temperature:                      0.0009339354 H          294.9131 K
MD Temperature:                      0.0009334759 H          294.7680 K
MD Temperature:                      0.0009469342 H          299.0178 K
MD Temperature:                      0.0009631217 H          304.1294 K
MD Temperature:                      0.0009765798 H          308.3791 K
MD Temperature:                      0.0009988934 H          315.4252 K
MD Temperature:                      0.0010307281 H          325.4778 K
MD Temperature:                      0.0010423448 H          329.1461 K
MD Temperature:                      0.0010210317 H          322.4159 K
MD Temperature:                      0.0009974444 H          314.9677 K
MD Temperature:                      0.0009945688 H          314.0596 K
MD Temperature:                      0.0009955833 H          314.3800 K
MD Temperature:                      0.0009797528 H          309.3811 K
MD Temperature:                      0.0009592236 H          302.8985 K
MD Temperature:                      0.0009578685 H          302.4706 K
MD Temperature:                      0.0009644990 H          304.5643 K
MD Temperature:                      0.0009539391 H          301.2298 K
MD Temperature:                      0.0009368381 H          295.8297 K
MD Temperature:                      0.0009372745 H          295.9675 K
MD Temperature:                      0.0009470994 H          299.0700 K
MD Temperature:                      0.0009422829 H          297.5490 K
MD Temperature:                      0.0009213406 H          290.9360 K
MD Temperature:                      0.0009029769 H          285.1372 K
MD Temperature:                      0.0008925626 H          281.8486 K
MD Temperature:                      0.0008838017 H          279.0822 K
MD Temperature:                      0.0008836133 H          279.0227 K
MD Temperature:                      0.0009001418 H          284.2420 K
MD Temperature:                      0.0009250635 H          292.1116 K
MD Temperature:                      0.0009355799 H          295.4324 K
MD Temperature:                      0.0009199248 H          290.4889 K
MD Temperature:                      0.0008996698 H          284.0929 K
MD Temperature:                      0.0009002736 H          284.2836 K
MD Temperature:                      0.0009152238 H          289.0045 K
MD Temperature:                      0.0009245273 H          291.9423 K
MD Temperature:                      0.0009234682 H          291.6079 K
MD Temperature:                      0.0009226587 H          291.3522 K
MD Temperature:                      0.0009357965 H          295.5008 K
MD Temperature:                      0.0009642889 H          304.4980 K
MD Temperature:                      0.0009978076 H          315.0823 K
MD Temperature:                      0.0010233296 H          323.1416 K
MD Temperature:                      0.0010238591 H          323.3087 K
MD Temperature:                      0.0010004749 H          315.9246 K
MD Temperature:                      0.0009839034 H          310.6917 K
MD Temperature:                      0.0009884693 H          312.1335 K
MD Temperature:                      0.0009919675 H          313.2382 K
MD Temperature:                      0.0009803637 H          309.5740 K
MD Temperature:                      0.0009805037 H          309.6182 K
MD Temperature:                      0.0010174346 H          321.2800 K
MD Temperature:                      0.0010593250 H          334.5080 K
MD Temperature:                      0.0010565584 H          333.6343 K
MD Temperature:                      0.0010197559 H          322.0131 K
MD Temperature:                      0.0010038928 H          317.0039 K
MD Temperature:                      0.0010270066 H          324.3026 K
MD Temperature:                      0.0010492909 H          331.3395 K
MD Temperature:                      0.0010286445 H          324.8198 K
MD Temperature:                      0.0009857770 H          311.2834 K
MD Temperature:                      0.0009783088 H          308.9251 K
MD Temperature:                      0.0010007448 H          316.0099 K
MD Temperature:                      0.0009940557 H          313.8976 K
MD Temperature:                      0.0009516041 H          300.4925 K
MD Temperature:                      0.0009270269 H          292.7316 K
MD Temperature:                      0.0009448505 H          298.3598 K
MD Temperature:                      0.0009674496 H          305.4960 K
MD Temperature:                      0.0009557079 H          301.7883 K
MD Temperature:                      0.0009197475 H          290.4329 K
MD Temperature:                      0.0008922204 H          281.7406 K
MD Temperature:                      0.0008791517 H          277.6138 K
MD Temperature:                      0.0008628883 H          272.4783 K
MD Temperature:                      0.0008400007 H          265.2509 K
MD Temperature:                      0.0008289360 H          261.7570 K
MD Temperature:                      0.0008350888 H          263.6999 K
MD Temperature:                      0.0008426045 H          266.0732 K
MD Temperature:                      0.0008419917 H          265.8796 K
MD Temperature:                      0.0008355766 H          263.8539 K
MD Temperature:                      0.0008207357 H          259.1675 K
MD Temperature:                      0.0007992981 H          252.3981 K
MD Temperature:                      0.0007853383 H          247.9899 K
MD Temperature:                      0.0007801376 H          246.3477 K
MD Temperature:                      0.0007753624 H          244.8398 K
MD Temperature:                      0.0007714125 H          243.5925 K
MD Temperature:                      0.0007740362 H          244.4210 K
MD Temperature:                      0.0007870136 H          248.5189 K
MD Temperature:                      0.0008030492 H          253.5826 K
MD Temperature:                      0.0008060662 H          254.5353 K
MD Temperature:                      0.0007947999 H          250.9776 K
MD Temperature:                      0.0007862295 H          248.2713 K
MD Temperature:                      0.0007870726 H          248.5376 K
MD Temperature:                      0.0007843350 H          247.6731 K
MD Temperature:                      0.0007723929 H          243.9021 K
MD Temperature:                      0.0007684585 H          242.6597 K
MD Temperature:                      0.0007876609 H          248.7233 K
MD Temperature:                      0.0008213994 H          259.3771 K
MD Temperature:                      0.0008489673 H          268.0824 K
MD Temperature:                      0.0008604175 H          271.6980 K
MD Temperature:                      0.0008664415 H          273.6003 K
MD Temperature:                      0.0008760467 H          276.6333 K
MD Temperature:                      0.0008744488 H          276.1288 K
MD Temperature:                      0.0008535944 H          269.5435 K
MD Temperature:                      0.0008334142 H          263.1711 K
MD Temperature:                      0.0008310844 H          262.4354 K
MD Temperature:                      0.0008428561 H          266.1526 K
MD Temperature:                      0.0008591803 H          271.3074 K
MD Temperature:                      0.0008789253 H          277.5423 K
MD Temperature:                      0.0009080941 H          286.7531 K
MD Temperature:                      0.0009427030 H          297.6817 K
MD Temperature:                      0.0009631297 H          304.1319 K
MD Temperature:                      0.0009610185 H          303.4653 K
MD Temperature:                      0.0009511732 H          300.3564 K
MD Temperature:                      0.0009440791 H          298.1162 K
MD Temperature:                      0.0009372359 H          295.9553 K
MD Temperature:                      0.0009311642 H          294.0380 K
MD Temperature:                      0.0009335569 H          294.7936 K
MD Temperature:                      0.0009490392 H          299.6825 K
MD Temperature:                      0.0009681091 H          305.7043 K
MD Temperature:                      0.0009775387 H          308.6820 K
MD Temperature:                      0.0009808612 H          309.7311 K
MD Temperature:                      0.0009889219 H          312.2765 K
MD Temperature:                      0.0009954498 H          314.3378 K
MD Temperature:                      0.0009871827 H          311.7273 K
MD Temperature:                      0.0009706532 H          306.5077 K
MD Temperature:                      0.0009677663 H          305.5961 K
MD Temperature:                      0.0009858699 H          311.3127 K
MD Temperature:                      0.0010112076 H          319.3137 K
MD Temperature:                      0.0010313274 H          325.6670 K
MD Temperature:                      0.0010507416 H          331.7976 K
MD Temperature:                      0.0010804062 H          341.1649 K
MD Temperature:                      0.0011143232 H          351.8750 K
MD Temperature:                      0.0011373703 H          359.1527 K
MD Temperature:                      0.0011513739 H          363.5747 K
MD Temperature:                      0.0011670540 H          368.5261 K
MD Temperature:                      0.0011801057 H          372.6475 K
MD Temperature:                      0.0011924608 H          376.5489 K
MD Temperature:                      0.0012263948 H          387.2644 K
MD Temperature:                      0.0012855714 H          405.9508 K
MD Temperature:                      0.0013450826 H          424.7430 K
MD Temperature:                      0.0013836547 H          436.9231 K
MD Temperature:                      0.0014026721 H          442.9283 K
MD Temperature:                      0.0014199794 H          448.3935 K
MD Temperature:                      0.0014360766 H          453.4766 K
MD Temperature:                      0.0014192503 H          448.1633 K
MD Temperature:                      0.0013613929 H          429.8934 K
MD Temperature:                      0.0012978670 H          409.8335 K
MD Temperature:                      0.0012477231 H          393.9993 K
MD Temperature:                      0.0011979622 H          378.2861 K
MD Temperature:                      0.0011455496 H          361.7355 K
MD Temperature:                      0.0011076340 H          349.7627 K
MD Temperature:                      0.0010947632 H          345.6984 K
MD Temperature:                      0.0010918019 H          344.7634 K
MD Temperature:                      0.0010780232 H          340.4124 K
MD Temperature:                      0.0010544099 H          332.9559 K
MD Temperature:                      0.0010253500 H          323.7795 K
MD Temperature:                      0.0009861506 H          311.4014 K
MD Temperature:                      0.0009440741 H          298.1147 K
MD Temperature:                      0.0009220813 H          291.1699 K
MD Temperature:                      0.0009342313 H          295.0066 K
MD Temperature:                      0.0009691747 H          306.0408 K
MD Temperature:                      0.0010066148 H          317.8634 K
MD Temperature:                      0.0010455388 H          330.1546 K
MD Temperature:                      0.0010911999 H          344.5733 K
MD Temperature:                      0.0011247664 H          355.1727 K
MD Temperature:                      0.0011284189 H          356.3261 K
MD Temperature:                      0.0011149627 H          352.0770 K
MD Temperature:                      0.0011060030 H          349.2477 K
MD Temperature:                      0.0011025944 H          348.1714 K
MD Temperature:                      0.0010896373 H          344.0798 K
MD Temperature:                      0.0010689483 H          337.5468 K
MD Temperature:                      0.0010654310 H          336.4361 K
MD Temperature:                      0.0010861142 H          342.9673 K
MD Temperature:                      0.0011077428 H          349.7971 K
MD Temperature:                      0.0011210925 H          354.0126 K
MD Temperature:                      0.0011366592 H          358.9281 K
