MD Temperature:                      0.0009917400 H          313.1664 K
MD Temperature:                      0.0009806232 H          309.6560 K
MD Temperature:                      0.0009701270 H          306.3415 K
MD Temperature:                      0.0009554439 H          301.7049 K
MD Temperature:                      0.0009484980 H          299.5116 K
MD Temperature:                      0.0009558907 H          301.8461 K
MD Temperature:                      0.0009706086 H          306.4936 K
MD Temperature:                      0.0009781509 H          308.8752 K
MD Temperature:                      0.0009674489 H          305.4958 K
MD Temperature:                      0.0009555436 H          301.7364 K
MD Temperature:                      0.0009564508 H          302.0229 K
MD Temperature:                      0.0009510417 H          300.3149 K
MD Temperature:                      0.0009301277 H          293.7107 K
MD Temperature:                      0.0009102194 H          287.4242 K
MD Temperature:                      0.0009034213 H          285.2776 K
MD Temperature:                      0.0009075075 H          286.5679 K
MD Temperature:                      0.0009105635 H          287.5329 K
MD Temperature:                      0.0009041174 H          285.4973 K
MD Temperature:                      0.0009005553 H          284.3725 K
MD Temperature:                      0.0009089341 H          287.0183 K
MD Temperature:                      0.0009194537 H          290.3402 K
MD Temperature:                      0.0009263411 H          292.5150 K
MD Temperature:                      0.0009299957 H          293.6691 K
MD Temperature:                      0.0009275897 H          292.9093 K
MD Temperature:                      0.0009222629 H          291.2272 K
MD Temperature:                      0.0009190266 H          290.2053 K
MD Temperature:                      0.0009113675 H          287.7867 K
MD Temperature:                      0.0008909349 H          281.3347 K
MD Temperature:                      0.0008621337 H          272.2400 K
MD Temperature:                      0.0008408502 H          265.5192 K
MD Temperature:                      0.0008322862 H          262.8149 K
MD Temperature:                      0.0008230956 H          259.9127 K
MD Temperature:                      0.0008021650 H          253.3034 K
MD Temperature:                      0.0007813032 H          246.7158 K
MD Temperature:                      0.0007779923 H          245.6703 K
MD Temperature:                      0.0007853119 H          247.9816 K
MD Temperature:                      0.0007837558 H          247.4902 K
MD Temperature:                      0.0007691968 H          242.8929 K
MD Temperature:                      0.0007571453 H          239.0873 K
MD Temperature:                      0.0007611514 H          240.3523 K
MD Temperature:                      0.0007710569 H          243.4802 K
MD Temperature:                      0.0007713254 H          243.5650 K
MD Temperature:                      0.0007688770 H          242.7919 K
MD Temperature:                      0.0007764828 H          245.1936 K
MD Temperature:                      0.0007911888 H          249.8374 K
MD Temperature:                      0.0008100359 H          255.7888 K
MD Temperature:                      0.0008300560 H          262.1106 K
MD Temperature:                      0.0008384342 H          264.7563 K
MD Temperature:                      0.0008388108 H          264.8752 K
MD Temperature:                      0.0008475610 H          267.6383 K
MD Temperature:                      0.0008605416 H          271.7372 K
MD Temperature:                      0.0008656746 H          273.3581 K
MD Temperature:                      0.0008584902 H          271.0894 K
MD Temperature:                      0.0008449337 H          266.8086 K
MD Temperature:                      0.0008463870 H          267.2676 K
MD Temperature:                      0.0008639494 H          272.8133 K
MD Temperature:                      0.0008665728 H          273.6417 K
MD Temperature:                      0.0008515684 H          268.9037 K
MD Temperature:                      0.0008505215 H          268.5731 K
MD Temperature:                      0.0008678274 H          274.0379 K
MD Temperature:                      0.0008813374 H          278.3040 K
MD Temperature:                      0.0008774454 H          277.0750 K
MD Temperature:                      0.0008645600 H          273.0061 K
MD Temperature:                      0.0008680669 H          274.1135 K
MD Temperature:                      0.0008878457 H          280.3592 K
MD Temperature:                      0.0008909295 H          281.3329 K
MD Temperature:                      0.0008734358 H          275.8089 K
MD Temperature:                      0.0008641031 H          272.8618 K
MD Temperature:                      0.0008689362 H          274.3880 K
MD Temperature:                      0.0008739772 H          275.9799 K
MD Temperature:                      0.0008691075 H          274.4421 K
MD Temperature:                      0.0008578074 H          270.8738 K
MD Temperature:                      0.0008604690 H          271.7143 K
MD Temperature:                      0.0008808338 H          278.1450 K
MD Temperature:                      0.0008920712 H          281.6935 K
MD Temperature:                      0.0008878365 H          280.3563 K
MD Temperature:                      0.0008888287 H          280.6696 K
MD Temperature:                      0.0009037241 H          285.3732 K
MD Temperature:                      0.0009280020 H          293.0395 K
MD Temperature:                      0.0009505951 H          300.1738 K
MD Temperature:                      0.0009649998 H          304.7225 K
MD Temperature:                      0.0009841603 H          310.7729 K
MD Temperature:                      0.0010150406 H          320.5241 K
MD Temperature:                      0.0010412995 H          328.8160 K
MD Temperature:                      0.0010561749 H          333.5133 K
MD Temperature:                      0.0010699289 H          337.8564 K
MD Temperature:                      0.0010932891 H          345.2330 K
MD Temperature:                      0.0011222877 H          354.3900 K
MD Temperature:                      0.0011366022 H          358.9102 K
MD Temperature:                      0.0011329815 H          357.7668 K
MD Temperature:                      0.0011360158 H          358.7250 K
MD Temperature:                      0.0011530502 H          364.1040 K
MD Temperature:                      0.0011641761 H          367.6173 K
MD Temperature:                      0.0011597708 H          366.2262 K
MD Temperature:                      0.0011546196 H          364.5996 K
MD Temperature:                      0.0011701264 H          369.4963 K
MD Temperature:                      0.0011942058 H          377.0999 K
MD Temperature:                      0.0011935750 H          376.9007 K
MD Temperature:                      0.0011743676 H          370.8355 K
MD Temperature:                      0.0011676222 H          368.7055 K
MD Temperature:                      0.0011723183 H          370.1884 K
MD Temperature:                      0.0011634901 H          367.4007 K
MD Temperature:                      0.0011316277 H          357.3393 K
MD Temperature:                      0.0010980137 H          346.7249 K
MD Temperature:                      0.0010934494 H          345.2836 K
MD Temperature:                      0.0011104465 H          350.6509 K
MD Temperature:                      0.0011135021 H          351.6157 K
MD Temperature:                      0.0011022094 H          348.0498 K
MD Temperature:                      0.0010901568 H          344.2439 K
MD Temperature:                      0.0010716892 H          338.4123 K
MD Temperature:                      0.0010471045 H          330.6491 K
MD Temperature:                      0.0010294001 H          325.0584 K
MD Temperature:                      0.0010251424 H          323.7140 K
MD Temperature:                      0.0010238710 H          323.3125 K
MD Temperature:                      0.0010168571 H          321.0977 K
MD Temperature:                      0.0010138139 H          320.1367 K
MD Temperature:                      0.0010193015 H          321.8696 K
MD Temperature:                      0.0010114709 H          319.3969 K
MD Temperature:                      0.0009765774 H          308.3784 K
MD Temperature:                      0.0009373122 H          295.9794 K
MD Temperature:                      0.0009251931 H          292.1525 K
MD Temperature:                      0.0009352061 H          295.3144 K
MD Temperature:                      0.0009265181 H          292.5709 K
MD Temperature:                      0.0008931442 H          282.0323 K
MD Temperature:                      0.0008834168 H          278.9606 K
MD Temperature:                      0.0009057339 H          286.0078 K
MD Temperature:                      0.0009150227 H          288.9410 K
MD Temperature:                      0.0008967666 H          283.1762 K
MD Temperature:                      0.0008782272 H          277.3219 K
MD Temperature:                      0.0008856544 H          279.6672 K
MD Temperature:                      0.0009068709 H          286.3668 K
MD Temperature:                      0.0009061892 H          286.1516 K
MD Temperature:                      0.0008850802 H          279.4859 K
MD Temperature:                      0.0008724933 H          275.5113 K
MD Temperature:                      0.0008674398 H          273.9155 K
MD Temperature:                      0.0008549781 H          269.9804 K
MD Temperature:                      0.0008367644 H          264.2290 K
MD Temperature:                      0.0008219213 H          259.5419 K
MD Temperature:                      0.0008132474 H          256.8029 K
MD Temperature:                      0.0008018113 H          253.1917 K
MD Temperature:                      0.0007808053 H          246.5585 K
MD Temperature:                      0.0007655941 H          241.7552 K
MD Temperature:                      0.0007647078 H          241.4753 K
MD Temperature:                      0.0007598926 H          239.9548 K
MD Temperature:                      0.0007464184 H          235.7000 K
MD Temperature:                      0.0007397913 H          233.6073 K
MD Temperature:                      0.0007453131 H          235.3510 K
MD Temperature:                      0.0007517865 H          237.3951 K
MD Temperature:                      0.0007510719 H          237.1695 K
MD Temperature:                      0.0007546414 H          238.2966 K
MD Temperature:                      0.0007770367 H          245.3685 K
MD Temperature:                      0.0008058020 H          254.4518 K
MD Temperature:                      0.0008229864 H          259.8782 K
MD Temperature:                      0.0008357678 H          263.9143 K
MD Temperature:                      0.0008544883 H          269.8257 K
MD Temperature:                      0.0008711881 H          275.0991 K
MD Temperature:                      0.0008752153 H          276.3708 K
MD Temperature:                      0.0008747357 H          276.2194 K
MD Temperature:                      0.0008914601 H          281.5005 K
MD Temperature:                      0.0009245429 H          291.9472 K
MD Temperature:                      0.0009426819 H          297.6750 K
MD Temperature:                      0.0009395088 H          296.6731 K
MD Temperature:                      0.0009449348 H          298.3865 K
MD Temperature:                      0.0009685572 H          305.8458 K
MD Temperature:                      0.0009885026 H          312.1440 K
MD Temperature:                      0.0009932112 H          313.6309 K
MD Temperature:                      0.0009964944 H          314.6677 K
MD Temperature:                      0.0010111532 H          319.2966 K
MD Temperature:                      0.0010282431 H          324.6931 K
MD Temperature:                      0.0010359044 H          327.1123 K
MD Temperature:                      0.0010410502 H          328.7373 K
MD Temperature:                      0.0010492778 H          331.3353 K
MD Temperature:                      0.0010499952 H          331.5619 K
MD Temperature:                      0.0010396442 H          328.2933 K
MD Temperature:                      0.0010335240 H          326.3607 K
MD Temperature:                      0.0010392975 H          328.1838 K
MD Temperature:                      0.0010368771 H          327.4195 K
MD Temperature:                      0.0010095779 H          318.7991 K
MD Temperature:                      0.0009793000 H          309.2381 K
MD Temperature:                      0.0009715455 H          306.7894 K
MD Temperature:                      0.0009684831 H          305.8224 K
MD Temperature:                      0.0009429324 H          297.7542 K
MD Temperature:                      0.0009107794 H          287.6010 K
MD Temperature:                      0.0009101155 H          287.3914 K
MD Temperature:                      0.0009412098 H          297.2102 K
MD Temperature:                      0.0009618855 H          303.7391 K
MD Temperature:                      0.0009498327 H          299.9331 K
MD Temperature:                      0.0009379108 H          296.1684 K
MD Temperature:                      0.0009591037 H          302.8606 K
MD Temperature:                      0.0009895124 H          312.4629 K
MD Temperature:                      0.0009925609 H          313.4256 K
MD Temperature:                      0.0009816106 H          309.9678 K
MD Temperature:                      0.0009937359 H          313.7966 K
MD Temperature:                      0.0010312116 H          325.6305 K
MD Temperature:                      0.0010649101 H          336.2716 K
MD Temperature:                      0.0010792514 H          340.8002 K
MD Temperature:                      0.0010858711 H          342.8906 K
MD Temperature:                      0.0011016162 H          347.8625 K
MD Temperature:                      0.0011183438 H          353.1446 K
MD Temperature:                      0.0011139199 H          351.7477 K
MD Temperature:                      0.0010937691 H          345.3846 K
MD Temperature:                      0.0010777723 H          340.3332 K
MD Temperature:                      0.0010705746 H          338.0603 K
MD Temperature:                      0.0010696745 H          337.7761 K
MD Temperature:                      0.0010702411 H          337.9550 K
MD Temperature:                      0.0010614419 H          335.1764 K
MD Temperature:                      0.0010459732 H          330.2918 K
MD Temperature:                      0.0010346521 H          326.7169 K
MD Temperature:                      0.0010227386 H          322.9549 K
MD Temperature:                      0.0010034453 H          316.8626 K
MD Temperature:                      0.0009753543 H          307.9921 K
MD Temperature:                      0.0009448110 H          298.3473 K
MD Temperature:                      0.0009286023 H          293.2291 K
MD Temperature:                      0.0009280369 H          293.0505 K
MD Temperature:                      0.0009221505 H          291.1917 K
MD Temperature:                      0.0009065657 H          286.2705 K
MD Temperature:                      0.0008988233 H          283.8256 K
MD Temperature:                      0.0009037524 H          285.3821 K
MD Temperature:                      0.0009099845 H          287.3500 K
MD Temperature:                      0.0009035009 H          285.3027 K
MD Temperature:                      0.0008863178 H          279.8767 K
MD Temperature:                      0.0008764621 H          276.7645 K
MD Temperature:                      0.0008800024 H          277.8824 K
MD Temperature:                      0.0008843800 H          279.2648 K
MD Temperature:                      0.0008820279 H          278.5220 K
MD Temperature:                      0.0008810028 H          278.1984 K
MD Temperature:                      0.0008935201 H          282.1510 K
MD Temperature:                      0.0009167554 H          289.4881 K
MD Temperature:                      0.0009307049 H          293.8930 K
MD Temperature:                      0.0009283955 H          293.1638 K
MD Temperature:                      0.0009229015 H          291.4289 K
MD Temperature:                      0.0009243906 H          291.8991 K
MD Temperature:                      0.0009250162 H          292.0967 K
MD Temperature:                      0.0009113410 H          287.7784 K
MD Temperature:                      0.0008897074 H          280.9471 K
MD Temperature:                      0.0008840545 H          279.1620 K
MD Temperature:                      0.0008980770 H          283.5900 K
MD Temperature:                      0.0009090842 H          287.0657 K
MD Temperature:                      0.0009049384 H          285.7566 K
MD Temperature:                      0.0008946226 H          282.4991 K
MD Temperature:                      0.0008913686 H          281.4716 K
MD Temperature:                      0.0008941996 H          282.3655 K
MD Temperature:                      0.0008878140 H          280.3492 K
MD Temperature:                      0.0008702422 H          274.8004 K
MD Temperature:                      0.0008616398 H          272.0840 K
MD Temperature:                      0.0008677168 H          274.0030 K
MD Temperature:                      0.0008716446 H          275.2433 K
MD Temperature:                      0.0008642121 H          272.8963 K
MD Temperature:                      0.0008534536 H          269.4990 K
MD Temperature:                      0.0008504256 H          268.5428 K
MD Temperature:                      0.0008522297 H          269.1125 K
MD Temperature:                      0.0008457157 H          267.0556 K
MD Temperature:                      0.0008321258 H          262.7642 K
MD Temperature:                      0.0008241998 H          260.2614 K
MD Temperature:                      0.0008191463 H          258.6656 K
MD Temperature:                      0.0008069817 H          254.8244 K
MD Temperature:                      0.0007929872 H          250.4053 K
MD Temperature:                      0.0007929132 H          250.3819 K
MD Temperature:                      0.0008088814 H          255.4242 K
MD Temperature:                      0.0008215383 H          259.4210 K
MD Temperature:                      0.0008203375 H          259.0418 K
MD Temperature:                      0.0008227594 H          259.8066 K
MD Temperature:                      0.0008363832 H          264.1086 K
MD Temperature:                      0.0008394459 H          265.0757 K
MD Temperature:                      0.0008258637 H          260.7868 K
MD Temperature:                      0.0008196749 H          258.8325 K
MD Temperature:                      0.0008369835 H          264.2982 K
MD Temperature:                      0.0008662312 H          273.5338 K
MD Temperature:                      0.0008855065 H          279.6205 K
MD Temperature:                      0.0008952398 H          282.6940 K
MD Temperature:                      0.0009158472 H          289.2013 K
MD Temperature:                      0.0009449619 H          298.3950 K
MD Temperature:                      0.0009585412 H          302.6830 K
MD Temperature:                      0.0009607222 H          303.3717 K
MD Temperature:                      0.0009767304 H          308.4267 K
MD Temperature:                      0.0010039570 H          317.0242 K
MD Temperature:                      0.0010173265 H          321.2459 K
MD Temperature:                      0.0010100933 H          318.9618 K
MD Temperature:                      0.0010057603 H          317.5936 K
MD Temperature:                      0.0010250837 H          323.6954 K
MD Temperature:                      0.0010495909 H          331.4342 K
MD Temperature:                      0.0010475028 H          330.7748 K
MD Temperature:                      0.0010303469 H          325.3574 K
MD Temperature:                      0.0010291137 H          324.9680 K
MD Temperature:                      0.0010354798 H          326.9783 K
MD Temperature:                      0.0010242651 H          323.4369 K
MD Temperature:                      0.0009981406 H          315.1875 K
MD Temperature:                      0.0009819500 H          310.0749 K
MD Temperature:                      0.0009918383 H          313.1974 K
MD Temperature:                      0.0010107477 H          319.1685 K
MD Temperature:                      0.0010131903 H          319.9398 K
MD Temperature:                      0.0010073346 H          318.0907 K
MD Temperature:                      0.0010094015 H          318.7434 K
MD Temperature:                      0.0010104902 H          319.0872 K
MD Temperature:                      0.0010043114 H          317.1361 K
MD Temperature:                      0.0010010451 H          316.1047 K
MD Temperature:                      0.0010024726 H          316.5554 K
MD Temperature:                      0.0010000741 H          315.7980 K
MD Temperature:                      0.0009883641 H          312.1003 K
MD Temperature:                      0.0009758105 H          308.1362 K
MD Temperature:                      0.0009782741 H          308.9142 K
MD Temperature:                      0.0009881036 H          312.0181 K
MD Temperature:                      0.0009877456 H          311.9050 K
MD Temperature:                      0.0009881013 H          312.0173 K
MD Temperature:                      0.0010044960 H          317.1944 K
MD Temperature:                      0.0010201230 H          322.1290 K
MD Temperature:                      0.0010116801 H          319.4629 K
MD Temperature:                      0.0009863056 H          311.4503 K
MD Temperature:                      0.0009737676 H          307.4911 K
MD Temperature:                      0.0009820020 H          310.0913 K
MD Temperature:                      0.0009824450 H          310.2312 K
MD Temperature:                      0.0009644097 H          304.5361 K
MD Temperature:                      0.0009564343 H          302.0177 K
MD Temperature:                      0.0009674740 H          305.5038 K
MD Temperature:                      0.0009692084 H          306.0515 K
MD Temperature:                      0.0009504289 H          300.1214 K
MD Temperature:                      0.0009349709 H          295.2401 K
MD Temperature:                      0.0009418239 H          297.4041 K
MD Temperature:                      0.0009534230 H          301.0668 K
MD Temperature:                      0.0009399983 H          296.8276 K
MD Temperature:                      0.0009085836 H          286.9077 K
MD Temperature:                      0.0008931347 H          282.0293 K
MD Temperature:                      0.0009005029 H          284.3560 K
MD Temperature:                      0.0009048300 H          285.7224 K
MD Temperature:                      0.0008884353 H          280.5454 K
MD Temperature:                      0.0008665578 H          273.6370 K
MD Temperature:                      0.0008623600 H          272.3114 K
MD Temperature:                      0.0008642844 H          272.9191 K
MD Temperature:                      0.0008484123 H          267.9071 K
MD Temperature:                      0.0008254957 H          260.6706 K
MD Temperature:                      0.0008205171 H          259.0985 K
MD Temperature:                      0.0008298903 H          262.0583 K
MD Temperature:                      0.0008315774 H          262.5910 K
MD Temperature:                      0.0008195315 H          258.7873 K
MD Temperature:                      0.0008116394 H          256.2952 K
MD Temperature:                      0.0008226103 H          259.7595 K
MD Temperature:                      0.0008388539 H          264.8888 K
MD Temperature:                      0.0008416462 H          265.7705 K
MD Temperature:                      0.0008331900 H          263.1003 K
MD Temperature:                      0.0008253439 H          260.6227 K
MD Temperature:                      0.0008244728 H          260.3476 K
MD Temperature:                      0.0008282660 H          261.5454 K
MD Temperature:                      0.0008313835 H          262.5298 K
MD Temperature:                      0.0008364500 H          264.1297 K
MD Temperature:                      0.0008440287 H          266.5229 K
MD Temperature:                      0.0008466077 H          267.3372 K
MD Temperature:                      0.0008497380 H          268.3257 K
MD Temperature:                      0.0008634595 H          272.6586 K
MD Temperature:                      0.0008819756 H          278.5055 K
MD Temperature:                      0.0008985261 H          283.7318 K
MD Temperature:                      0.0009139837 H          288.6129 K
MD Temperature:                      0.0009300627 H          293.6902 K
MD Temperature:                      0.0009472709 H          299.1241 K
MD Temperature:                      0.0009592807 H          302.9165 K
MD Temperature:                      0.0009670278 H          305.3629 K
MD Temperature:                      0.0009854024 H          311.1651 K
MD Temperature:                      0.0010086687 H          318.5120 K
MD Temperature:                      0.0010175845 H          321.3274 K
MD Temperature:                      0.0010163209 H          320.9284 K
MD Temperature:                      0.0010190977 H          321.8052 K
MD Temperature:                      0.0010293331 H          325.0373 K
MD Temperature:                      0.0010414066 H          328.8498 K
MD Temperature:                      0.0010440439 H          329.6826 K
MD Temperature:                      0.0010365827 H          327.3266 K
MD Temperature:                      0.0010286575 H          324.8240 K
MD Temperature:                      0.0010199217 H          322.0654 K
MD Temperature:                      0.0010105737 H          319.1135 K
MD Temperature:                      0.0010035377 H          316.8918 K
MD Temperature:                      0.0009973478 H          314.9371 K
MD Temperature:                      0.0009938179 H          313.8225 K
MD Temperature:                      0.0009897346 H          312.5331 K
MD Temperature:                      0.0009773563 H          308.6244 K
MD Temperature:                      0.0009702432 H          306.3782 K
MD Temperature:                      0.0009827408 H          310.3246 K
MD Temperature:                      0.0009936305 H          313.7633 K
MD Temperature:                      0.0009832982 H          310.5006 K
MD Temperature:                      0.0009611846 H          303.5177 K
MD Temperature:                      0.0009468056 H          298.9772 K
MD Temperature:                      0.0009484197 H          299.4869 K
MD Temperature:                      0.0009498211 H          299.9294 K
MD Temperature:                      0.0009335898 H          294.8040 K
MD Temperature:                      0.0009150525 H          288.9504 K
MD Temperature:                      0.0009144360 H          288.7557 K
MD Temperature:                      0.0009208390 H          290.7776 K
MD Temperature:                      0.0009200817 H          290.5385 K
MD Temperature:                      0.0009169194 H          289.5399 K
MD Temperature:                      0.0009272365 H          292.7978 K
MD Temperature:                      0.0009525663 H          300.7963 K
MD Temperature:                      0.0009689438 H          305.9679 K
MD Temperature:                      0.0009640884 H          304.4347 K
MD Temperature:                      0.0009605739 H          303.3249 K
MD Temperature:                      0.0009779276 H          308.8047 K
MD Temperature:                      0.0010040107 H          317.0411 K
MD Temperature:                      0.0010207854 H          322.3381 K
MD Temperature:                      0.0010264984 H          324.1422 K
MD Temperature:                      0.0010308008 H          325.5008 K
MD Temperature:                      0.0010418696 H          328.9960 K
MD Temperature:                      0.0010589065 H          334.3758 K
MD Temperature:                      0.0010754312 H          339.5939 K
MD Temperature:                      0.0010854462 H          342.7564 K
MD Temperature:                      0.0010853780 H          342.7349 K
MD Temperature:                      0.0010772097 H          340.1555 K
MD Temperature:                      0.0010689780 H          337.5561 K
MD Temperature:                      0.0010677418 H          337.1658 K
MD Temperature:                      0.0010679354 H          337.2269 K
MD Temperature:                      0.0010592711 H          334.4910 K
MD Temperature:                      0.0010450076 H          329.9869 K
MD Temperature:                      0.0010387272 H          328.0037 K
MD Temperature:                      0.0010396224 H          328.2864 K
MD Temperature:                      0.0010280124 H          324.6202 K
MD Temperature:                      0.0009987579 H          315.3824 K
MD Temperature:                      0.0009705624 H          306.4790 K
MD Temperature:                      0.0009539562 H          301.2352 K
MD Temperature:                      0.0009362235 H          295.6357 K
MD Temperature:                      0.0009057099 H          286.0002 K
MD Temperature:                      0.0008709869 H          275.0356 K
MD Temperature:                      0.0008486786 H          267.9912 K
MD Temperature:                      0.0008379378 H          264.5995 K
MD Temperature:                      0.0008194510 H          258.7619 K
MD Temperature:                      0.0007833452 H          247.3605 K
MD Temperature:                      0.0007475713 H          236.0641 K
MD Temperature:                      0.0007321640 H          231.1988 K
MD Temperature:                      0.0007286432 H          230.0870 K
MD Temperature:                      0.0007161609 H          226.1455 K
MD Temperature:                      0.0006937478 H          219.0680 K
MD Temperature:                      0.0006829827 H          215.6686 K
MD Temperature:                      0.0006954405 H          219.6025 K
MD Temperature:                      0.0007139529 H          225.4482 K
MD Temperature:                      0.0007192137 H          227.1095 K
MD Temperature:                      0.0007182451 H          226.8036 K
MD Temperature:                      0.0007272091 H          229.6342 K
MD Temperature:                      0.0007416730 H          234.2015 K
MD Temperature:                      0.0007464585 H          235.7127 K
MD Temperature:                      0.0007475907 H          236.0702 K
MD Temperature:                      0.0007578374 H          239.3058 K
MD Temperature:                      0.0007680368 H          242.5265 K
MD Temperature:                      0.0007702622 H          243.2293 K
MD Temperature:                      0.0007804202 H          246.4369 K
MD Temperature:                      0.0008085476 H          255.3188 K
MD Temperature:                      0.0008389426 H          264.9168 K
MD Temperature:                      0.0008521754 H          269.0954 K
MD Temperature:                      0.0008506216 H          268.6047 K
MD Temperature:                      0.0008580962 H          270.9650 K
MD Temperature:                      0.0008852552 H          279.5411 K
MD Temperature:                      0.0009137217 H          288.5301 K
MD Temperature:                      0.0009230840 H          291.4865 K
MD Temperature:                      0.0009198787 H          290.4744 K
MD Temperature:                      0.0009285686 H          293.2184 K
MD Temperature:                      0.0009548567 H          301.5195 K
MD Temperature:                      0.0009754891 H          308.0347 K
MD Temperature:                      0.0009807759 H          309.7042 K
MD Temperature:                      0.0009889438 H          312.2834 K
MD Temperature:                      0.0010032515 H          316.8014 K
MD Temperature:                      0.0010104758 H          319.0826 K
MD Temperature:                      0.0010094339 H          318.7536 K
MD Temperature:                      0.0010090240 H          318.6242 K
MD Temperature:                      0.0010117940 H          319.4989 K
MD Temperature:                      0.0010064051 H          317.7972 K
MD Temperature:                      0.0009868575 H          311.6246 K
MD Temperature:                      0.0009749128 H          307.8528 K
MD Temperature:                      0.0009846023 H          310.9124 K
MD Temperature:                      0.0009885609 H          312.1625 K
MD Temperature:                      0.0009646540 H          304.6133 K
MD Temperature:                      0.0009363014 H          295.6602 K
MD Temperature:                      0.0009365184 H          295.7288 K
MD Temperature:                      0.0009568014 H          302.1336 K
MD Temperature:                      0.0009596145 H          303.0219 K
MD Temperature:                      0.0009364150 H          295.6961 K
MD Temperature:                      0.0009253194 H          292.1924 K
MD Temperature:                      0.0009495643 H          299.8483 K
MD Temperature:                      0.0009781910 H          308.8879 K
MD Temperature:                      0.0009809459 H          309.7578 K
MD Temperature:                      0.0009739897 H          307.5613 K
MD Temperature:                      0.0009840243 H          310.7299 K
MD Temperature:                      0.0010032701 H          316.8072 K
MD Temperature:                      0.0010075788 H          318.1678 K
MD Temperature:                      0.0010014661 H          316.2376 K
MD Temperature:                      0.0010123241 H          319.6663 K
MD Temperature:                      0.0010413045 H          328.8176 K
MD Temperature:                      0.0010598575 H          334.6761 K
MD Temperature:                      0.0010592752 H          334.4923 K
MD Temperature:                      0.0010641110 H          336.0193 K
MD Temperature:                      0.0010871196 H          343.2848 K
MD Temperature:                      0.0011105794 H          350.6928 K
MD Temperature:                      0.0011188557 H          353.3063 K
MD Temperature:                      0.0011210743 H          354.0069 K
MD Temperature:                      0.0011276861 H          356.0947 K
MD Temperature:                      0.0011285059 H          356.3536 K
MD Temperature:                      0.0011153378 H          352.1954 K
MD Temperature:                      0.0011028507 H          348.2523 K
MD Temperature:                      0.0011037169 H          348.5258 K
MD Temperature:                      0.0011058278 H          349.1924 K
