nrep,#hops,D_nonhop (mean),D_nonhop (SE),D_hop,D_tot
1.0,5.0,0.7570793692028438,0.0,0.09173437498236481,0.8488137441852086
2.0,8.0,0.6558612852331334,0.07157199355369159,0.08780510081742887,0.7436663860505622
3.0,13.0,0.6337867343410665,0.051005354650835305,0.09031470204434204,0.7241014363854085
4.0,14.0,0.6262260217091572,0.03881034682718734,0.09034680499177708,0.7165728267009343
5.0,18.0,0.6348347117401187,0.03198879754822221,0.09182965848462789,0.7266643702247466
6.0,24.0,0.6280757764131558,0.027362065902932286,0.09697667004938931,0.7250524464625452
7.0,24.0,0.6316397626002905,0.02368417163420192,0.09697667004938931,0.7286164326496798
8.0,31.0,0.6299990999635976,0.020780398911750604,0.11319077557869843,0.743189875542296
