nstep,rx_o1n1,ry_o1n1,rz_o1n1,r_o1n1,rx_o2n2,ry_o2n2,rz_o2n2,r_o2n2,rx_o2n1,ry_o2n1,rz_o2n1,r_o2n1,rx_o1n2,ry_o1n2,rz_o1n2,r_o1n2
0,2.8415456699999995,2.71187066,1.81096161,4.325298397123414,1.9791101499999995,2.83805352,4.69971578,5.835987763952082,12.44013011,2.55008403,4.72917592,13.550825458107617,13.30256563,2.99984015,1.7815014699999998,13.752492165190333
1,2.9206084499999996,2.65873523,1.7927989700000002,4.3373903315574,1.93446814,2.90597092,4.57591955,5.755508118370862,12.396292800000001,2.57370362,4.65643309,13.489788531647926,13.382433110000001,2.99100253,1.71228543,13.819100313402496
2,3.0156262199999997,2.59084746,1.74629301,4.342353202644253,1.8544974600000002,2.97448495,4.48541739,5.692599644225594,12.33185211,2.59186095,4.57578857,13.406347775751193,13.49298087,2.97347146,1.65592183,13.915607869895265
3,3.12017352,2.51286977,1.7090033400000002,4.355535522989131,1.73960093,3.0140882500000004,4.45710902,5.654799748055654,12.22561585,2.5949070499999998,4.5289728700000005,13.29326223193942,13.60618844,2.93205097,1.63713949,14.014475104875853
4,3.15735502,2.47363104,1.74726163,4.375004508345213,1.7436052999999996,3.0669409099999996,4.54116739,5.750520607007606,12.16547733,2.61411433,4.5741645,13.25727774733997,13.57922705,2.92645762,1.7142645200000002,13.996366111303269
5,3.210006290000001,2.4441297300000002,1.7890926699999998,4.413475172781328,1.7011764099999995,3.16232728,4.62304522,5.853790405364505,12.086185369999999,2.62410899,4.62283457,13.203500454462366,13.595015250000001,2.98234802,1.78930332,14.03283455796061
6,3.2150792599999996,2.4569229900000003,1.7574700300000001,4.411565043521503,1.6649408499999998,3.2293755600000003,4.6040104,5.864964305503674,12.060499199999999,2.65340335,4.59000124,13.17438050438021,13.61063761,3.0328952,1.7714791900000002,14.056530438395267
7,3.17868304,2.51286725,1.7563557,4.416255543990712,1.6595251700000002,3.19857578,4.63573972,5.871540986985599,12.08097153,2.7086519,4.57156504,13.19794965663206,13.6001294,3.0027911300000003,1.82053038,14.046159800160824
8,3.1976043500000007,2.58103205,1.7516975599999998,4.4670845485591695,1.6751678000000005,3.29211764,4.69441003,5.9734170491872245,12.059960929999999,2.7625314999999997,4.5395898599999995,13.178851012839985,13.582397480000001,3.11061819,1.90651773,14.06386421590715
9,3.1851282999999997,2.6012932600000003,1.7153810100000002,4.455816526906257,1.7326051499999995,3.40750726,4.71466536,6.06968663025886,12.07856563,2.77892297,4.47972585,13.178850641940258,13.531088780000001,3.2298775500000003,1.95032052,14.047285242742422
10,3.197093550000001,2.51292834,1.69349175,4.405011954211342,1.7222523500000007,3.43719359,4.72070016,6.088141172216824,12.033742100000001,2.71767377,4.4710376499999995,13.121999745358021,13.508583300000002,3.23244816,1.9431542599999998,14.02520560841382
