nstep,rx_o1n1,ry_o1n1,rz_o1n1,r_o1n1,rx_o2n2,ry_o2n2,rz_o2n2,r_o2n2,rx_o2n1,ry_o2n1,rz_o2n1,r_o2n1,rx_o1n2,ry_o1n2,rz_o1n2,r_o1n2
0,4.31355816,4.8715962500000005,2.43451461,6.947380471013525,0.6982768400000001,6.5862229,2.29507707,7.009515061044136,9.725583010000001,5.44225149,2.31416341,11.382461001602014,14.73741801,6.01556766,2.41542827,16.100088124014274
1,4.357342920000001,4.82929767,2.50118607,6.968822358526841,0.6667438399999996,6.563204259999999,2.15593387,6.940334888063633,9.77480148,5.35639754,2.26050284,11.373109147000054,14.79888824,6.03610439,2.3966171000000003,16.161232096316173
2,4.46093423,4.73690837,2.60178996,7.007677654267392,0.5948266100000001,6.53689113,2.05296164,6.87745707632903,9.74082465,5.23417607,2.2770677,11.290053202008906,14.79658549,6.03962343,2.3776839,16.157641352233398
3,4.567484670000001,4.76222722,2.62526367,7.101600780290019,0.5787110899999997,6.546093180000001,2.04056236,6.881143596233135,9.66663801,5.26574962,2.26735475,11.238901505007261,14.812833770000001,6.04257078,2.39847128,16.176692196179882
4,4.576592,4.7269751399999995,2.56722808,7.062587933851337,0.69690794,6.54034576,2.10441137,6.905820049159281,9.64445908,5.26760731,2.23058868,11.213331511085546,14.91795902,5.99971359,2.44105077,16.26348035772625
5,4.6064590800000005,4.6620485899999995,2.5682614100000003,7.03918524982335,0.8010857399999995,6.52222413,2.1539773799999997,6.915255925729522,9.58866441,5.24581786,2.30687832,11.17062119003154,14.99620923,5.93845486,2.41536047,16.309062008412177
6,4.599796000000001,4.6991186,2.4717880500000002,7.024925268115298,0.8260831699999995,6.56900922,2.1838321699999996,6.971615199000097,9.60423634,5.31390989,2.32500354,11.219832238256904,15.030115510000002,5.95421793,2.33061668,16.33367250531767
7,4.63721373,4.70627557,2.42010399,7.036311835108878,0.9477937900000004,6.60691716,2.26177569,7.04736097410513,9.60623367,5.343970229999999,2.39152898,11.24976239766635,15.19124119,5.969222500000001,2.2903507,16.481842508537973
8,4.7596357,4.7156893,2.37342954,7.1080957613269105,0.9860621800000002,6.54740354,2.35650725,7.028082110912866,9.52962523,5.37414093,2.44613228,11.210651671112247,15.120676890000002,5.88895191,2.28380451,16.386896815747914
9,4.822106399999999,4.667649030000001,2.26092334,7.081767572402928,0.98438918,6.550105159999999,2.4386152,7.058310262267502,9.50975326,5.33969508,2.4211440100000003,11.171825675806785,15.079751160000002,5.878059110000001,2.27839453,16.344465594888973
10,4.9198109,4.6214683,2.29599076,7.129802389243974,0.9724713299999994,6.56959535,2.48900203,7.092278523560515,9.48606064,5.31512079,2.50203238,11.15777852032455,15.017657130000003,5.87594286,2.2829604100000003,16.28706966896907
11,5.026580409999999,4.64288688,2.2702830800000005,7.209514162688508,1.0133877900000003,6.5607892,2.55009932,7.111534031530904,9.47550468,5.38343729,2.49149672,11.179183418382364,14.88052712,5.820238789999999,2.32888568,16.147104243553553
12,5.0971394199999995,4.59809888,2.24970451,7.223884963057588,1.0825702799999997,6.47772883,2.57253394,7.053428958925182,9.48961425,5.40449628,2.4611114,11.194571361939092,14.726676050000002,5.67133143,2.36112705,15.956625853130454
13,5.148654629999999,4.50478298,2.26840207,7.207451848406508,1.0200845899999997,6.42177548,2.5578585599999997,6.98730372169766,9.50081692,5.4057726,2.43126006,11.198166145830319,14.726443860000002,5.52078586,2.3950005699999997,15.908590541088422
14,5.15645299,4.477927940000001,2.30442891,7.207720768395261,1.0145717799999998,6.43032689,2.49233771,6.9706676200861475,9.53930116,5.503002700000001,2.41145433,11.27370468493212,14.685674070000003,5.405252130000001,2.38531229,15.82957637462118
15,5.179339650000001,4.42794989,2.40958408,7.227613359678463,0.9813501499999999,6.4883920900000005,2.46460506,7.009747365794091,9.55605226,5.57461933,2.48796959,11.339510930857006,14.679257940000001,5.34172265,2.38621955,15.802172580989563
16,5.20540113,4.33814444,2.5096739699999997,7.225936724204257,0.84781306,6.4435667,2.52260665,6.9715050823103955,9.57223244,5.562787149999999,2.54149313,11.359199887819154,14.770553370000002,5.21892399,2.4907874899999998,15.862233032891568
17,5.178862370000001,4.27540195,2.5307802,7.17666536088857,0.7390728199999996,6.39159836,2.54403459,6.918877815363841,9.6492375,5.52403264,2.50474819,11.397213889126585,14.828827310000001,5.14296767,2.5700666,15.904385501266708
18,5.19552399,4.20479866,2.54728011,7.152792270198046,0.6509110300000005,6.4018234000000005,2.59033255,6.936631079519274,9.70167786,5.43382669,2.5085044,11.399193836451326,14.847887120000001,5.17279537,2.6291082599999998,15.941448306567242
19,5.274210050000001,4.1971383,2.67161195,7.250570458400546,0.6241801000000002,6.249026109999999,2.61214905,6.8017094013279955,9.68448086,5.38586403,2.6418557199999997,11.39193146585121,14.813128990000001,5.060300379999999,2.64190528,15.87498327302106
20,5.264357599999999,4.15845665,2.72041821,7.2392608661317475,0.6130331400000006,6.08009264,2.6329178399999997,6.653990719403709,9.73161146,5.32389532,2.68942967,11.41407705145701,14.7869978,4.91465397,2.66390638,15.808400449869882
21,5.24780811,4.07545336,2.7659496900000002,7.197172204173537,0.5746952099999998,6.04349541,2.66467498,6.629826853253863,9.75238436,5.26187747,2.7128264200000003,11.408583715760525,14.82111232,4.8570713,2.71779825,15.831706772898572
22,5.31130821,4.0806097800000005,2.80198014,7.260334963567416,0.5202735499999998,6.088589000000001,2.66608078,6.66705236991851,9.67987367,5.31045832,2.74227302,11.37633434599372,14.884544570000003,4.85874046,2.7257879000000003,15.892984162508435
23,5.39974464,4.10916851,2.79631178,7.33906449022974,0.51611517,6.19803695,2.73827944,6.795602342235465,9.58790383,5.3464673199999995,2.73867493,11.314280932934587,14.89223636,4.96073814,2.79591629,15.943800506668543
24,5.42410756,4.14702167,2.83839985,7.3942711109600765,0.47532306,6.15019227,2.7973269600000004,6.773170239295507,9.56934897,5.35024935,2.8098993200000004,11.317824084396786,14.92722041,4.946964589999999,2.82582749,15.97747379364692
25,5.42361041,4.22923381,2.8150199099999997,7.431440344428791,0.47620580999999973,6.1187968,2.8085506799999997,6.749400208559013,9.57836732,5.385159570000001,2.8223126499999998,11.345065570791409,14.917816460000001,4.96287104,2.8012579399999997,15.969295004486913
