nstep,rx_o1n1,ry_o1n1,rz_o1n1,r_o1n1,rx_o2n2,ry_o2n2,rz_o2n2,r_o2n2,rx_o2n1,ry_o2n1,rz_o2n1,r_o2n1,rx_o1n2,ry_o1n2,rz_o1n2,r_o1n2
0,13.40278985,0.9136302700000001,2.23108847,13.617901886652373,9.14893218,6.64740069,3.21915457,11.758139823679759,1.07614098,5.934274429999999,3.24534848,6.8487939942755975,3.1777166899999996,0.10330539,2.20489456,3.869123335618186
1,13.39943891,0.97483378,2.2523854400000003,13.622353106999359,9.06307398,6.63726878,3.23093896,11.688952621520956,1.1080875100000003,5.877881159999999,3.25945236,6.811855440921402,3.2282774199999995,0.09798372,2.22387204,3.921349609529945
2,13.40549368,0.9777420099999999,2.17065119,13.615247586117823,9.08092868,6.65310717,3.32324228,11.73759089244175,1.1602053999999997,5.8739577800000005,3.16249156,6.771322576755809,3.164359599999999,0.11280695999999996,2.3314019100000003,3.9320900236754808
3,13.40432346,0.9700678299999999,2.18980159,13.616613015675881,9.140799640000001,6.6803532599999995,3.33761244,11.803431472951395,1.1901140300000002,5.899412870000001,3.11848817,6.7782307486212385,3.0734097900000004,0.15783396,2.40892586,3.9081559711933025
4,13.41417118,1.08434952,2.29433256,13.652097429470057,9.17637088,6.67981287,3.32415901,11.826906426842726,1.18113557,5.86486755,3.13221385,6.752963513591204,3.0566647300000005,0.23702993999999994,2.48627772,3.9472723955981017
5,13.37524247,1.21123605,2.45055129,13.65171804298023,9.23502904,6.66111373,3.2553386300000002,11.84286397327978,1.0741337200000003,5.8713839299999995,3.1833875000000003,6.764678002466897,3.0660797100000003,0.35173371,2.5225024200000004,3.9859227099543597
6,13.36677112,1.28826259,2.60136136,13.67835047074612,9.3249223,6.62327935,3.2175950199999996,11.881705389459146,0.9867666100000001,5.950320909999999,3.2365572499999997,6.845095332215737,3.0550822099999992,0.46986285000000005,2.5823991299999998,4.027788931199518
7,13.36578058,1.40316883,2.57204235,13.683142004977592,9.42737018,6.61541583,3.24783304,11.966096045506383,0.8992015399999995,5.93773468,3.10349701,6.759951939969101,3.0392088600000005,0.5643193400000001,2.71637838,4.115089101773127
8,13.32796316,1.46081915,2.51641013,13.641880901316009,9.49741603,6.63138387,3.22611485,12.02430789291374,0.7907978899999999,5.888977519999999,2.91765752,6.619527395358852,3.03974924,0.58918054,2.82486746,4.191310692058288
9,13.26195224,1.37820339,2.60297923,13.585077205230006,9.53907165,6.63688869,3.14007855,12.037535990702322,0.6984920500000005,5.90195152,2.85938711,6.595226875034525,3.0243885399999995,0.5250435999999999,2.88367067,4.211668713918812
10,13.17377544,1.30893809,2.6900695000000003,13.509187695114399,9.61295407,6.66516339,3.03974116,12.086079400993691,0.60921103,5.897687069999998,2.84610966,6.576791851006396,2.9516103399999993,0.47978855000000004,2.8837010000000003,4.154266735454888
11,13.17253694,1.2716312399999998,2.78167053,13.522960710720083,9.63893462,6.65478259,3.03770271,12.100530140582396,0.5989107300000001,5.920414579999999,2.93107122,6.633338628345306,2.93469159,0.53726323,2.88830202,4.152511898292747
12,13.17816487,1.3009905800000001,2.77722691,13.530321324335908,9.56777174,6.68744068,3.04960936,12.065000462737707,0.5743867400000005,5.900678099999999,2.9550053,6.624196441073854,3.0360063900000007,0.514228,2.87183097,4.210603087012118
13,13.153534780000001,1.31629039,2.6857831599999997,13.489311649673441,9.56205018,6.6830121799999995,3.0688465999999996,12.062888331456854,0.5136846399999997,5.8927346,2.9071725799999997,6.590891091901985,3.07779996,0.52601281,2.8474571799999997,4.225819975104672
14,13.16038297,1.25986439,2.7039038499999997,13.49422225355359,9.56954054,6.67860242,3.08509837,12.070528918970783,0.5145291800000003,5.9678526,2.9920910199999997,6.69571606360088,3.076313250000001,0.54911457,2.7969112,4.1937980737986535
15,13.09814819,1.24734696,2.66072951,13.423741727670654,9.54313778,6.68213545,3.09727145,12.054688021479242,0.4575897900000001,6.0346788999999985,3.041597,6.773333754690258,3.0974206199999994,0.59989041,2.71640396,4.163259957667169
16,13.07231746,1.26375409,2.60258557,13.388652278111671,9.53522938,6.674549849999999,3.12003166,12.050095957657456,0.4208349300000003,6.082884589999998,3.05424787,6.819605342317625,3.1162531499999995,0.67208883,2.66836936,4.1572746038339226
17,13.03930981,1.29476785,2.60135577,13.359157007411365,9.537846349999999,6.66277277,3.08538944,12.036722227306123,0.36999645000000037,6.097387829999999,3.0821497300000003,6.842125596668317,3.1314670100000006,0.6629284500000001,2.60459548,4.1266787346453535
18,13.02182507,1.29245696,2.6500238599999997,13.351441854934704,9.558103679999999,6.69210832,3.0891319999999998,12.06997913161687,0.33546992,6.122635819999999,3.1151060999999998,6.87772458490663,3.1282514700000013,0.7152011,2.6240497599999997,4.145251140275391
19,13.01306272,1.30373556,2.7708945299999996,13.368522142011294,9.64404385,6.6230978700000005,3.1241881300000003,12.109234436906169,0.27662489999999984,6.118760610000001,3.18951884,6.9057065654792,3.09239397,0.7993983,2.70556382,4.18593044517324
20,12.96896758,1.3057742600000002,2.84711369,13.341859798129908,9.68594084,6.604817239999999,3.1071761799999997,12.128297677058415,0.13725253999999998,6.108907189999998,3.19104705,6.89350176550959,3.1457742,0.80986421,2.76324282,4.26465546536952
21,13.04814339,1.2726506,2.79418514,13.40451998664174,9.69864384,6.61898288,3.1308022199999996,12.152224045073394,0.08343336999999984,6.0972452299999995,3.0673955,6.825853475969693,3.2660661799999993,0.75091295,2.85759186,4.404190026435706
22,13.15507571,1.17482481,2.73738644,13.48812495463767,9.749053230000001,6.615035209999999,3.12497291,12.188854966695889,0.03843169999999985,6.118260739999999,2.97332921,6.802593481109206,3.3675907799999996,0.6780503400000001,2.88903014,4.488531505397232
23,13.25486228,1.05970304,2.75467318,13.57949074609808,9.73596611,6.542005399999999,3.1579294200000003,12.14740256064642,0.0023241999999998875,6.143192879999999,3.01154203,6.841652546077215,3.521220369999999,0.66089052,2.9010605700000003,4.609980651189062
24,13.37253876,1.03412094,2.8278964199999996,13.707340995557733,9.72217805,6.48601608,3.20844243,12.119540150209687,0.01031318999999975,6.122911809999999,3.1209874799999997,6.8724608580363835,3.6400475199999995,0.6710166700000001,2.9153513699999998,4.711632724421218
25,13.40293575,0.96906878,2.9304756,13.753743790735456,9.7182025,6.564731169999999,3.2593387000000003,12.172199633866242,0.003618380000000254,6.17400079,3.23689177,6.971066430488824,3.6883516299999997,0.5783384,2.95292253,4.76005929791004
26,13.44935993,0.8699682599999999,2.92031887,13.790228047518834,9.75902698,6.582895509999999,3.3758211300000003,12.246194886318793,0.013140819999999831,6.242695799999999,3.23595566,7.031559753424125,3.67719213,0.52976855,3.06018434,4.813223958251296
27,13.504316619999999,0.81149196,2.84979048,13.825570236133172,9.85731314,6.54304254,3.42872121,12.318041936775918,0.0004438600000002957,6.24002477,3.19968808,7.012553966745592,3.6474473399999994,0.50847419,3.0788236099999997,4.800163843189382
28,13.537447310000001,0.80140642,2.86104845,13.859665585947262,9.89146135,6.531971229999999,3.4129906,12.335159529725583,0.05706094999999989,6.17404506,3.24204076,6.97373046829505,3.7030469100000003,0.44348025,3.03199829,4.806479458019512
29,13.61544928,0.79345873,2.8837758399999998,13.94009321876412,9.91525065,6.54565649,3.36925334,12.349481058186441,0.06554816000000008,6.12163686,3.2637396,6.937631482256621,3.7657467900000006,0.36943909999999996,2.98928958,4.822155776009387
30,13.674334909999999,0.72838856,2.9513312800000002,14.008152677976137,10.03859239,6.58731861,3.34599983,12.46442210872924,0.12034988000000002,6.151231480000001,3.29839342,6.980797373313331,3.756092399999999,0.29230143,2.99893769,4.815319045693684
31,13.70138866,0.6358740700000001,3.01538196,14.043678841741162,10.13721589,6.596285259999999,3.36706423,12.554331792680456,0.2534727699999997,6.232015119999999,3.32329618,7.067287909873396,3.817645539999999,0.27160393,3.05915001,4.899651512868679
32,13.74362722,0.57716511,3.03477499,14.08652788896028,10.281376609999999,6.59279262,3.38466707,12.673894062273202,0.35321970999999985,6.276933089999999,3.30257414,7.101524422971885,3.81547032,0.26130558000000004,3.11686792,4.933655845279965
33,13.80854261,0.53205163,3.1177158400000002,14.166124382065766,10.37090465,6.5574055399999995,3.33031458,12.714016905650821,0.3830677800000002,6.287982189999999,3.3381191500000003,7.129410943789679,3.82070574,0.26262828000000005,3.10991127,4.93338768721836
34,13.8808142,0.51495424,3.1898242199999998,14.251917740385474,10.3362794,6.455623199999999,3.3026120100000003,12.62620247041203,0.36161898000000026,6.2085838099999995,3.35620933,7.066924527633601,3.9061537799999995,0.26791485,3.1362269,5.016546111433883
35,13.937139519999999,0.54474086,3.2043087199999998,14.311121373867506,10.36186475,6.39823984,3.3430338500000003,12.628602039406484,0.3348425200000005,6.093861439999999,3.34273686,6.958531201217788,3.9101172899999996,0.24036246,3.20460571,5.061253707363305
36,13.927210209999998,0.5157056,3.20732982,14.301052446364245,10.32238302,6.45778419,3.32894862,12.622854937406125,0.3604275899999996,6.12746965,3.33595842,6.986015383555437,3.9652547799999995,0.18539106,3.20032002,5.098986521442626
