nstep,rx_o1n1,ry_o1n1,rz_o1n1,r_o1n1,rx_o2n2,ry_o2n2,rz_o2n2,r_o2n2,rx_o2n1,ry_o2n1,rz_o2n1,r_o2n1,rx_o1n2,ry_o1n2,rz_o1n2,r_o1n2
0,2.0810226700000003,5.46521276,3.8958833200000003,7.026884993236688,2.3614451499999998,1.93556453,2.6657641,4.053286503949783,8.40331062,2.08883676,2.46581864,9.003284398012955,12.84577844,5.618484990000001,4.09582878,14.60675222996202
1,2.11402674,5.5298885,3.89998277,7.089332936614287,2.3451883900000006,1.92158989,2.62872847,4.012808201114221,8.40483081,2.00266303,2.46474583,8.984810079403816,12.86404594,5.61096164,4.06396541,14.611036353580756
2,2.2397512099999997,5.49127779,3.9149083100000004,7.106132867133207,2.35367431,1.83921937,2.68650234,4.017437674857278,8.31927582,2.0064609,2.4663048300000003,8.906115596989903,12.91270134,5.65851932,4.13510582,14.692031749674683
3,2.31587558,5.43272642,4.04138316,7.15615636375687,2.4022780999999997,1.84222511,2.6579455100000002,4.028573911421172,8.29556846,2.01966442,2.55846633,8.912982127531974,13.013722139999999,5.61016573,4.14086234,14.764066661120943
4,2.4246482300000007,5.37876469,4.12412931,7.19850478885956,2.37996634,1.8453648999999999,2.66436164,4.020999172144717,8.236946849999999,2.06694891,2.6040563800000003,8.882605520706962,13.04156142,5.6003487,4.18443457,14.797152513366726
5,2.44864322,5.3391449,4.185658719999999,7.212632030150992,2.32740476,1.82069864,2.6837107500000004,3.991748970593475,8.22473082,2.1464127299999998,2.64135148,8.901124777794214,13.000778799999999,5.66485899,4.22801799,14.79820978723024
6,2.4095900399999994,5.43132501,4.22815967,7.292650390642158,2.33232252,1.78512334,2.64928727,3.9553908422930797,8.2198574,2.1108832299999998,2.65642356,8.89260759379121,12.96176996,5.7570849,4.22102338,14.797585796888391
7,2.4215667200000004,7.89013067,4.24429633,9.280743434980716,2.2633110599999995,1.7902187600000001,2.7433422899999997,3.9816312088234267,8.15125276,2.09748091,2.64679291,8.823143455347891,12.83613054,7.58286852,4.34084571,15.52768764850559
8,2.3959772600000004,7.836206689999999,4.3419867100000005,9.27360183039225,2.2094145800000002,1.8460279000000002,2.8011978199999996,4.016969133646379,8.1718332,2.07780018,2.7013108900000002,8.853992995313632,12.777225040000001,7.60443441,4.44187364,15.518219738504863
9,2.39310765,7.7779549999999995,4.45795789,9.27884350312725,2.17453188,1.86692677,2.75405326,3.974772172162273,8.21070355,2.02443823,2.76377077,8.896765243737441,12.778343079999999,7.620443539999999,4.44824038,15.528813673129513
10,2.4337032700000005,7.83159957,4.53916771,9.373414902304257,2.0938981899999995,1.8541280599999999,2.85512002,3.996737522226027,8.22018344,2.07625652,2.7815686900000003,8.922969309668227,12.7477849,7.609471109999999,4.61271904,15.54629368603884
11,2.4635229500000007,5.50784014,4.6081613,7.592127429106391,2.03745738,1.94301414,2.8612642000000004,4.014146154010595,8.22787855,2.1091975400000003,2.7740150900000002,8.935427209475765,12.72885888,5.67402354,4.69541041,14.70596037114766
12,2.44123264,5.5090543,4.67810344,7.628495780839739,1.9400558399999999,2.04715031,2.83739081,4.0006784003120845,8.27376942,2.0995445100000003,2.7525479500000003,8.968827558931407,12.6550579,5.5614485,4.762946299999999,14.620733816303076
13,2.46435547,5.5498917,4.73724586,7.7016780056254595,1.81462112,2.06147169,2.88437051,3.982726274397874,8.27644921,2.07444009,2.74064715,8.961811201621686,12.5554258,5.5628601,4.88096922,14.574223479762654
14,2.50654384,5.6350261800000006,4.827015530000001,7.831753379543341,1.78255358,2.02231501,2.79032693,3.8798427341227812,8.228330580000002,1.9955256099999998,2.7827324300000003,8.912415293897762,12.517428,5.60823678,4.83461003,14.543444490831785
15,2.49965439,5.66692351,4.866758470000001,7.877031937408515,1.8269115000000005,2.00411078,2.79344941,3.8932538131457353,8.20272986,1.93554294,2.7869422900000003,8.876832259117545,12.52929575,5.59835567,4.87326559,14.562745472934258
16,2.5261066899999998,5.68386496,4.82900855,7.874443438666104,1.85317467,1.98945601,2.85465516,3.9422389140904888,8.16695735,1.90975588,2.71529678,8.815849163942858,12.54623871,5.60416483,4.96836693,14.6116200046822
17,2.5938257500000006,7.667905129999999,4.85082361,9.436905785233675,1.9049264499999996,1.9733549400000001,2.78659537,3.909985710362308,8.14676143,1.88725635,2.69956079,8.787439148401337,12.64551363,7.75400372,4.93785819,15.633810545124298
18,2.65725607,7.644948489999999,4.81338423,9.4167358984904,1.9165717200000003,1.94591248,2.7477800400000003,3.874289313660754,8.11184233,1.8799388700000002,2.65588057,8.740129160591406,12.685670120000001,7.7109220999999994,4.9052837,15.634780273582834
19,2.7244106500000003,7.634285419999999,4.77436287,9.407404959833112,1.9312356600000005,1.92188106,2.68934157,3.8282967574852953,8.05003007,1.8844629300000002,2.64158913,8.679411143285156,12.70567638,7.671703549999999,4.82211531,15.605833643074273
20,2.7459418099999997,7.5629731499999995,4.733006319999999,9.334886615095382,1.9087661899999997,2.0263344,2.660956,3.850987704816321,8.027670480000001,1.86523816,2.67680346,8.66532650812718,12.68237848,7.7240693899999995,4.71715886,15.580614864695765
21,2.79262689,7.44783316,4.64771958,9.21250677178921,1.8997559499999999,2.10044539,2.7759654,3.9657190278598677,7.976189489999999,1.82423981,2.68796414,8.612351646484322,12.66857233,7.724038739999999,4.73572084,15.574997631199585
22,2.8464187899999995,7.438937509999999,4.60809189,9.201869487904826,1.98708617,2.14640702,2.85254049,4.085653165602777,7.9176825,1.88583719,2.74043744,8.588135737198563,12.75118746,7.6995073399999985,4.72019494,15.625473918904882
23,2.82004552,7.399649209999999,4.52680314,9.121371159767568,2.0368523700000005,2.20802138,2.8102910800000003,4.113619081300467,7.9348664200000005,1.91839307,2.7382590600000003,8.61048196989807,12.791764310000001,7.689277519999999,4.59883516,15.617410405410347
24,2.7967900400000003,7.32830506,4.3815855500000005,8.984674813939211,2.0710253600000006,2.21470806,2.80621803,4.131457063154497,7.931078339999999,1.9531494,2.69028101,8.599674884942111,12.79889374,7.58986372,4.49752257,15.54494842460543
25,2.85483272,7.256393889999999,4.2707802,8.890719074558815,2.1270900100000003,2.190091,2.75737908,4.113897165674471,7.84721326,2.02052993,2.6861661100000003,8.536790117863866,12.829135990000001,7.4259549599999986,4.34199317,15.446178880428276
26,2.9421520799999996,7.124975579999999,4.20802136,8.782310609609574,2.21087384,2.20625014,2.7126314799999998,4.136891630552262,7.74494099,2.0184002000000003,2.6961203300000003,8.445538179404645,12.897966910000001,7.31282552,4.2245325099999995,15.416927139526383
27,3.0258931000000002,7.075201529999999,4.18648419,8.76020294376003,2.2982950200000003,2.20041572,2.72649497,4.190198582551336,7.6487551499999995,2.02888665,2.6760736,8.353514607386325,12.97294327,7.246730599999999,4.23690556,15.45198143281222
28,3.10629459,7.02548353,4.21489624,8.761953847409302,2.3220861800000003,2.23537492,2.62260707,4.1553643767936865,7.56956526,1.97107824,2.64042956,8.255624501812212,12.997946030000001,7.28978021,4.1970737499999995,15.482342347714686
29,3.1709317400000003,6.916717769999999,4.228616199999999,8.704997861945495,2.2986154699999997,2.2133565,2.60209305,4.117458963471752,7.51440545,1.8522316,2.58146322,8.15849272373525,12.98395266,7.277842669999999,4.24924603,15.479215497881814
30,3.1824548299999993,6.92152198,4.23523547,8.716232256598007,2.35837608,2.17870677,2.66419344,4.1721250712435545,7.46919128,1.86672027,2.55218181,8.110924419260224,13.01002219,7.233508479999999,4.3472471,15.507510427627729
31,3.11982463,6.931107159999999,4.25006189,8.708419963126966,2.41646419,2.2502665,2.6281972099999997,4.220239220379146,7.46773123,1.9119540000000002,2.57813409,8.128305678777924,13.004020050000001,7.269419659999999,4.30012501,15.506130231480194
32,3.0989763100000003,6.92471922,4.22668964,8.684485923683793,2.4450128199999996,2.22371083,2.63008748,4.22378239234414,7.42766122,1.92510086,2.56470244,8.090356180416693,12.97165035,7.223329189999999,4.29207468,15.455164264687006
33,3.08807414,7.00708783,4.22394338,8.745123179745192,2.4736897499999997,2.17513401,2.57420038,4.180533044613556,7.382435920000001,1.99796406,2.57210507,8.068949435278277,12.94419981,7.184257779999999,4.22603869,15.395625079225315
34,3.1135706500000007,7.01607183,4.17739471,8.739005245415347,2.5899332399999997,2.16310102,2.5145671600000004,4.208302295763982,7.3068468499999994,1.99133318,2.5380416099999996,7.9873070516423255,13.01035074,7.187839669999999,4.1539202600000005,15.433383265696563
35,3.1670352599999996,6.99567052,4.1211186699999995,8.715109721323243,2.66311756,2.17545713,2.60466277,4.313823942660648,7.1956933,1.9824911799999998,2.50867203,7.874116375857485,13.02584612,7.18863647,4.21710941,15.463931363519553
36,3.15347824,7.02236879,4.07899717,8.711848618162943,2.71774724,2.21051908,2.58394493,4.353081215052663,7.160406630000001,2.03616928,2.46200378,7.840846322719122,13.03163211,7.19671859,4.20093832,15.468163326086232
37,3.14906228,7.002716339999999,4.00512967,8.660005372708268,2.76638151,2.16953096,2.46174086,4.291841016051496,7.15636095,2.04176386,2.35434418,7.805462076301882,13.071804740000001,7.13048344,4.1125263499999996,15.447612962145481
38,3.1962588500000004,7.03580646,3.94692282,8.677375347754516,2.7917112399999997,2.07892555,2.36113429,4.206012152312323,7.17276372,2.09781324,2.2252282900000004,7.797499645109569,13.16073381,7.01691877,4.08282882,15.46323234695379
39,3.2776909599999993,7.021788819999999,3.92637501,8.687070678951288,2.8208080200000003,2.0784997499999998,2.20440121,4.139626044837366,7.16396629,2.09558575,2.10518738,7.755366306292095,13.26246527,7.0047028199999986,4.02558884,15.529462712637699
40,3.3201962400000005,6.90157303,3.92154304,8.604296204519342,2.82328804,2.07331919,2.13940374,4.104467831906505,7.1374215,2.01062457,2.02138331,7.685791261548578,13.280905780000001,6.964267649999999,4.03956347,15.530664997553465
41,3.30675702,6.904781319999999,3.90625835,8.594736840839568,2.8311290199999997,2.03463764,2.1502854100000004,4.096189595032168,7.09143127,2.0211481399999998,1.9557918900000002,7.6287980165914115,13.229317309999999,6.918270819999999,4.10075187,15.482037124578845
