0      442         -6.37776278      -0.14646189      -0.62379177
1      442         -6.33037039      -0.08962700      -0.58496382
2      442         -6.29273943      -0.02747869      -0.53820080
3      442         -6.26145407       0.00444269      -0.48162698
4      442         -6.22133752       0.03845881      -0.39636062
5      442         -6.17827677       0.08241408      -0.31692345
6      442         -6.13778695       0.13730526      -0.24003630
7      442         -6.13876602       0.19900531      -0.15916867
8      442         -6.17609467       0.26147483      -0.06162958
9      442         -6.22344780       0.31003750       0.02413037
10     442         -6.23462638       0.33803988       0.09388168
11     442         -6.19925312       0.35314561       0.15064280
12     442         -6.13467742       0.34797594       0.20417646
13     442         -6.09216889       0.33329804       0.25069100
14     442         -6.09831590       0.32822548       0.27183930
15     442         -6.13402944       0.33820559       0.26506327
16     442         -6.18189072       0.34529804       0.26153284
17     442         -6.21710408       0.34616910       0.28835358
18     442         -6.23453182       0.34797293       0.32253813
19     442         -6.23131084       0.35179210       0.33200260
20     442         -6.21966387       0.38219836       0.32059516
21     442         -6.19964603       0.42167028       0.30766775
22     442         -6.15843241       0.42908030       0.29092650
23     442         -6.13952381       0.37940749       0.26141119
24     442         -6.17286150       0.30947709       0.23660264
25     442         -6.21413692       0.25480505       0.22283212
26     442         -6.23025571       0.20495850       0.21986269
27     442         -6.23034290       0.17322907       0.22829697
28     442         -6.22928654       0.16459531       0.22001252
29     442         -6.22999118       0.17748100       0.21388060
30     442         -6.21822803       0.21581075       0.22233234
31     442         -6.20929826       0.24426785       0.22677390
32     442         -6.20040664       0.24398082       0.22180626
33     442         -6.17172514       0.22791329       0.21444145
34     442         -6.11223860       0.20627042       0.20992097
35     442         -6.03819479       0.18474176       0.22610462
36     442         -5.95934713       0.17382801       0.26285382
37     442         -5.89034005       0.18573199       0.28282638
38     442         -5.83065401       0.21793481       0.28478436
39     442         -5.78857129       0.25707329       0.28485511
40     442         -5.76354523       0.30424842       0.28729804
41     442         -5.76632415       0.34157306       0.30966089
42     442         -5.76401709       0.35262433       0.34429404
43     442         -5.73989545       0.34494057       0.36765235
44     442         -5.68340589       0.34597177       0.36453456
45     442         -5.58940935       0.34583098       0.35019262
46     442         -5.49332551       0.32920906       0.35126091
47     442         -5.39725525       0.31215242       0.35409289
48     442         -5.29841147       0.30461422       0.35704487
49     442         -5.21165990       0.30864446       0.37516583
50     442         -5.16707198       0.32500323       0.39904330
51     442         -5.16942060       0.35720185       0.40950170
52     442         -5.19171874       0.40107212       0.40132926
53     442         -5.21617534       0.46521495       0.39580392
54     442         -5.22722633       0.52883861       0.40790419
55     442         -5.21930280       0.57779368       0.41357669
56     442         -5.19869982       0.61828268       0.40226786
57     442         -5.17370127       0.65329807       0.38058523
58     442         -5.15936631       0.67307504       0.36219657
59     442         -5.16354192       0.68153981       0.33973229
60     442         -5.17711439       0.69194985       0.31837822
61     442         -5.20966279       0.70045895       0.31677439
62     442         -5.28185293       0.68753574       0.34890293
63     442         -5.36572678       0.64674433       0.40446582
64     442         -5.42185193       0.61085294       0.46751682
65     442         -5.45119761       0.61532296       0.52280476
66     442         -5.46284086       0.65327967       0.55989362
67     442         -5.46713001       0.68974000       0.57801196
68     442         -5.47366752       0.70930970       0.59608758
69     442         -5.49728774       0.72834077       0.63009812
70     442         -5.52256320       0.76402792       0.67011742
71     442         -5.52388310       0.79904003       0.69826391
